,ell,Cl
1849,1849,3.3104730532167794e-09
1850,1850,3.303608735133404e-09
1851,1851,3.001327689814043e-09
1852,1852,3.042424435603094e-09
1853,1853,3.0999154623096564e-09
1854,1854,3.2622524475463866e-09
1855,1855,3.038495740060045e-09
1856,1856,3.2714148663083624e-09
1857,1857,2.9541507896814244e-09
1858,1858,2.905364614524964e-09
1859,1859,3.2470278682735028e-09
1860,1860,3.1009648836166407e-09
1861,1861,3.2841373985702078e-09
1862,1862,3.2277920489464154e-09
1863,1863,3.1955830776497866e-09
1864,1864,2.9619281247386756e-09
1865,1865,3.080766701661914e-09
1866,1866,3.200745892292084e-09
1867,1867,3.17157849557232e-09
1868,1868,2.94211049493803e-09
1869,1869,3.1394755696133773e-09
1870,1870,3.101831486013304e-09
1871,1871,3.151550689755947e-09
1872,1872,3.493915016954261e-09
1873,1873,3.1017169358176656e-09
1874,1874,3.518838821165087e-09
1875,1875,2.991323786580909e-09
1876,1876,3.07424731621843e-09
1877,1877,3.4581740335620343e-09
1878,1878,3.3452539485912256e-09
1879,1879,3.22976449613666e-09
1880,1880,3.228622479473063e-09
1881,1881,3.3489529164134734e-09
1882,1882,3.031418590047495e-09
1883,1883,2.8189397043415953e-09
1884,1884,3.1791632698754567e-09
1885,1885,2.8826135745299204e-09
1886,1886,3.11187504652412e-09
1887,1887,2.9399799369209647e-09
1888,1888,3.246516703748179e-09
1889,1889,3.159612377643926e-09
1890,1890,3.1967505347376292e-09
1891,1891,3.04779153612883e-09
1892,1892,3.1822470869864717e-09
1893,1893,3.1169074577980378e-09
1894,1894,2.9703865527086334e-09
1895,1895,3.080120757600063e-09
1896,1896,3.338353626065587e-09
1897,1897,3.1350215761960307e-09
1898,1898,3.3246112227364092e-09
1899,1899,3.0888265155687113e-09
1900,1900,3.189493918556996e-09
1901,1901,3.021284938105846e-09
1902,1902,3.0362447353544377e-09
1903,1903,2.9414005765173966e-09
1904,1904,3.062022845062082e-09
1905,1905,2.987414217731639e-09
1906,1906,3.3056196802775743e-09
1907,1907,3.110310635141585e-09
1908,1908,3.1016537034731485e-09
1909,1909,2.571838073339706e-09
1910,1910,3.1916224578090037e-09
1911,1911,2.9015695752988713e-09
1912,1912,2.9975959669971178e-09
1913,1913,2.7690935116528096e-09
1914,1914,2.9468083808557836e-09
1915,1915,3.000887770678847e-09
1916,1916,2.8355544989162577e-09
1917,1917,3.2424489551076804e-09
1918,1918,2.849449219462378e-09
1919,1919,2.9804423047500805e-09
1920,1920,3.019666489440588e-09
1921,1921,2.7316494313993587e-09
1922,1922,2.9615837243483876e-09
1923,1923,3.1255557158255798e-09
1924,1924,3.1174901173336514e-09
1925,1925,3.0028435157843484e-09
1926,1926,3.1076670791410963e-09
1927,1927,2.8104431292625012e-09
1928,1928,2.9548970089555094e-09
1929,1929,2.9838552785334627e-09
1930,1930,2.9573615382829356e-09
1931,1931,2.9581422844257733e-09
1932,1932,2.7847774927320247e-09
1933,1933,2.8740899069352493e-09
1934,1934,3.275770682053862e-09
1935,1935,2.9279921939320146e-09
1936,1936,2.7202819427012687e-09
1937,1937,3.085674433787924e-09
1938,1938,2.902606950723101e-09
1939,1939,2.744053105093248e-09
1940,1940,2.843389859000789e-09
1941,1941,2.792667079316157e-09
1942,1942,2.6139856125192576e-09
1943,1943,2.909076503987045e-09
1944,1944,2.8841735595137635e-09
1945,1945,3.001398208437853e-09
1946,1946,2.7993553958833482e-09
1947,1947,2.8022106141836984e-09
1948,1948,3.180771058482838e-09
1949,1949,2.773408567578515e-09
1950,1950,2.766995209717759e-09
1951,1951,2.8721550427831716e-09
1952,1952,3.108200322996098e-09
1953,1953,3.17725082309492e-09
1954,1954,2.9735859720236365e-09
1955,1955,2.9816107269546073e-09
1956,1956,2.7357859396444433e-09
1957,1957,2.5674715348528706e-09
1958,1958,2.93308398976981e-09
1959,1959,2.985938447016702e-09
1960,1960,2.781697209203349e-09
1961,1961,3.0883748457248837e-09
1962,1962,2.954565207727265e-09
1963,1963,3.2808150854998216e-09
1964,1964,2.7735084889533807e-09
1965,1965,2.9928144640128076e-09
1966,1966,2.996741453528867e-09
1967,1967,2.889924428942472e-09
1968,1968,2.9588085424735535e-09
1969,1969,2.6177278243716678e-09
1970,1970,3.0911355147009094e-09
1971,1971,2.958198388875738e-09
1972,1972,2.904067720701488e-09
1973,1973,2.9225811680145727e-09
1974,1974,2.8140491533209605e-09
1975,1975,2.932469821659398e-09
1976,1976,3.1952447792465592e-09
1977,1977,2.8305973022101746e-09
1978,1978,2.8192724454698687e-09
1979,1979,2.866973987934585e-09
1980,1980,2.7698920787054855e-09
1981,1981,2.707133734161854e-09
1982,1982,2.867204250976099e-09
1983,1983,2.8022573907714654e-09
1984,1984,2.9589727370756506e-09
1985,1985,2.6448358941245354e-09
1986,1986,2.9804430682545165e-09
1987,1987,2.818775928301961e-09
1988,1988,2.802447041836557e-09
1989,1989,2.777191569052772e-09
1990,1990,2.8193917784791612e-09
1991,1991,2.6865974352920403e-09
1992,1992,2.8118056918237104e-09
1993,1993,3.078810667796857e-09
1994,1994,2.6453002852879485e-09
1995,1995,2.7734124536281463e-09
1996,1996,2.927703790727771e-09
1997,1997,2.901961321556771e-09
1998,1998,2.8489085059411377e-09
1999,1999,2.7436056355846003e-09
2000,2000,2.9689731727667775e-09
2001,2001,2.765412661773566e-09
2002,2002,2.5223894350330025e-09
2003,2003,2.7644652115982854e-09
2004,2004,3.0225325843283287e-09
2005,2005,2.7699822208528554e-09
2006,2006,2.8914690435496008e-09
2007,2007,2.6388317577536e-09
2008,2008,2.8284641434148297e-09
2009,2009,2.902052610445913e-09
2010,2010,2.8019998802106373e-09
2011,2011,2.8241162782546257e-09
2012,2012,2.8463825216233907e-09
2013,2013,2.7865429793435315e-09
2014,2014,2.481581064967009e-09
2015,2015,2.75313502871941e-09
2016,2016,2.7004422095066608e-09
2017,2017,2.8696393901134135e-09
2018,2018,2.730308666863872e-09
2019,2019,2.730257354367964e-09
2020,2020,2.7134617991310054e-09
2021,2021,2.6653341143296786e-09
2022,2022,3.030678603676406e-09
2023,2023,2.6405241946897374e-09
2024,2024,3.0005584383368565e-09
2025,2025,2.7897473545522907e-09
2026,2026,2.64270807271537e-09
2027,2027,2.5641668110961077e-09
2028,2028,2.923174424233098e-09
2029,2029,2.4703627885866647e-09
2030,2030,2.9063589823772347e-09
2031,2031,2.550830002309457e-09
2032,2032,2.921913647797733e-09
2033,2033,2.691820207713951e-09
2034,2034,2.601379617170191e-09
2035,2035,2.5884532436677396e-09
2036,2036,2.8316903278194963e-09
2037,2037,2.5862812984286628e-09
2038,2038,2.534165540065468e-09
