L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,7.60577129494404e-07,7.03248591947288e-08,7.691172247416855e-07,7.05202953637986e-08,0.011356084608181575,0.009439629157531744
100.0,5.781261254221683e-07,5.192472452607559e-08,5.823250088912645e-07,5.411180952080155e-08,0.006907729788867573,0.01108941238248752
140.0,4.0920606576203834e-07,3.258911739999641e-08,4.130397888184929e-07,3.354504600261498e-08,0.009292542025756618,0.009737789835763686
180.0,3.4833930974144324e-07,2.913928870840891e-08,3.5120831151454763e-07,2.9305233304202855e-08,0.008309489505388812,0.009652040871478924
220.0,3.395269303308859e-07,3.060558926541354e-08,3.435421065690442e-07,3.115646347033524e-08,0.011813736936634829,0.007154631061662047
260.0,3.248702065130387e-07,2.2686644803399513e-08,3.270687240350512e-07,2.2923451393258923e-08,0.0067821665189663205,0.008706272712445671
300.0,3.375862525410982e-07,2.3108217823603385e-08,3.412613781920426e-07,2.2450205976084043e-08,0.011099936633029666,0.010025102185733808
340.0,3.392829207227535e-07,2.1847564040255087e-08,3.4244800399964606e-07,2.114243959931812e-08,0.009525161906460003,0.009732116569099775
380.0,3.408253094684496e-07,2.2492089641240813e-08,3.435094454729335e-07,2.269330173267103e-08,0.007905986455799827,0.008722863577147251
420.0,3.3881241700992324e-07,1.8922660313311307e-08,3.403661229635644e-07,1.912632420431871e-08,0.004595772032150136,0.006523803754746512
460.0,3.351257288590328e-07,1.5124427834808565e-08,3.381062163288382e-07,1.4670750582509518e-08,0.008998432303851446,0.00802602866721831
500.0,3.450298582241348e-07,1.7295255648038434e-08,3.4841123117469403e-07,1.729208715089159e-08,0.009860322948966547,0.00840295432404551
540.0,3.4419430938650556e-07,1.7873213067360754e-08,3.4695278179133153e-07,1.7958144427695424e-08,0.008040797418162183,0.006601523000660144
580.0,3.561257968773011e-07,1.6570592989481392e-08,3.597096373136852e-07,1.7537133703591332e-08,0.009986913939158388,0.006639071702915395
620.0,3.724358005391249e-07,2.048019089156189e-08,3.756736719477893e-07,2.1157054858716562e-08,0.008643769290000788,0.006879657163356825
660.0,3.752146875104283e-07,1.3178250794776088e-08,3.7841501951022e-07,1.3565303127005556e-08,0.008515779740723402,0.004788216012945858
700.0,3.767393417052574e-07,1.638421631973033e-08,3.798559383406965e-07,1.6033209505872937e-08,0.008343308487401271,0.00564298351311972
740.0,3.907757009802747e-07,1.5114384007977094e-08,3.940064433767191e-07,1.6636603666543337e-08,0.008157094816110856,0.0074110190887295415
780.0,3.942648848678846e-07,1.5522777615669664e-08,3.974024900006697e-07,1.575709169642382e-08,0.007964702281325925,0.006072141134761705
820.0,3.9783336337592464e-07,1.834485821394123e-08,4.0036689885116853e-07,1.8221913386287623e-08,0.006417222444778759,0.005324237953216852
860.0,4.11431552831491e-07,1.6860820787204817e-08,4.150671053451365e-07,1.6685872732665576e-08,0.008876458080982691,0.004193313674310112
900.0,4.2221573518594424e-07,1.3416927255238041e-08,4.252782094598625e-07,1.328557755658438e-08,0.007287619356570584,0.00573728539426168
940.0,4.444580573833279e-07,1.5571447451650906e-08,4.484627182829919e-07,1.5318132614573617e-08,0.009050583532758625,0.004748797193953897
