ell,ksz_lt_Cls
263,4.845818957790162e-05
264,4.531424695123121e-05
265,4.7322728108610905e-05
266,4.594930187838158e-05
267,4.0398171921864855e-05
268,3.9567866114641916e-05
269,4.840768710262996e-05
270,4.5277179430189484e-05
271,4.100100305873162e-05
272,4.084013990310217e-05
273,4.12689482053064e-05
274,4.195062874826602e-05
275,4.272856839057899e-05
276,4.154404628651377e-05
277,4.336689566699329e-05
278,4.656014151879848e-05
279,3.847300626390235e-05
280,4.21872970126512e-05
281,3.80790450757714e-05
282,4.183694180801332e-05
283,4.476132651738373e-05
284,3.9606299052054875e-05
285,4.0800764072988584e-05
286,3.6132331137518026e-05
287,3.773960945855827e-05
288,3.4370763759747664e-05
289,3.921995701681887e-05
290,3.622901916854528e-05
291,3.92549630590967e-05
292,3.786556445223287e-05
293,3.934429273260906e-05
294,3.797604643490698e-05
295,3.45816877256319e-05
296,3.4932399286493385e-05
297,3.2863836341334044e-05
298,3.7169383361162655e-05
299,3.698182126526986e-05
300,3.667365959528056e-05
301,4.0817100031419866e-05
302,3.584318187915757e-05
303,3.8343859414052376e-05
304,3.5196841477629757e-05
305,3.2774648176463506e-05
306,3.935009655157744e-05
307,3.8488398651078506e-05
308,3.752721880860812e-05
309,3.576837203396066e-05
310,3.325877079295345e-05
311,3.4042208396371845e-05
312,3.340346689795335e-05
313,3.270906283836974e-05
314,3.7107533493400073e-05
315,3.5591134025723013e-05
316,3.3634898938063666e-05
317,3.51133239891796e-05
318,3.844462954189763e-05
319,3.401989803991132e-05
320,3.314350909563905e-05
321,3.204400321303676e-05
322,3.0484546782871704e-05
323,3.47351665595392e-05
324,3.383202932954814e-05
325,3.1494088557955484e-05
326,3.145034121591326e-05
327,3.2055013212117195e-05
328,3.1197518560739765e-05
329,3.083887646392183e-05
330,2.7669478722085413e-05
331,3.3732313308928045e-05
332,3.0076256274112355e-05
333,3.142594865008216e-05
334,3.044059197426083e-05
335,2.9588063979947945e-05
336,3.0371006680505037e-05
337,2.917475189970245e-05
338,2.8725577781491617e-05
339,2.9279581980029654e-05
340,2.9145240764494133e-05
341,2.8401898288668616e-05
342,2.891238374464328e-05
343,3.175277996895686e-05
344,2.83656524081005e-05
345,2.9320447598276606e-05
346,2.8848065395784385e-05
347,2.6825375792101e-05
348,2.7605930091099496e-05
349,2.7411624200899138e-05
350,2.8292818156229966e-05
351,2.742358684560664e-05
352,2.94033974427701e-05
353,2.9281001755776175e-05
354,3.0066232311546102e-05
355,2.7585676381219057e-05
356,2.6326424698261142e-05
357,2.901267967291463e-05
358,2.7398676509209662e-05
359,2.684905717311539e-05
360,2.692355788783829e-05
361,2.7954178463293128e-05
362,2.7753988223947006e-05
363,2.9826342510234315e-05
364,2.6285354472443318e-05
365,2.6476247826303856e-05
366,2.693835435218117e-05
367,2.542519313564475e-05
368,2.5039262332830716e-05
369,2.6780497170641662e-05
370,2.6383950063210217e-05
371,2.5481974385622445e-05
372,2.5784438013286502e-05
373,2.719470214503453e-05
374,2.7981960281403642e-05
375,2.491968187352984e-05
376,2.437112904475691e-05
377,2.466381518527134e-05
378,2.4154274454586857e-05
379,2.4525337284505965e-05
380,2.5452139790881866e-05
381,2.6032801203953494e-05
382,2.4405370655536894e-05
383,2.4002816254682252e-05
384,2.5951000713491897e-05
385,2.598073188721881e-05
386,2.5298991139828038e-05
387,2.4944315234311138e-05
388,2.4508371510458173e-05
389,2.386874358353038e-05
390,2.59446336763228e-05
391,2.2630045143871536e-05
392,2.4934670964325806e-05
393,2.4154623911663032e-05
394,2.373120749642306e-05
395,2.2558335702651343e-05
396,2.4806132579875968e-05
397,2.434628665887967e-05
398,2.5293143515998663e-05
399,2.372090896577907e-05
400,2.1781593397544854e-05
401,2.2466684470737536e-05
402,2.507996761900933e-05
403,2.1614756231349663e-05
404,2.5181142437730046e-05
405,2.2338887239342663e-05
406,2.2306510551552003e-05
407,2.3538082010398205e-05
408,2.4625500948054596e-05
409,2.279574693595778e-05
410,2.4688668183368995e-05
411,2.359543161347623e-05
412,2.187284187395046e-05
413,2.141164078897876e-05
414,2.3199507881152667e-05
415,2.251332214601552e-05
416,2.2765834164187018e-05
417,2.0980902820237897e-05
418,2.2057415871484712e-05
419,2.2870260789965215e-05
420,2.2250746066006085e-05
421,2.1656834083538017e-05
422,2.1192904763054258e-05
423,2.1765210014206234e-05
424,2.180085695426443e-05
425,2.1637553416980807e-05
426,1.9951982026111185e-05
427,2.2353777124650768e-05
428,2.1350649370308628e-05
429,2.0787771348183805e-05
430,2.1740455338917343e-05
431,1.9955816001088393e-05
432,2.2450423894764332e-05
433,1.957166043363694e-05
434,1.950225906013215e-05
435,2.121366746999374e-05
436,2.0720362784054677e-05
437,2.0712747815456702e-05
438,2.1666709230784848e-05
439,2.033473786987967e-05
440,2.202660871600192e-05
441,2.1094175462991055e-05
442,1.889407975741385e-05
443,2.0241116938263412e-05
444,2.000369067964393e-05
445,1.977488504248756e-05
446,1.9443286263261288e-05
447,2.0950879832118058e-05
448,2.124712095540621e-05
449,2.101931512803223e-05
450,1.9421984197175078e-05
451,1.977971912147271e-05
452,1.98320599801424e-05
453,2.0354255110167205e-05
454,1.9001234435126307e-05
455,1.8298936070529998e-05
456,1.9187765934225364e-05
457,1.8592326839455884e-05
458,2.0602690400191623e-05
459,1.9791271062108513e-05
460,1.8684147987356953e-05
461,2.0444798542801714e-05
462,1.7882150748967016e-05
463,1.919907303163157e-05
464,2.075075766513374e-05
465,1.8858398513041097e-05
466,1.94328680871822e-05
467,1.9339465545854416e-05
468,1.8778855662370164e-05
469,1.7583196306963538e-05
470,1.9216755152467437e-05
471,1.930012143833715e-05
472,1.9389694028653656e-05
473,1.8506893400836606e-05
474,1.771675677064551e-05
475,1.843788523225514e-05
476,1.8844120741156186e-05
477,1.8359488253317197e-05
478,1.8055254704500152e-05
479,1.9325104283226737e-05
480,1.731142234679303e-05
481,1.7876185190606095e-05
482,1.723497361177395e-05
483,1.9313646288217638e-05
484,1.741146149666489e-05
485,1.954096572253245e-05
486,1.918486093846465e-05
487,1.9999271246711862e-05
488,1.7592098964494582e-05
489,1.6746143467538073e-05
490,1.750856600648947e-05
491,1.8423631854828516e-05
492,1.805423289055911e-05
493,1.713902480921306e-05
494,1.7963338568537772e-05
495,1.8324740562984918e-05
496,1.7416302438506423e-05
497,1.7189498174688416e-05
498,1.7498143183485695e-05
499,1.8266266452343944e-05
500,1.7027794439610283e-05
501,1.738111354562111e-05
502,1.9035728248897868e-05
503,1.635955355835076e-05
504,1.7342887294670417e-05
505,1.8400042406710478e-05
506,1.6547292886861915e-05
507,1.535241285803303e-05
508,1.6103573436074305e-05
509,1.719067413060186e-05
510,1.6447630100776528e-05
511,1.743937365081473e-05
512,1.7149272733493583e-05
513,1.5690388186901518e-05
514,1.797012514563128e-05
515,1.7460054412210146e-05
516,1.7178280342700013e-05
517,1.600227876573526e-05
518,1.6371110422970013e-05
519,1.5661259194012774e-05
520,1.5867909482710872e-05
521,1.7301808410285137e-05
522,1.5602875649168112e-05
523,1.6122965733947532e-05
524,1.6102081151552857e-05
525,1.5854484354361317e-05
526,1.6666589550578386e-05
527,1.5288511119259733e-05
528,1.4784277708525819e-05
529,1.6878409082914414e-05
530,1.6171284305135825e-05
531,1.605745354930742e-05
532,1.53114889356763e-05
533,1.4963593146157638e-05
534,1.6346422789717033e-05
535,1.6081500809688364e-05
536,1.5739105265496877e-05
537,1.5482155466834612e-05
538,1.5513911067398263e-05
539,1.6094968477450124e-05
540,1.564298118225181e-05
541,1.589270380234227e-05
542,1.651688006025452e-05
543,1.5136258429362224e-05
544,1.5410833957922688e-05
545,1.5416957581116234e-05
546,1.5683516959159652e-05
547,1.524540499989048e-05
548,1.4748633652988162e-05
549,1.533231145822782e-05
550,1.5643176499454106e-05
551,1.5920052404913637e-05
552,1.5153775788903557e-05
553,1.4707342331219866e-05
554,1.5082719155316338e-05
555,1.4594742131149544e-05
556,1.4237771888539886e-05
557,1.6129653274283177e-05
558,1.436703331571677e-05
559,1.522581429581956e-05
560,1.461239924838148e-05
561,1.4423467538188465e-05
562,1.456275671412996e-05
563,1.5091387034629331e-05
564,1.3672876811584695e-05
565,1.488814668156923e-05
566,1.5314928578779793e-05
567,1.4556940438034499e-05
568,1.5539525814905646e-05
569,1.3255257169058272e-05
570,1.4648395425650265e-05
571,1.3946308236369286e-05
572,1.3753487638978876e-05
573,1.4295067705312246e-05
574,1.4829003497559227e-05
575,1.4858039715355917e-05
576,1.53137075605328e-05
577,1.3959147544051702e-05
578,1.4925261926960358e-05
579,1.4282615546909723e-05
580,1.4622967582813286e-05
581,1.3523228583673243e-05
582,1.4177098955936666e-05
583,1.3817119882935527e-05
584,1.4786490122162884e-05
585,1.473997062918744e-05
586,1.3097045914531639e-05
587,1.3647006728151824e-05
588,1.2745925729004753e-05
589,1.3323373043986698e-05
590,1.376212259406416e-05
591,1.3687279688537981e-05
592,1.3652756408917602e-05
593,1.4489792350815318e-05
594,1.3274971463297855e-05
595,1.307389929655648e-05
596,1.3758375740443382e-05
597,1.2585551474386814e-05
598,1.3760430833897641e-05
599,1.4004661899753267e-05
600,1.2768308985269503e-05
601,1.2748623471205553e-05
602,1.2730205858989177e-05
603,1.3638066728652959e-05
604,1.3017045685648423e-05
605,1.3859433694116045e-05
606,1.511725938945808e-05
607,1.2840548477373966e-05
608,1.3596459834833988e-05
609,1.3181411709280549e-05
610,1.3371384364398561e-05
611,1.3341976842960423e-05
612,1.2828012395340044e-05
613,1.2034943368795324e-05
614,1.336147900789842e-05
615,1.3184235991955935e-05
616,1.2202294024597519e-05
617,1.2944411210293547e-05
618,1.3548673958466687e-05
619,1.2354402739267444e-05
620,1.286397612119068e-05
621,1.3430259749791775e-05
622,1.2540073371100667e-05
623,1.3444185308274829e-05
624,1.3216798475687249e-05
625,1.3556328593671731e-05
626,1.3253303100527804e-05
627,1.2774413638070727e-05
628,1.2531855789087369e-05
629,1.3174820143140309e-05
630,1.1878276490386737e-05
631,1.329989861667074e-05
632,1.34312947298988e-05
633,1.242268398326263e-05
634,1.273177681727074e-05
635,1.1984653455747756e-05
636,1.2706500608691238e-05
637,1.3303414243740345e-05
638,1.2539724718891764e-05
639,1.0987730311187979e-05
640,1.2007566029569817e-05
641,1.2672097735313112e-05
642,1.2221884734481256e-05
643,1.2169191802610427e-05
644,1.2363705451948532e-05
645,1.3017361905127725e-05
646,1.212891653871627e-05
647,1.1868565619850973e-05
648,1.1993782628568188e-05
649,1.1782599776464683e-05
650,1.1964979546569342e-05
651,1.1985050782897742e-05
652,1.167790542120116e-05
653,1.2059121044788465e-05
654,1.2153600960425624e-05
655,1.1320868230283878e-05
656,1.1491842726930921e-05
657,1.1848022381024948e-05
658,1.2090483640657358e-05
659,1.2297197457570498e-05
660,1.2126221028399067e-05
661,1.1326300928514437e-05
662,1.170140043491035e-05
663,1.2088880553700815e-05
664,1.1849468943492595e-05
665,1.1749760170189657e-05
666,1.2034948391540641e-05
667,1.1906383082954121e-05
668,1.1575278437811067e-05
669,1.2378993708361686e-05
670,1.1408587037840801e-05
671,1.24500719821726e-05
672,1.2259210190801166e-05
673,1.1609254184987398e-05
674,1.0824517203276096e-05
675,1.1293057255239729e-05
676,1.1484656674462458e-05
677,1.1540805940878787e-05
678,1.118843704280622e-05
679,1.101277180869343e-05
680,1.1277823076635826e-05
681,1.1371107883829872e-05
682,1.0450684431717597e-05
683,1.1544004258574189e-05
684,1.2381442217835225e-05
685,1.1851579077856114e-05
686,1.1071070792623753e-05
687,1.0630728851794343e-05
688,1.1892425272487587e-05
689,1.1180177617507351e-05
690,1.1287844841270861e-05
691,1.1620213670547847e-05
692,1.1125698686080826e-05
693,1.1685709826444251e-05
694,1.1211263315684097e-05
695,1.1174728625390629e-05
696,1.0402530246389915e-05
697,1.1004184055922333e-05
698,1.0482769597239764e-05
699,1.154653223064143e-05
700,1.1399047368802976e-05
701,1.0907691944599306e-05
702,1.1129391660238338e-05
703,1.0640766113858404e-05
704,1.1701997520184159e-05
705,1.0469588996827205e-05
706,1.1455176916269132e-05
707,1.0430826555338386e-05
708,1.0528077074804394e-05
709,1.0920214755259307e-05
710,1.0750056416965108e-05
711,1.068554381597615e-05
712,1.1073457697164086e-05
713,1.1150558485788425e-05
714,1.1795285418332416e-05
715,1.061258015265706e-05
716,1.0569156833763802e-05
717,1.0618767775060626e-05
718,1.083686737293647e-05
719,1.1131733299347016e-05
720,1.0416342430571842e-05
721,1.0081347093861716e-05
722,1.0296666279039217e-05
723,1.0400607339319495e-05
724,1.101761103951828e-05
725,1.049276359602795e-05
726,1.1346949502715906e-05
727,1.0604570451316398e-05
728,1.0445504750501145e-05
729,1.0286490830676983e-05
730,9.982616274481796e-06
731,1.0756501894708133e-05
732,1.0130949418011566e-05
733,1.1777459358757034e-05
734,1.0165240051097445e-05
735,1.0540190667627216e-05
736,1.0407361971055318e-05
737,1.002935262466686e-05
738,9.80491709234967e-06
739,1.0314169426092225e-05
740,1.0859159957101017e-05
741,9.908285820180794e-06
742,1.0666769751547907e-05
743,9.89201363856391e-06
744,1.0397877634543582e-05
745,1.0729874667353106e-05
746,1.032183199711565e-05
747,1.0365982430232614e-05
748,1.0141412082529458e-05
749,1.0267065721231625e-05
750,1.0263093762867335e-05
751,9.830175504358714e-06
752,9.768643667113358e-06
753,9.434284745708417e-06
754,9.661933661526547e-06
755,9.632154374278277e-06
756,9.573758537310454e-06
757,9.364181145549572e-06
758,1.0070262453966822e-05
759,1.0337026871712972e-05
760,9.590601307919026e-06
761,1.0297053025257768e-05
762,9.161568893734012e-06
763,9.983943126701401e-06
764,9.361353677629891e-06
765,9.962108801347735e-06
766,9.490356272953099e-06
767,9.846484746991134e-06
768,1.0043527502871321e-05
769,1.0067415001163817e-05
770,9.333698145981198e-06
771,9.823707811118621e-06
772,1.00117006329019e-05
773,9.820908177902055e-06
774,9.156916451773826e-06
775,9.975017692193368e-06
776,9.505486648577038e-06
777,9.647828884074382e-06
778,9.35580235026201e-06
779,9.53401963547651e-06
780,9.235119129915702e-06
781,9.710107978753914e-06
782,9.551864535784303e-06
783,8.618010752515373e-06
784,9.788267210142295e-06
785,8.961110689999692e-06
786,8.896749203007595e-06
787,9.283450742602972e-06
788,9.707948011302349e-06
789,9.751766971693018e-06
790,9.038894884101558e-06
791,9.224512551819238e-06
792,9.651316549285609e-06
793,1.009605742981606e-05
794,9.409484174812023e-06
795,9.346622935168494e-06
796,9.35959609199721e-06
797,8.850283071857246e-06
798,9.160170902011773e-06
799,9.656019621770858e-06
800,8.844886725625129e-06
801,9.18534425148246e-06
802,9.509265902199203e-06
803,9.192647194093852e-06
804,9.296971277423653e-06
805,9.400455972289728e-06
806,8.584956967780646e-06
807,8.606821272879875e-06
808,8.88669264991783e-06
809,9.395044320418482e-06
810,9.245714796528627e-06
811,8.806992605817687e-06
812,9.356781439404379e-06
813,8.525240511597989e-06
814,9.10369697292847e-06
815,8.477668777449707e-06
816,8.967340009919422e-06
817,9.261726096777793e-06
818,8.431855991101962e-06
819,9.72156250425097e-06
820,8.821591200797438e-06
821,8.155580838797983e-06
822,8.298778376259043e-06
823,8.777828844129583e-06
824,8.943799201843509e-06
825,8.597152081826891e-06
826,9.060699913695762e-06
827,8.530706714657572e-06
828,9.336865960847798e-06
829,9.30123038036163e-06
830,8.962845678383124e-06
831,8.182054586906939e-06
832,8.729504673113894e-06
833,8.588619935638304e-06
834,8.966414705130405e-06
835,8.696976125772728e-06
836,8.786139058224354e-06
837,8.931057827320453e-06
838,8.535244800090195e-06
839,9.21037215343127e-06
840,8.198141287938067e-06
841,8.781759831228125e-06
842,9.007785118426925e-06
843,8.253752391836641e-06
844,8.36669714275279e-06
845,7.949305310406685e-06
846,8.724855668264281e-06
847,8.661923331076833e-06
848,8.551211120146401e-06
849,8.139483709112379e-06
850,8.341154066956533e-06
851,8.466044443902158e-06
852,8.586179221214037e-06
853,8.75326595408602e-06
854,8.116995160916644e-06
855,9.05983057795025e-06
856,8.61245163721924e-06
857,8.074020475412236e-06
858,8.352994762379744e-06
859,9.070527923861918e-06
860,8.335836584177855e-06
861,8.174207639405674e-06
862,7.801362449999925e-06
863,8.220916479267398e-06
864,8.390197822275438e-06
865,7.681255050083668e-06
866,8.390032757270515e-06
867,8.189534941180513e-06
868,8.690784418516617e-06
869,8.380207383268943e-06
870,7.848781543169066e-06
871,8.355784729274561e-06
872,8.391787216509713e-06
873,8.039108065041384e-06
874,8.262677512123928e-06
875,8.400869795448986e-06
876,8.350054687191288e-06
877,7.412584289572472e-06
878,8.326949846350981e-06
879,7.977348435727902e-06
880,7.552510186202558e-06
881,8.348759624170185e-06
882,7.993127139335614e-06
883,7.952689385647512e-06
884,8.207053444685776e-06
885,7.472510120784821e-06
886,8.045508184105347e-06
887,7.714491629669234e-06
888,8.08561438018113e-06
889,7.653225647723708e-06
890,8.15331988220299e-06
891,7.777745566566367e-06
892,7.622696991928004e-06
893,7.633980972298314e-06
894,7.58954078387247e-06
895,8.024573431871905e-06
896,8.193285889510905e-06
897,8.151271334081716e-06
898,7.491886520425092e-06
899,7.617374376455805e-06
900,7.829527242677302e-06
901,7.784379387813588e-06
902,7.730677602952352e-06
903,7.68924639494839e-06
904,7.1760836025173315e-06
905,7.601508131874042e-06
906,7.904537092594802e-06
907,7.88354308908229e-06
908,7.349914592964085e-06
909,7.639897307043917e-06
910,7.393651371329648e-06
911,7.432633959535473e-06
912,7.836310482029534e-06
913,7.504089861597553e-06
914,7.1451417661033335e-06
915,7.697608613972222e-06
916,7.723559068478205e-06
917,7.640369264630363e-06
918,7.723937082468573e-06
919,7.34000717846503e-06
920,7.294118369847385e-06
921,7.257119146760863e-06
922,7.3610422835809745e-06
923,7.3958980733876115e-06
924,7.687177317329784e-06
925,7.648494267083774e-06
926,7.219126845298476e-06
927,7.004790680499247e-06
928,7.5222854792921225e-06
929,7.540577447249768e-06
930,7.210195321018708e-06
931,7.328046371764482e-06
932,7.751921972768602e-06
933,7.323277233295902e-06
934,7.0562776738212996e-06
935,7.662463584456593e-06
936,7.207546917668295e-06
937,7.192722432912379e-06
938,7.317526657828882e-06
939,7.221670884492325e-06
940,7.449554289741717e-06
941,7.298475847931497e-06
942,6.63192868856343e-06
943,7.3188845387374726e-06
944,7.781413457417665e-06
945,6.872367164933703e-06
946,7.236597082384855e-06
947,7.791186069478529e-06
948,7.068420544091986e-06
949,7.147669491393689e-06
950,7.280650385112578e-06
951,7.042676831351078e-06
952,7.170430547465313e-06
953,7.272601862578934e-06
954,7.274406214737352e-06
955,6.956948005199857e-06
956,7.85491386398799e-06
957,7.195938994850097e-06
958,6.611167013566522e-06
959,7.501209941405971e-06
960,7.2078163817635e-06
961,6.683242731030462e-06
962,7.3474976785176835e-06
963,7.0217839604730625e-06
964,7.265566496748763e-06
965,7.168811527248184e-06
966,7.32402853907794e-06
967,7.01058105807388e-06
968,6.962463993038843e-06
969,7.2672171301897605e-06
970,6.787736695868591e-06
971,6.8255102677165875e-06
972,6.822892014404073e-06
973,6.997907116185708e-06
974,7.363912192574243e-06
975,6.83259941991765e-06
976,6.706950853093018e-06
977,6.868462721948655e-06
978,7.298505505519376e-06
979,7.125885025473692e-06
980,7.029732935448074e-06
981,6.7228737051949635e-06
982,6.764223352303119e-06
983,6.840278650316326e-06
984,7.039130263813491e-06
985,7.172564238098986e-06
986,6.942190940478856e-06
987,6.8961188859140524e-06
988,6.694181040304273e-06
989,6.94537968892322e-06
990,6.689953428262227e-06
991,6.985537554555583e-06
992,6.682889574281448e-06
993,6.746721656774678e-06
994,6.640447569509553e-06
995,6.873039184031707e-06
996,6.4045521568867395e-06
997,6.7713217994612084e-06
998,6.308376184581874e-06
999,6.84880246187999e-06
1000,7.207323398220258e-06
1001,6.73110327852436e-06
1002,6.864690707155705e-06
1003,6.869339173756805e-06
1004,6.212305971730913e-06
1005,6.348143283113729e-06
1006,6.639985277998788e-06
1007,6.517133687768277e-06
1008,6.96024401830453e-06
1009,6.655148450837325e-06
1010,6.624200499932454e-06
1011,6.811221619019106e-06
1012,6.590195745216486e-06
1013,6.53062388687975e-06
1014,6.5815960327386185e-06
1015,6.593115451944718e-06
1016,6.82564150147519e-06
1017,6.831216789530889e-06
1018,6.81368771668268e-06
1019,6.722391343342104e-06
1020,6.572336183101118e-06
1021,6.537630542419677e-06
1022,6.174569204871484e-06
1023,6.5796425868468785e-06
1024,6.406882535141161e-06
1025,6.446304420141422e-06
1026,6.420712585888954e-06
1027,6.411826675289596e-06
1028,6.109829677857254e-06
1029,6.275335561204833e-06
1030,6.329444855092862e-06
1031,6.256269426002801e-06
1032,6.681321553974751e-06
1033,6.339382468035673e-06
1034,6.4689653806750535e-06
1035,6.04252755672641e-06
1036,6.554698254442269e-06
1037,6.406400893876372e-06
1038,6.27645784967168e-06
1039,6.267849935698959e-06
1040,6.176282520808985e-06
1041,6.255728325447045e-06
1042,6.432662771355471e-06
1043,6.370095834404693e-06
1044,6.495969689693711e-06
1045,6.53924786133728e-06
1046,6.206571652408672e-06
1047,6.131811040737977e-06
1048,6.428031501524759e-06
1049,6.530773092387331e-06
1050,5.97216598102325e-06
1051,5.833233767410759e-06
1052,5.878361000227837e-06
1053,6.269838325658264e-06
1054,6.086695580171155e-06
1055,6.097416021008384e-06
1056,5.694595160536404e-06
1057,6.4136923092403025e-06
1058,6.225173194204097e-06
1059,6.074506313238039e-06
