L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,6.990779637535469e-07,7.101116769171475e-08,6.99574527308254e-07,7.11400522046142e-08,0.0007483234387880796,0.010247848716865128
100.0,5.511403029382979e-07,5.573488508584781e-08,5.510033510295836e-07,5.613167697424012e-08,-0.00031395276490505617,0.008414423911381235
140.0,4.1138354457918653e-07,2.7228046630427143e-08,4.0933080187979864e-07,2.6648322181159084e-08,-0.00488848463403972,0.009252995058423731
180.0,3.5908505909838964e-07,3.1122195812051696e-08,3.58340331292701e-07,3.186748819867816e-08,-0.002211958789682379,0.011920308872084895
220.0,3.3922928255723263e-07,2.8827804021654734e-08,3.3815205246296447e-07,2.8332848905183193e-08,-0.002998644649729078,0.01077791735568605
260.0,3.2809328470754364e-07,2.5100932323664718e-08,3.2597774088477003e-07,2.4474264882577917e-08,-0.006298095230224659,0.009757041120152124
300.0,3.375366141535522e-07,2.3708635847090767e-08,3.364884297054011e-07,2.2398078983511384e-08,-0.002833596361728924,0.008206833684233382
340.0,3.498069669589772e-07,2.0501047878460217e-08,3.496428653071997e-07,2.0359339062379453e-08,-0.0004250381885458924,0.0061021357937891905
380.0,3.5194359411729614e-07,2.345086884210975e-08,3.5217664462878604e-07,2.474207990769419e-08,0.0004579863332535199,0.008273500177708306
420.0,3.4154105807879656e-07,2.0019208069041757e-08,3.4068890727096893e-07,1.9199289759072634e-08,-0.0023123155512792,0.009972998394375755
460.0,3.4189724201792413e-07,1.7315436124315343e-08,3.412519095498042e-07,1.676240538629131e-08,-0.0017839971503370014,0.007910151825710641
500.0,3.441874803582197e-07,1.839216491527571e-08,3.4458900254601604e-07,1.85825645188469e-08,0.0011624193900167615,0.006633264467268576
540.0,3.500028749185213e-07,1.7329578378393518e-08,3.5029916426114576e-07,1.8013837417394906e-08,0.0007782637035822364,0.0077253974363658716
580.0,3.586004658059823e-07,2.1618222790523363e-08,3.59118105418724e-07,2.2283978122555972e-08,0.001388823909024767,0.007781699768654576
620.0,3.7193637836802885e-07,2.167568872660707e-08,3.721694327367137e-07,2.1888805056062678e-08,0.000619854925226299,0.00678442297510937
660.0,3.804445122745656e-07,1.6505188031448833e-08,3.798425187174357e-07,1.672926411774733e-08,-0.0015871851970703998,0.007486673951554788
700.0,3.8145890816329407e-07,1.8624913568155494e-08,3.813841546139059e-07,1.7962590270323728e-08,-8.725792617626979e-05,0.007550680069506425
740.0,3.956082131883207e-07,1.806843467690319e-08,3.956023324688377e-07,1.8545190795043858e-08,-4.9224329614053826e-05,0.006274734675716763
780.0,3.9548207722785886e-07,1.7288407568116747e-08,3.950547437835905e-07,1.7612375775992476e-08,-0.0011042427652094686,0.004572328784760039
820.0,4.044377533686594e-07,2.0011063770866123e-08,4.037830576535995e-07,2.026974814172792e-08,-0.0016261712298474209,0.007242844342630216
860.0,4.159068606628065e-07,1.6199803447970334e-08,4.159594876549519e-07,1.643255348497684e-08,0.00011800132023268393,0.005424374491347404
900.0,4.2750034691408717e-07,1.534744042507413e-08,4.27259871699678e-07,1.5807447046842782e-08,-0.0005876884719158248,0.004758598399038634
940.0,4.463564499600708e-07,1.4489061842252887e-08,4.4657827935254525e-07,1.4870743332682853e-08,0.0004872492510971216,0.005798584190275297
980.0,4.6026557195549706e-07,1.6886882686239892e-08,4.6043594842432897e-07,1.643610509287662e-08,0.0004169994500082352,0.005782741049167661
1020.0,4.6765117219283944e-07,1.9993681462496124e-08,4.6827415213585193e-07,1.9863649657780745e-08,0.001363077906456898,0.005796932024086288
1060.0,4.770186067275404e-07,1.5530458098304154e-08,4.776091072309416e-07,1.5255790869193725e-08,0.0012673502101019725,0.00499920201119723
1100.0,4.900227720173107e-07,1.69462401802276e-08,4.898297750589985e-07,1.6718661820055686e-08,-0.0003669469141054622,0.005748957625842585
1140.0,5.071825331664286e-07,1.8525997367067563e-08,5.070719886597731e-07,1.9383775677994282e-08,-0.000265032990376563,0.005490516690437637
1180.0,5.231069717428216e-07,2.262553103192098e-08,5.236532421784738e-07,2.2461204161851496e-08,0.0010721525551551777,0.005080629984853739
1220.0,5.492326937307963e-07,2.1209112090593556e-08,5.489669133276626e-07,2.1181331583408493e-08,-0.00047568826836957785,0.0034396966901642273
1260.0,5.595471261608699e-07,2.3041373649381645e-08,5.596264105943178e-07,2.2720621076764925e-08,0.00017165601405847504,0.004254058335556979
1300.0,5.872179906155222e-07,1.7089619893027965e-08,5.874944561338608e-07,1.730133525422836e-08,0.0004716195876013738,0.00474893212325828
1340.0,6.062407637191082e-07,1.9876231994119123e-08,6.061444806236428e-07,1.977109261378582e-08,-0.00014449137057571344,0.004566952454859651
1380.0,6.300660876098251e-07,2.4569843271067584e-08,6.285299121537108e-07,2.4633618656810673e-08,-0.0024358971833192554,0.004479591316031017
1420.0,6.558692816274407e-07,1.8195280001768104e-08,6.552070921666905e-07,1.861546375732622e-08,-0.001020367132562181,0.0041334086513287365
1460.0,6.859578278243073e-07,2.2230694130808817e-08,6.855426731208425e-07,2.1677911422507097e-08,-0.0005721044751581611,0.004015003781861781
1500.0,7.259086564527309e-07,1.4744569248063937e-08,7.253955803493444e-07,1.3856877825116623e-08,-0.0006763534577302151,0.003963287393118968
1540.0,7.704208481687832e-07,1.9974339265940562e-08,7.707210536517936e-07,1.9857269949076002e-08,0.00039941224609795796,0.003313920809308176
1580.0,8.065665211244119e-07,2.1159341522411455e-08,8.06433933340612e-07,2.1111998329397643e-08,-0.000158834371966031,0.0027751236229265033
1620.0,8.596180113457141e-07,2.863311476947477e-08,8.588199358500599e-07,2.9630684032308835e-08,-0.000958108419768036,0.004440213278792375
1660.0,9.010308739510728e-07,2.8310548074458493e-08,9.009236918034445e-07,2.8315950809705182e-08,-0.0001153561324677266,0.0026086380825819443
1700.0,9.504087089202662e-07,1.888322125598956e-08,9.499962226865807e-07,1.7780714826858873e-08,-0.000406613702191709,0.0037418722059411754
1740.0,1.0038841658606391e-06,3.2229097020379e-08,1.0040238983645671e-06,3.168893020292265e-08,0.00016132462601360206,0.003449184637684561
1780.0,1.0523988340526584e-06,2.6818378353257897e-08,1.0514667375020376e-06,2.6477460539899628e-08,-0.0008730987208844,0.003253343352698269
1820.0,1.1122352528395434e-06,3.560085144546538e-08,1.1114853727885014e-06,3.598601983089807e-08,-0.000680405178741056,0.0031994029108440803
1860.0,1.1670132032871077e-06,2.427256999537305e-08,1.1656750331829658e-06,2.4314561940757294e-08,-0.001143297834038788,0.0031315327258905406
1900.0,1.216554706200973e-06,3.002866378218412e-08,1.2158914689999815e-06,3.0316304170176545e-08,-0.0005437133562963436,0.0036768291332693365
1940.0,1.2845909687494488e-06,3.029225774351594e-08,1.2838481346309877e-06,2.9217226126049367e-08,-0.0005522863954164236,0.003977614428991792
1980.0,1.3254301750224279e-06,3.929244573099155e-08,1.3241601951670363e-06,3.925546946996412e-08,-0.0009545982518238764,0.0028291603376128993
2020.0,1.3767886205540346e-06,4.35762207871782e-08,1.3750454412212615e-06,4.306751738049286e-08,-0.0012497390028609937,0.0033571190236313295
2060.0,1.4048485263120155e-06,3.9409598130165496e-08,1.4027959349659017e-06,3.7219868297123107e-08,-0.001413791995829897,0.004073547578182192
2100.0,1.449759946518577e-06,3.6926561006593436e-08,1.4484833218885305e-06,3.6835656491283255e-08,-0.0008711501352255069,0.004280971279750922
2140.0,1.4945926823463198e-06,3.568728330850764e-08,1.495059979523739e-06,3.607716218085061e-08,0.0003134845704648241,0.0036980682474703447
2180.0,1.513983665698953e-06,4.88681203516158e-08,1.5122849189063848e-06,4.7502393335014984e-08,-0.0010923694499823807,0.003116292348779339
2220.0,1.5417238864562005e-06,3.65039839503342e-08,1.541109939717779e-06,3.234758012607563e-08,-0.00032963477556503763,0.004720068476504352
2260.0,1.5335937568845176e-06,3.7932651805190404e-08,1.5343549006799313e-06,3.7310628266639086e-08,0.0005105601895049613,0.0030590278427805474
2300.0,1.5311281535343596e-06,4.283507670378926e-08,1.5309925720358608e-06,4.3469571439757116e-08,-9.65306256097736e-05,0.0028441547851353922
2340.0,1.551265318574919e-06,4.377909336602494e-08,1.5527149716128848e-06,4.485636297722732e-08,0.0009230655896743139,0.0036243703851696354
2380.0,1.5221287494650025e-06,4.000277808419797e-08,1.52231930195979e-06,4.0409879941006535e-08,0.00012676819218051787,0.003922105271248204
2420.0,1.548319154549383e-06,2.9254426564291174e-08,1.5477403004748474e-06,2.928733798014714e-08,-0.0003710231741538916,0.002614460230629252
2460.0,1.5598657158884244e-06,3.006143168236002e-08,1.5590714772171632e-06,3.093138565634328e-08,-0.0005145636956295491,0.003169155943561503
2500.0,1.594479676876344e-06,3.696772046408838e-08,1.5939813996616205e-06,3.6706868766820744e-08,-0.0003055180790366034,0.002920828581277702
2540.0,1.6170132629078637e-06,4.4929989308153557e-08,1.617539173560671e-06,4.361070286277605e-08,0.0003554282037214254,0.004027696290661739
2580.0,1.6566918919429233e-06,3.533199486480554e-08,1.6572068600240757e-06,3.55013760245278e-08,0.000313137164830121,0.00296872852298642
2620.0,1.7139837257566553e-06,3.690342179822573e-08,1.7126726351781936e-06,3.6455864916325935e-08,-0.0007527420704271891,0.004045692809928179
2660.0,1.7587261127113762e-06,5.497061748155593e-08,1.7594756598594273e-06,5.4108634709561036e-08,0.00044449684323727857,0.0025814699260324125
2700.0,1.8221891064162324e-06,4.276865767434215e-08,1.8222838978526552e-06,4.370135598244631e-08,4.8043122323255536e-05,0.004024963089570509
2740.0,1.8810519395402818e-06,4.503288317687617e-08,1.8786425258943066e-06,4.6023355389126776e-08,-0.001287906787627346,0.0033094891087345883
2780.0,1.945845723960869e-06,5.982033577126253e-08,1.946037744014524e-06,5.857227358926205e-08,0.00012111356682583832,0.0030572546587422905
2820.0,2.0537429360530753e-06,5.8157602075124784e-08,2.053288068948296e-06,5.734942463675621e-08,-0.00020735075142066595,0.0026935019598547222
2860.0,2.1505248033458197e-06,7.035100106201573e-08,2.15130311128911e-06,6.984060060632031e-08,0.000374407897133056,0.0032446111541860456
2900.0,2.2745196995409313e-06,6.149022058207362e-08,2.273585404019685e-06,6.260701657756762e-08,-0.00041819760330605624,0.0034356622447772535
2940.0,2.377740345932896e-06,5.05575176121824e-08,2.3789552737782487e-06,5.074935973285729e-08,0.0005136605757078749,0.0030226048546925875
2980.0,2.512082828002856e-06,5.0767919708036825e-08,2.512276364424811e-06,4.937219874582724e-08,9.106459661807625e-05,0.002633170208496169
3020.0,2.6839923935073036e-06,5.2397951035965705e-08,2.682324135846785e-06,5.3287818651696676e-08,-0.0006229322118046486,0.003438942020246019
3060.0,2.848912421406102e-06,7.209830978063866e-08,2.8476555335781735e-06,7.045376628244748e-08,-0.0004238109213564343,0.00277427757776571
3100.0,3.047662852747301e-06,8.715605083824252e-08,3.048967585929379e-06,8.72867222804078e-08,0.00043084804133267253,0.0027430730607332717
3140.0,3.2608606621434728e-06,5.99285935607094e-08,3.2609269265802002e-06,6.169746813454e-08,1.502854068274148e-05,0.0030020680030811288
3180.0,3.5179669742094936e-06,9.077720797650855e-08,3.5163756152360347e-06,9.333621573622027e-08,-0.00046373612616190186,0.003789322751820192
3220.0,3.7647530117244095e-06,9.267928436656387e-08,3.7638942920305594e-06,9.132717308171876e-08,-0.00021464795327141414,0.002977649475212842
3260.0,4.060435180779671e-06,7.589351232295592e-08,4.061684260898503e-06,7.347441698149626e-08,0.000322561227166118,0.002882586574107325
