L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
60.0,1.9555188640834435e-07,1.6293483243077647e-07,3.856145399326881e-08,1.6270270457609637e-07,3.9609458753307654e-08,-0.0029107512842813967,0.016734340090685237
100.0,1.4833548529744332e-07,1.354295990220174e-07,3.193388184476651e-08,1.357111603380291e-07,3.191799143134493e-08,0.0021522996092391247,0.011533242693124814
140.0,1.2304174935362624e-07,1.1153974826195769e-07,1.6764067282646866e-08,1.1166207842760647e-07,1.6675620733421776e-08,0.001280237753386181,0.010451683510652615
180.0,9.658808441324892e-08,8.906165837582996e-08,1.6849268436321845e-08,8.918890589516928e-08,1.704012080190497e-08,0.0011697735371227677,0.01082025828476074
220.0,8.264336541377801e-08,8.116211779143877e-08,1.6543673651958835e-08,8.114705416649815e-08,1.6420848301347065e-08,0.00013965509726422795,0.011523960089323
260.0,6.622438313925293e-08,6.467551115188627e-08,1.3624430974291683e-08,6.432253783512662e-08,1.3311679682154534e-08,-0.004628121531483912,0.014609198082955953
300.0,5.7000134168963416e-08,5.095235548666253e-08,7.997895408721562e-09,5.069742374384595e-08,7.86340778990811e-09,-0.004639299560713514,0.014982275295729952
340.0,5.0189169200891014e-08,4.8276672638875213e-08,1.1527576390403904e-08,4.8159717343608446e-08,1.1572940194684613e-08,-0.002700521697757245,0.012816367028447361
380.0,4.344765369768793e-08,4.0662401686808925e-08,8.314497630212442e-09,4.074024969684649e-08,8.320350456282277e-09,0.00207089830605073,0.012304250901805886
420.0,3.766381450238171e-08,3.5032155343034955e-08,7.999672257613016e-09,3.509415506350753e-08,7.93737801689955e-09,0.0026418156949808338,0.017876001756664203
460.0,3.277825945271731e-08,3.016586172489001e-08,4.158531345696359e-09,3.0198404124201903e-08,4.283963516566473e-09,0.0005234094028039093,0.016318778961285245
500.0,2.936953876562764e-08,3.1190822854353814e-08,5.940713423524614e-09,3.1152647613000415e-08,5.8695234829791146e-09,-0.0005004584438403028,0.010916446418821056
540.0,2.6154324026516295e-08,2.7743253251505946e-08,7.102587992060718e-09,2.7673950310273377e-08,7.159901981710292e-09,-0.003280639869236934,0.015840147605963306
580.0,2.3348074227280124e-08,2.1040287143731844e-08,5.956543025723848e-09,2.1061393924111005e-08,5.903718771270705e-09,0.0013086821098936125,0.018329816287084116
620.0,2.138442819823326e-08,2.009203695295111e-08,4.078905041133279e-09,2.0164520839561602e-08,4.033501353218452e-09,0.004349992383292691,0.019816878005913044
660.0,1.9561227527778697e-08,1.9051367867404607e-08,4.526205144552386e-09,1.9120507655797013e-08,4.606293365374936e-09,0.0027347614647046906,0.01977360348516947
700.0,1.789999757570735e-08,1.8502047696327523e-08,4.518126190048168e-09,1.8513553121703586e-08,4.498698815828077e-09,0.001341805368208204,0.019276430981340364
740.0,1.6302615176138037e-08,1.604872121856264e-08,4.121770747551441e-09,1.604483443718158e-08,4.128087482697055e-09,0.0002492252958440242,0.017007712507215025
780.0,1.5102968454331287e-08,1.5891611393479305e-08,5.102385633966997e-09,1.5759001762063594e-08,5.116523013582452e-09,-0.008476345089443034,0.016485036067395827
820.0,1.3777840144087223e-08,1.3025458243304139e-08,4.067878396398581e-09,1.3003343900293333e-08,4.114038352090733e-09,-0.0033233588183755685,0.014646097129630461
860.0,1.2956918694767011e-08,1.0964642968011556e-08,3.6254848071895243e-09,1.1053217946739304e-08,3.6689963896497133e-09,0.007558233315838485,0.02429878609367168
900.0,1.1975078013599233e-08,1.12021790103193e-08,2.511670273024412e-09,1.1137933105453781e-08,2.563634347506296e-09,-0.007000538595040809,0.021297295838849702
940.0,1.1277113534391535e-08,1.1524194348732054e-08,3.2563463238452272e-09,1.1508916497257402e-08,3.2663226774141576e-09,-0.002472859370701697,0.023338873892030196
980.0,1.0569426257325524e-08,1.0233854306677377e-08,3.312192318003039e-09,1.0156243188003424e-08,3.3285392007632266e-09,-0.010689759642588956,0.024280262714925532
1020.0,9.865366411099416e-09,1.0006264698267949e-08,3.548285303416299e-09,9.988475748814922e-09,3.452507939843428e-09,0.004646385079195907,0.0337985954259025
1060.0,9.375660903609502e-09,9.396501008906374e-09,3.1884235677968102e-09,9.465017870146616e-09,3.1996011288727665e-09,0.008997533866743417,0.021460805261455943
1100.0,8.766668599120673e-09,7.546643402492246e-09,2.64806987327285e-09,7.462173145454756e-09,2.6103990641347756e-09,-0.011393673248905313,0.021091976095068528
1140.0,8.309032730950781e-09,8.633991573264588e-09,2.6447115321491005e-09,8.654560376945349e-09,2.625387018854539e-09,0.0024281517084595076,0.018771350130522627
1180.0,7.860160906955997e-09,6.90475832980248e-09,3.1177235976320956e-09,6.862269373766162e-09,3.085308222652389e-09,-0.007028009825083688,0.03142256504290151
1220.0,7.3805102240124264e-09,6.588999589297372e-09,2.3019932228907718e-09,6.59902321012838e-09,2.3018663484869395e-09,0.0020872121496579026,0.031004612807920884
1260.0,6.975480937794499e-09,6.348147801628457e-09,3.168189198810703e-09,6.34274939623577e-09,3.2169535414807403e-09,-0.014055502370545876,0.05130209505721152
1300.0,6.7433616972430234e-09,5.6434512618994815e-09,3.757381795019994e-09,5.655907303700637e-09,3.7664437781444965e-09,-0.029354359307691032,0.14503744783555184
1340.0,6.385873743861787e-09,6.5523360689204935e-09,2.485536267309687e-09,6.564819253929765e-09,2.4737199752627436e-09,0.007487135989806631,0.036853756381949196
1380.0,6.0103100238481184e-09,5.031317872858025e-09,3.0616552263485965e-09,5.0322569702649035e-09,3.0724717053078616e-09,-0.008905754004862092,0.061521803140315356
1420.0,5.794082289305183e-09,5.201164407305191e-09,2.6920797330089827e-09,5.214277911213962e-09,2.6421377378190188e-09,0.008934626576907325,0.05367390880993552
1460.0,5.601959808278747e-09,5.66463323702027e-09,3.4593209864081523e-09,5.635082589884348e-09,3.4743068865804752e-09,-0.014214965187668141,0.0707442743423703
1500.0,5.306480341312951e-09,6.243055779982917e-09,2.976622878167937e-09,6.29347433428702e-09,3.01394928179297e-09,0.0015979579417976155,0.05283407576296955
1540.0,5.086761352368109e-09,5.700032504203533e-09,2.065197195525898e-09,5.672361549563721e-09,2.007582966613499e-09,0.0017789534527294917,0.03997002207855959
