L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
60.0,1.9555188640834435e-07,1.645538545507248e-07,4.2175142407470187e-08,1.6430957669209627e-07,4.3204755375191914e-08,-0.0028865659480843734,0.015912524839386655
100.0,1.4833548529744332e-07,1.336473870411945e-07,3.0278590026710156e-08,1.3413029458376773e-07,3.05491836460334e-08,0.003359164055115181,0.01407546840973345
140.0,1.2304174935362624e-07,1.1259155253187417e-07,1.5718912538846162e-08,1.1261633869921019e-07,1.5652725957575346e-08,0.0003797839989683973,0.010125121727917566
180.0,9.658808441324892e-08,8.628514089077323e-08,1.7052398972292418e-08,8.629054975546372e-08,1.6997443559966367e-08,0.00025933659766345056,0.013819064650394501
220.0,8.264336541377801e-08,8.021683431419904e-08,1.3854560202339777e-08,8.032282709525775e-08,1.3681593713761868e-08,0.001714918765866019,0.009630815590542718
260.0,6.622438313925293e-08,6.280109105869782e-08,1.2992190542074172e-08,6.225516859266992e-08,1.2649750865255728e-08,-0.007716259638544261,0.015835581326634374
300.0,5.7000134168963416e-08,5.0974685235486376e-08,7.766245409826795e-09,5.062470254473581e-08,7.667309458333415e-09,-0.006758833385431338,0.009006669181859332
340.0,5.0189169200891014e-08,4.9882367456147965e-08,9.307519667682525e-09,4.959103693481972e-08,9.354154478127338e-09,-0.006045770703492076,0.011580322326037496
380.0,4.344765369768793e-08,4.0530735189502915e-08,6.186511369295847e-09,4.0528710820456903e-08,6.1656730146350224e-09,0.00016070553912271807,0.010299851989241928
420.0,3.766381450238171e-08,3.512209253951603e-08,7.490749434137139e-09,3.507175187679939e-08,7.57186013024392e-09,-0.0019296875979470031,0.018005227882022107
460.0,3.277825945271731e-08,3.015871370896523e-08,4.770488472310907e-09,3.023142535548507e-08,4.843266074963056e-09,0.002155787602924646,0.013120046795597562
500.0,2.936953876562764e-08,2.975050678475359e-08,5.963147907366033e-09,2.9684301144469694e-08,5.980640354675562e-09,-0.002379632210660364,0.010921022512510373
540.0,2.6154324026516295e-08,2.6991537341697312e-08,4.244091031525996e-09,2.6996476401299774e-08,4.349332322851807e-09,-0.00033616907387999206,0.013168594661872205
580.0,2.3348074227280124e-08,2.2570572436649223e-08,3.967285450210783e-09,2.2631629024591598e-08,4.012975299113943e-09,0.0024248538540160877,0.012424842473046042
620.0,2.138442819823326e-08,1.985519227481381e-08,3.039758072856841e-09,1.993199917332148e-08,3.0661840472591605e-09,0.003948442164171484,0.01678746373753036
660.0,1.9561227527778697e-08,1.9012509049337676e-08,3.917111820829998e-09,1.9124276251605243e-08,3.910026970972872e-09,0.006210595598544529,0.020625654854246524
700.0,1.789999757570735e-08,1.796875487401506e-08,2.8251136651119586e-09,1.7890483785364987e-08,2.7818487470436526e-09,-0.003906520219040075,0.016424915646258448
740.0,1.6302615176138037e-08,1.6032948609184407e-08,3.6771051367415443e-09,1.607238700032179e-08,3.6830711590147638e-09,0.002813296329105259,0.011711553580347929
780.0,1.5102968454331287e-08,1.5848536453915215e-08,3.942452314220147e-09,1.5754529543503945e-08,3.986117517654382e-09,-0.0067185926584197725,0.016915506739532203
820.0,1.3777840144087223e-08,1.3950921416518774e-08,3.1075211550892738e-09,1.3883845730143354e-08,3.145819527616391e-09,-0.005568605573327167,0.01377723915240758
860.0,1.2956918694767011e-08,1.2069941238242324e-08,2.0855051816777297e-09,1.2163671306388921e-08,2.0650008121344286e-09,0.008560005534924137,0.021011738948481597
