L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
60.0,1.9555188640834435e-07,1.6797857104872293e-07,4.177505184395089e-08,1.674518355292547e-07,4.271946391212879e-08,-0.0042666258532388784,0.015454248585605896
100.0,1.4833548529744332e-07,1.3250248752137098e-07,2.1792900867691826e-08,1.3269164059105483e-07,2.239575083119673e-08,0.0006422383267508743,0.011329959958949129
140.0,1.2304174935362624e-07,1.0870560551421422e-07,1.5192379574802275e-08,1.0850024818172631e-07,1.5272470781413983e-08,-0.002029020997164424,0.00974155065078864
180.0,9.658808441324892e-08,8.69589597959693e-08,1.135400688311591e-08,8.696477094435233e-08,1.1268305760518223e-08,0.0002342815774822191,0.008363951670726464
220.0,8.264336541377801e-08,7.846300914841574e-08,9.089172884671212e-09,7.837087583869336e-08,8.787314624719921e-09,-0.0007048657527569053,0.009720981046388685
260.0,6.622438313925293e-08,6.260278868254186e-08,8.442154618518109e-09,6.186964485280029e-08,8.35998197327706e-09,-0.011646473204847164,0.01324358854691521
300.0,5.7000134168963416e-08,5.3240630620818844e-08,5.761911788478091e-09,5.279717054415657e-08,5.6942080021898495e-09,-0.008286253822652486,0.010499789146175364
340.0,5.0189169200891014e-08,4.8866450675125354e-08,7.150300678473451e-09,4.862183498716933e-08,7.191567996582388e-09,-0.005168573729056638,0.011842473093835926
380.0,4.344765369768793e-08,4.2160647025235487e-08,4.364829981388011e-09,4.2018921962317154e-08,4.44744519949861e-09,-0.0035136979007057583,0.01043076814143919
420.0,3.766381450238171e-08,3.5839850006993634e-08,3.187735558042022e-09,3.5814671352484606e-08,3.1217575026151797e-09,-0.0004957099286026597,0.013564851478593841
460.0,3.277825945271731e-08,3.045983204670895e-08,3.50062376522763e-09,3.044828372618502e-08,3.641948203674144e-09,-0.0008689448758509062,0.01321316138227597
500.0,2.936953876562764e-08,2.9184928768638453e-08,4.7436392298432464e-09,2.909442528350152e-08,4.627926190066169e-09,-0.002494733315826322,0.009610862794384079
540.0,2.6154324026516295e-08,2.5282710631882826e-08,3.6180431574064993e-09,2.5281924145910663e-08,3.532481071791875e-09,0.0006928503905449242,0.01574183879496691
