ell,Cl
618,2.337616701533509e-08
619,2.091724868886458e-08
620,1.8002973153138703e-08
621,1.753613807498471e-08
622,2.18372438893539e-08
623,2.008640766176416e-08
624,1.9322216095598834e-08
625,1.517027073291483e-08
626,1.7373528567089408e-08
627,1.6844506530777216e-08
628,1.922203896431141e-08
629,1.9221053125830196e-08
630,1.5043195998253594e-08
631,1.9196258820492955e-08
632,1.8673396463084918e-08
633,2.0969597972773138e-08
634,1.885958446907888e-08
635,1.990680089444725e-08
636,1.8681177246760107e-08
637,1.6437139412209723e-08
638,1.8952764688780804e-08
639,2.331651181634174e-08
640,1.673315017072575e-08
641,1.8374648620690703e-08
642,1.9310999079522573e-08
643,1.9496751811120907e-08
644,2.0179497701991252e-08
645,1.622376829952923e-08
646,1.4923794358097385e-08
647,1.3590131151479756e-08
648,1.9705849055980586e-08
649,1.8477574250907638e-08
650,1.9158268526070625e-08
651,1.6423211818896758e-08
652,1.6243158829018832e-08
653,1.4731670918388535e-08
654,1.4929249240453838e-08
655,1.5974362009659704e-08
656,1.662997294833021e-08
657,1.9142508399252672e-08
658,1.9663255809515698e-08
659,1.711269238215963e-08
660,1.881634632517915e-08
661,1.7038839429404848e-08
662,1.385502228610176e-08
663,1.8473809577400145e-08
664,1.6158018017938683e-08
665,1.523292271019209e-08
666,1.8133827198299403e-08
667,1.6977813544210792e-08
668,1.638039873526971e-08
669,1.749800529760681e-08
670,1.6274050174614178e-08
671,1.6709019866883608e-08
672,1.8431929669404328e-08
673,1.605249445351185e-08
674,1.7402303115412064e-08
675,1.6841199058209334e-08
676,1.552640014912682e-08
677,1.748553261698554e-08
678,1.9802361943009916e-08
679,1.696870092686069e-08
680,1.6383325252459433e-08
681,1.728707449528799e-08
682,1.6584094249743712e-08
683,1.8089530556582677e-08
684,1.5501633405463648e-08
685,1.6159125753794802e-08
686,1.770197542031214e-08
687,1.3753057464868467e-08
688,1.632890365520377e-08
689,1.4459788347620247e-08
690,1.5538701176413966e-08
691,1.718885452704519e-08
692,1.7904313773929362e-08
693,1.79595091379046e-08
694,1.6454503351038847e-08
695,1.626113935618866e-08
696,1.4033319323393968e-08
697,1.6612075827304773e-08
698,1.6999906335690784e-08
699,1.822980965371559e-08
700,1.8526933385707444e-08
701,1.4752741615699516e-08
702,1.627592597409222e-08
703,1.6361814792250163e-08
704,1.8189868753654408e-08
705,1.5298927956622097e-08
706,1.5219436857981886e-08
707,1.5062667033095596e-08
708,1.534432361142111e-08
709,1.377284817397553e-08
710,1.5775975624880316e-08
711,1.5524828400596275e-08
712,1.6805341982680023e-08
713,1.5589705162958397e-08
714,1.8204003234345588e-08
715,1.5034932745229692e-08
716,1.5779152852153662e-08
717,1.542770034140098e-08
718,1.6714430928015697e-08
719,1.4384818770971107e-08
720,1.560114279814302e-08
721,1.2517237423225708e-08
722,1.3570520128212388e-08
723,1.4512054289020582e-08
724,1.579317618939931e-08
725,1.5050162100587026e-08
726,1.490549643050606e-08
727,1.526742685584972e-08
728,1.499374688314616e-08
729,1.3925371164861189e-08
730,1.3922293282899743e-08
731,1.4755314543769628e-08
732,1.527914761425361e-08
733,1.5070658232880003e-08
734,1.425843484629523e-08
735,1.5232322339697293e-08
736,1.6436088851346675e-08
737,1.3526511576747891e-08
738,1.5239467973624885e-08
739,1.3925432231287173e-08
740,1.413443416113339e-08
741,1.33460979287273e-08
742,1.5174155792466056e-08
743,1.5713498134377254e-08
744,1.2683953615321077e-08
745,1.5365656465435148e-08
746,1.4047636555728492e-08
747,1.3391464139977445e-08
748,1.5910343112724926e-08
749,1.3674790200793542e-08
750,1.5995386018530648e-08
751,1.3188124450189649e-08
752,1.5183579492537916e-08
753,1.2892397076920701e-08
754,1.409617460300439e-08
755,1.4668550116902623e-08
756,1.3406955877425713e-08
757,1.4451587834199242e-08
758,1.4827930040459238e-08
759,1.24881888760314e-08
760,1.3085623694745477e-08
761,1.3553361286697731e-08
762,1.4011555346238723e-08
763,1.1943883599421108e-08
764,1.3738448999518772e-08
765,1.5694191585689626e-08
766,1.396023532421946e-08
767,1.6191673689123313e-08
768,1.292120386669304e-08
769,1.374198363370367e-08
770,1.3028605252720075e-08
771,1.2788212252887463e-08
772,1.4756950683408297e-08
773,1.3966292990062096e-08
774,1.5195610199152217e-08
775,1.3305161224500378e-08
776,1.3132687004328832e-08
777,1.3803444528814672e-08
778,1.2552102557277013e-08
779,1.2843899633843058e-08
780,1.2542699155381967e-08
781,1.3951359725692523e-08
782,1.331628399003188e-08
783,1.37208575292034e-08
784,1.3147625837394102e-08
785,1.5094614634272214e-08
786,1.3989649724290697e-08
787,1.3302986506270154e-08
788,1.2386042490257688e-08
789,1.3656111457329598e-08
790,1.6434197806359553e-08
791,1.538805834195946e-08
792,1.414690431101317e-08
793,1.3654552509706113e-08
794,1.2171075512522791e-08
795,1.2581613607963144e-08
796,1.2620793540317691e-08
797,1.2958956632128019e-08
798,1.2296236877161374e-08
799,1.2680865222180469e-08
800,1.3523201904543405e-08
801,1.3375503057375579e-08
802,1.3577145609731181e-08
803,1.2152147550971072e-08
804,1.2052185533138988e-08
805,1.4403563807205327e-08
806,1.1290892180505466e-08
807,1.0379707227653187e-08
808,1.2314351133335243e-08
809,1.1977316020122509e-08
810,1.1870472062699246e-08
811,1.4544838416348595e-08
812,1.12650557834426e-08
813,1.3079508054282613e-08
814,1.352163250208413e-08
815,1.2994129447358294e-08
816,1.2456153453342907e-08
817,1.409638218403144e-08
818,1.1617633916862137e-08
819,1.1582030608258231e-08
820,1.1598153987082165e-08
821,1.2280781199409835e-08
822,1.1978959836493891e-08
823,1.3091859792131374e-08
824,1.2038905270930909e-08
825,1.1839234046163004e-08
826,1.2162406272940107e-08
827,1.1824284274841646e-08
828,1.2042707445182934e-08
829,1.2728357417233302e-08
830,1.2424783237503728e-08
831,1.1260811899041758e-08
832,1.103025668193491e-08
833,1.2678083847799452e-08
834,1.111062321433811e-08
835,1.1818481602987455e-08
836,1.059605044709814e-08
837,1.2340416501860647e-08
838,1.1919153071764549e-08
839,1.2045207390498207e-08
840,1.185535130861618e-08
841,1.1961024165218132e-08
842,1.26428188807813e-08
843,1.2032382951773047e-08
844,1.162291680470781e-08
845,1.2609814809084136e-08
846,1.3320930803728254e-08
847,1.197085510742621e-08
848,1.402386661989124e-08
849,1.109494843315966e-08
850,1.206902069070913e-08
851,1.1992272334442982e-08
852,1.2798282940785468e-08
853,1.2461163940872246e-08
854,1.0708006733432423e-08
855,1.0875343979873541e-08
856,1.2755372377550019e-08
857,1.0862733544019552e-08
858,1.0440741427559025e-08
859,1.1286693270149158e-08
860,1.2165900663206226e-08
861,1.0527287008755819e-08
862,1.2073132610689835e-08
863,1.0153749987074932e-08
864,1.1992063142122993e-08
865,1.0961135821686821e-08
866,1.2080261908106342e-08
867,1.2477659771719267e-08
868,1.1148807210908614e-08
869,1.0902584522877564e-08
870,1.2771361982266492e-08
871,1.0938563990298873e-08
872,1.0616122775006639e-08
873,1.1587015780876626e-08
874,1.2494423781120855e-08
875,1.0665237561617463e-08
876,1.1700297371874899e-08
877,1.2323747264169432e-08
878,1.2004645832912799e-08
879,1.0816883806532243e-08
880,1.0850117850305711e-08
881,1.1254418393962598e-08
882,1.1064630410651527e-08
883,1.2858542719058102e-08
884,1.3294304409201085e-08
885,1.1443170829540828e-08
886,1.1056719631552999e-08
887,1.1909073009219968e-08
888,1.0794953467145963e-08
889,9.567656506839303e-09
890,1.0700527857087423e-08
891,1.0832335716289312e-08
892,1.020684415799342e-08
893,1.1647791287337335e-08
894,1.060374366838101e-08
895,1.0913871586669705e-08
896,1.0205804628196876e-08
897,1.0867688652023386e-08
898,1.0545497240503965e-08
899,1.0029000816305e-08
900,1.0559574249153692e-08
901,1.0102365785783066e-08
902,8.709070178499393e-09
903,1.077121772954143e-08
904,1.1272750937167397e-08
905,1.029036641281685e-08
906,1.0894057032350656e-08
907,9.477134069844981e-09
908,9.705746876881043e-09
909,1.106226942429872e-08
910,9.605938144763552e-09
911,9.936278075095489e-09
912,1.0303947833761662e-08
913,1.039978704619307e-08
914,9.896347401859773e-09
915,1.0728060307518787e-08
916,1.1519181605551944e-08
917,1.1099907780019648e-08
918,9.430868851877636e-09
919,8.774624102026591e-09
920,9.241851164295199e-09
921,9.157547886232024e-09
922,1.1743685160344784e-08
923,1.0447872918714427e-08
924,9.551536112795309e-09
925,9.790623183667384e-09
926,9.25239747048439e-09
927,9.782225687033552e-09
928,1.0675155070892443e-08
929,1.1373980272928964e-08
930,1.0409737868911609e-08
931,1.0500229348305384e-08
932,1.1214517635378945e-08
933,1.0306023482612522e-08
934,9.732704431589467e-09
935,1.0478402101479868e-08
936,1.0242159895990579e-08
937,1.1361816467378919e-08
938,1.011675651050008e-08
939,1.0349409402435268e-08
940,9.503582628943471e-09
941,9.957563283441674e-09
942,1.0113631988640296e-08
943,9.322337622381278e-09
944,9.485946759671761e-09
945,9.258294131428243e-09
946,9.595861693918612e-09
947,9.23373761095786e-09
948,1.0424111747570516e-08
949,1.0136051559736514e-08
950,1.0126808417763625e-08
951,9.13425984202381e-09
952,1.0326309158851161e-08
953,1.0784043562629738e-08
954,1.0021292637475006e-08
955,1.0224377240081133e-08
956,9.933230061056415e-09
957,9.090040080803332e-09
958,9.039388071269731e-09
959,9.728788062427294e-09
960,1.0556666947296963e-08
961,9.444716926643847e-09
962,1.0348257345754483e-08
963,9.668280316054159e-09
964,1.0385130881838767e-08
965,9.700401102570566e-09
966,9.832715168438794e-09
967,9.872736439689714e-09
968,1.0017324350573444e-08
969,8.776147351430928e-09
970,9.168000889258383e-09
971,1.0040658121091525e-08
972,1.0501006907943452e-08
973,9.466840292114876e-09
974,1.0091479942165174e-08
975,9.934632659033792e-09
976,8.345757112567298e-09
977,9.681973147249751e-09
978,7.817644243034639e-09
979,8.348691067483337e-09
980,8.877356795759818e-09
981,9.415517862623053e-09
982,1.0034038001236517e-08
983,9.021520787927315e-09
984,8.493485526480734e-09
985,9.296214612122443e-09
986,9.049212041540412e-09
987,9.005102544862552e-09
988,9.084401169773786e-09
989,8.572329228418853e-09
990,1.0020714516743718e-08
991,1.0236311412353565e-08
992,9.21648547089522e-09
993,8.48743419300204e-09
994,9.113279738021193e-09
995,8.055040636423158e-09
996,9.325472999375607e-09
997,8.571764265309431e-09
998,1.0002467391691303e-08
999,8.232869628290733e-09
1000,8.84007493198585e-09
1001,9.231603830929222e-09
1002,9.301557525540514e-09
1003,8.992173239781362e-09
1004,9.138751756012133e-09
1005,9.828611442410081e-09
1006,8.752527333279194e-09
1007,9.335069272892037e-09
1008,9.168884020391945e-09
1009,1.006637520661391e-08
1010,7.642827341174806e-09
1011,7.589446490724783e-09
1012,9.202514787657528e-09
1013,9.110175787166415e-09
1014,9.553260375821787e-09
1015,8.872433387465748e-09
1016,9.032799608283401e-09
1017,9.382626283710448e-09
1018,8.108529437203842e-09
1019,8.744412926517498e-09
1020,8.382690042128573e-09
1021,8.617865355365852e-09
1022,9.350685142848754e-09
1023,7.958577812509494e-09
1024,9.449278756485651e-09
1025,8.713530306105222e-09
1026,8.593491812934249e-09
1027,9.602397232300036e-09
1028,8.684571087437966e-09
1029,9.369775719445147e-09
1030,9.477736041904893e-09
