Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
130.0,2.3091242590987137e-06,3.4099168894425816e-07,-0.01404211796735176,0.02861920292791161,1.2175531036606962e-07,1.1129607952541516e-07
330.0,3.519245208465634e-07,4.379881797691737e-08,-0.014877808434242896,0.032826137720032816,5.1476872096311376e-08,5.23787714243905e-08
530.0,2.6317805516184115e-07,3.2342132384270256e-08,-0.08971785864435532,0.0360670698652237,2.724780845660668e-08,2.8379136415525617e-08
730.0,2.2366960960311912e-07,2.7312636087226974e-08,-0.022875876814859898,0.03594321659817003,1.6882500925889497e-08,1.7527921473372546e-08
930.0,1.8674311451254028e-07,2.228057239006641e-08,0.011404170068883985,0.04064838977941428,1.1583571155573435e-08,1.1811642294295677e-08
1130.0,1.621674575468606e-07,1.900416581360156e-08,-0.013847112910254696,0.04510142539648545,8.469689602593212e-09,8.549800050624864e-09
1330.0,1.3558516299662657e-07,1.534043427606451e-08,-0.013848081604624909,0.042102686090694855,6.485980010562317e-09,6.562079666106816e-09
1530.0,1.152964192037701e-07,1.2527284316738547e-08,0.07325533910180772,0.06425415983192827,5.194662167243877e-09,4.989425555719287e-09
1730.0,9.75773704549137e-08,1.0137637363063204e-08,0.02897704065681645,0.046871045774263535,4.226829531194331e-09,4.061860742091209e-09
1930.0,8.475721516693588e-08,8.432370976800482e-09,0.010237730250255355,0.03777246161225372,3.561810049816686e-09,3.462658029925664e-09
2130.0,7.18913204705117e-08,6.638181338461998e-09,-0.0691477501816678,0.047445904594596224,3.024006557374932e-09,2.903676096678862e-09
2330.0,6.433495981310051e-08,5.637455465912855e-09,0.00619461357165118,0.04588750908670132,2.6176351865120064e-09,2.4943771700432084e-09
2530.0,5.9182070236125624e-08,4.975478907562797e-09,-0.015728657911089405,0.034786955270117,2.2872535652560728e-09,2.186722889517083e-09
2730.0,5.56112778114781e-08,4.288209164525316e-09,0.0372093915983083,0.04280271558129821,2.0270554359769498e-09,1.9113929106339267e-09
2930.0,5.2973216596643804e-08,3.6262473924130717e-09,-0.0421085595832765,0.04090683008502523,1.8004699106921487e-09,1.675582314054789e-09
3130.0,5.3473625105623244e-08,3.3380931447555188e-09,0.0463457719511012,0.047634814580803486,1.6209169698951066e-09,1.4856123402655038e-09
3330.0,6.614161993699342e-08,4.1044424603700865e-09,0.05480631906940238,0.05573477489570577,1.4653527487046237e-09,1.3933352950889127e-09
3530.0,8.205888187030612e-08,5.055372313566055e-09,0.05958811094695979,0.07259019598895101,1.336837487948482e-09,1.2452529741638328e-09
3730.0,8.800566118625936e-08,4.623068535374929e-09,0.08278907266647115,0.08383810648100282,1.2178428186491755e-09,1.1265441829410813e-09
3930.0,8.454485463036345e-08,4.7285430452691395e-09,-0.0037274264542327177,0.0985716254862458,1.122539295941927e-09,9.087642129106193e-10
