Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
105.0,1.635542862164186e-06,1.1168401306025052e-07,0.02476147227644221,0.07845885842499381,1.4449319999980172e-07,9.840917070870724e-08
255.0,9.218496311155504e-07,3.510593184753187e-08,-0.1571029196944905,0.10470434396899153,6.946995918987043e-08,5.7651779855692984e-08
405.0,9.235554861196377e-07,2.798342714197186e-08,-0.1612557185026078,0.14893944569012857,3.974089585986877e-08,3.472732835200462e-08
555.0,9.538592242263278e-07,2.7890443264968078e-08,-0.09530019128313226,0.16890340043255825,2.5477350476500773e-08,2.359647124591107e-08
705.0,1.0007813759257605e-06,2.4359756614866268e-08,-0.03241075419800973,0.2900934683954809,1.7814068908928022e-08,1.788694563403112e-08
855.0,1.0459144704804259e-06,2.2696404548068456e-08,0.10708994240189533,0.32758557428399204,1.3219068439248949e-08,1.2676661123478381e-08
1005.0,1.1359150855825668e-06,2.0319140505313532e-08,-0.0388815750132429,0.4363295277568325,1.0216386297296915e-08,9.30462257752623e-09
1155.0,1.2384018961719392e-06,1.8989373774147806e-08,-0.5071706964380505,0.5469681246450653,8.183837760263096e-09,7.596485140043692e-09
1305.0,1.4052338795560349e-06,2.0869042015698528e-08,0.21777914077811478,0.860922012641738,6.675061073976148e-09,6.429553289755185e-09
1455.0,1.589172810465582e-06,1.999680680481278e-08,0.4022723536534714,0.9043468334844276,5.628289234251136e-09,5.208062525974958e-09
1605.0,1.8109524051785272e-06,1.7431170853070582e-08,-1.9710473666687096,1.1270670608599282,4.795245162736927e-09,3.9544213543091954e-09
1755.0,2.0739690045451887e-06,1.907748639857234e-08,1.2713746761285871,1.5903953938154014,4.13373891115464e-09,3.650677499828388e-09
1905.0,2.36228658282992e-06,2.103300619978902e-08,3.478954936490644,1.9057912986571943,3.6418389898787574e-09,3.334924929833335e-09
2055.0,2.6459951225384356e-06,2.4975772929293394e-08,-0.668267708594528,2.533455105392248,3.2026410653488983e-09,3.1224601781680096e-09
2205.0,3.0214204698187726e-06,3.1864014353359035e-08,-0.16774962372988533,2.6154536297681443,2.8590516729987938e-09,2.506857831158296e-09
2355.0,3.4644244999434137e-06,4.006089208887615e-08,0.7947238745973095,3.593156185573307,2.5732619429051437e-09,2.394149698635293e-09
2505.0,3.999855610438735e-06,4.711896027345758e-08,-2.019688501873758,4.45640731511678,2.32478464202304e-09,2.300493364518719e-09
2655.0,4.671795894972656e-06,5.496741032908282e-08,-2.389526529096126,6.0711143725777,2.119518795423899e-09,2.0310197437179713e-09
2805.0,5.610179589047424e-06,7.161884620204085e-08,-0.390323777097549,7.8143930231793455,1.9359378801537777e-09,1.7042678165804427e-09
2955.0,5.272347402544384e-06,5.976180568341058e-08,0.6002226831205622,7.914970368028081,1.7763797747246543e-09,1.3591552320626383e-09
