Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
105.0,1.5968343233648038e-10,8.859209156466116e-13,6.997541041028798e-05,4.447357542865773e-12,4.5035721875704833e-07,7.843481963213417e-10
255.0,6.594756004088921e-11,8.841359550792305e-13,0.00014139400008207831,7.599710550888164e-11,1.0220513192895163e-07,3.883635632963052e-10
405.0,5.3240403039220854e-11,4.786002589021648e-13,0.00019141761054888168,9.681073043246504e-11,4.9238009472402266e-08,1.9388870491076945e-10
555.0,4.265646264621497e-11,4.246002488796899e-13,0.00022742820675665285,2.3830851651651605e-10,2.7711986944552495e-08,7.999239135853132e-11
705.0,3.471436408124209e-11,3.1180445577128855e-13,0.00024577888764009624,2.9013688993345817e-10,1.848520179571038e-08,6.45913258301493e-11
855.0,2.7425811154061133e-11,2.0497761066460124e-13,0.0002403394338029489,2.414031280933805e-10,1.333369512808606e-08,3.861199024054431e-11
1005.0,2.1930418895885133e-11,1.9145607094409042e-13,0.0001699456967422282,3.6683367486055327e-10,1.0064179311190601e-08,3.172427200284605e-11
1155.0,1.7783180623038372e-11,1.9983289242764468e-13,0.00017491919699281057,6.526232968470996e-10,7.85484600230545e-09,2.0331030187752883e-11
1305.0,1.4758464028424305e-11,9.987885631897433e-14,0.00017159590901265286,2.537401342318251e-10,6.341061499102498e-09,1.685053801982216e-11
1455.0,1.1865393870513635e-11,9.50715220254064e-14,0.00015596536029106108,3.390551502522793e-10,5.191826671396082e-09,1.194784698002844e-11
1605.0,1.0274859855466744e-11,8.301522619568093e-14,0.00013087104894814056,3.649262567876412e-10,4.370631364892544e-09,7.368363377880733e-12
1755.0,8.850620889512161e-12,7.224980214522974e-14,8.543623492255243e-05,3.7621978181217733e-10,3.748364869364811e-09,4.996168762848455e-12
1905.0,7.876243170398617e-12,6.868617078089177e-14,3.581532017317513e-05,4.564244581187618e-10,3.2308189633409446e-09,4.372846511274464e-12
2055.0,6.947344671612388e-12,6.178314851547349e-14,1.623603880178669e-05,4.838380697525943e-10,2.821861753670429e-09,9.698564358486228e-13
2205.0,7.278106216768753e-12,6.419955051656219e-14,3.963415903951466e-05,6.841418227721089e-10,2.4656127889949925e-09,-1.0713805195657975e-12
2355.0,8.661849107377433e-12,7.252461693952665e-14,6.948760431830668e-05,1.0842488498457857e-09,2.2121153180254064e-09,-3.145008499935087e-12
2505.0,1.0996433631106765e-11,8.098046694911693e-14,0.00022977394036822376,1.6816387889219409e-09,1.9859713839055546e-09,-6.254779837414353e-12
2655.0,1.364199872464057e-11,9.70877832922354e-14,0.0006226990404866792,2.960528436856219e-09,1.7944482283998244e-09,-9.482998400881988e-12
2805.0,1.9978479853886296e-11,1.629498680092992e-13,0.0013656672509311492,1.0129434680207724e-08,1.6246771918971248e-09,-1.2576681747755808e-11
2955.0,1.8475731025927897e-11,1.7845347280801389e-13,0.0014448503110995148,1.4580083920206554e-08,1.4817808755774113e-09,-9.92844123792503e-12
