Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
130.0,5.061643051343928e-07,3.000424493348153e-09,-0.0016458152653829685,9.344067083519394e-05,3.259402858460868e-07,-1.642898530562107e-07
330.0,4.689689765473777e-07,2.5275643018019663e-09,-0.0014770487547832664,0.00149640989404001,6.842487635426297e-08,-5.523750510972829e-08
530.0,4.6433815605730964e-07,2.4101919048745395e-09,-0.0005770696705974219,0.006846472914065253,3.050015579262339e-08,-2.6205085046938846e-08
730.0,4.808137551661403e-07,2.366729413687122e-09,-0.008617108727509145,0.020276733840135723,1.743673187059856e-08,-1.5548649382643124e-08
930.0,4.912814807213672e-07,2.2325229983412487e-09,-0.007512232386557879,0.04126684302069445,1.1519097295092455e-08,-1.0375103858906501e-08
1130.0,5.231222471491845e-07,2.071798287978277e-09,-0.016723511078544858,0.07006140436774254,8.195135722480369e-09,-7.697852498116708e-09
1330.0,5.802093801319045e-07,2.6466816300715766e-09,-0.027769371742062576,0.2055824459215982,6.120647071337707e-09,-5.636020563304862e-09
1530.0,6.771337040295489e-07,2.107280949474541e-09,-0.041520566664416884,0.21467321574813833,4.763623553474237e-09,-4.5553761329973795e-09
1730.0,8.152569112348119e-07,2.6845710054719973e-09,-0.004032996317177548,0.5378352804732268,3.837428221315774e-09,-3.6738031031756924e-09
1930.0,9.837089003215815e-07,3.130636886863167e-09,-0.03842504963819475,1.0772401441250314,3.1616907487624322e-09,-3.0715119619342327e-09
2130.0,1.1220327849033519e-06,3.076739773318044e-09,-0.03062164355378219,1.5016006229560213,2.6345826203920248e-09,-2.498993297315614e-09
2330.0,1.2083070331659197e-06,4.01809940288656e-09,-0.08861259841698563,3.5182192383115964,2.2465289028439034e-09,-2.12042428577573e-09
2530.0,1.2576657687046602e-06,3.896766390000309e-09,-0.2247002544749391,4.373480577016133,1.953733598716132e-09,-1.7903128356951788e-09
2730.0,1.2992584502652105e-06,4.620136760249499e-09,-0.4660776746029661,8.036366636402493,1.7053852509232105e-09,-1.5662355792175685e-09
2930.0,1.3387714740119593e-06,5.170720800074288e-09,-0.30466062894595464,12.929159097876182,1.5040041587695208e-09,-1.4414880420629753e-09
3130.0,1.381851116762703e-06,5.107823678410724e-09,-0.24000785591010337,16.087336940233676,1.3317529478214418e-09,-1.2290926452710245e-09
3330.0,1.4075046703883992e-06,6.250309833838912e-09,-0.35150705631350826,29.988427479321732,1.194516348338613e-09,-1.1496466695324127e-09
3530.0,1.3946058703724606e-06,7.044081390124169e-09,-0.5302092632398197,46.722964354976185,1.078628679411433e-09,-1.0407440678504082e-09
3730.0,1.3185361872599013e-06,7.8447516585855e-09,-0.4033639592977324,70.90334590927027,9.740215032374027e-10,-9.41596806301732e-10
3930.0,1.0177949227956323e-06,6.5550865863393985e-09,-0.24472981229536817,60.41932465547335,8.834146613592178e-10,-7.465775457240612e-10
