Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
130.0,2.4206132544210644e-07,2.8926080038488108e-09,-0.05444081010159896,0.0012985155540773186,1.1817938369006733e-07,9.970605907666377e-08
330.0,8.694894695475435e-08,1.0655312177705539e-09,-0.039514374335911026,0.0007439243244895775,5.096958450921483e-08,4.561283437723221e-08
530.0,6.503793023696119e-08,6.393998914336258e-10,-0.04152306368020278,0.0009647953875010975,2.6902644985989326e-08,2.409890149173768e-08
730.0,5.5815013685112456e-08,5.596006502627864e-10,-0.0424174582891702,0.0018000835705533208,1.6814895031045887e-08,1.525050194293547e-08
930.0,4.997791698988495e-08,5.081393779788093e-10,-0.03816858743256932,0.0030105883022354617,1.1515358968700458e-08,1.0567332906093542e-08
1130.0,4.501846766040427e-08,4.2052887779346947e-10,-0.034490081562246866,0.0038758483969808556,8.41631884879907e-09,7.719661794344904e-09
1330.0,4.1286867980983953e-08,3.667414041540954e-10,-0.03023141287262494,0.004891828363131002,6.455485769903924e-09,5.956263515236975e-09
1530.0,3.793220929521686e-08,3.322564581608679e-10,-0.03371924372243145,0.006036153745547026,5.1583788751341656e-09,4.80727428708637e-09
1730.0,3.476748865349022e-08,2.857311770677244e-10,-0.06362816066222386,0.006705960065144881,4.218020663262584e-09,3.927114117481574e-09
1930.0,3.235890642893191e-08,2.400054522678129e-10,-0.030535779813901768,0.006533132668750258,3.543819113869654e-09,3.314934400192388e-09
2130.0,3.038387164499253e-08,2.0922111870573922e-10,-0.037212222184669866,0.006872492306078316,3.018029605096946e-09,2.825150478857599e-09
2330.0,2.89826401051177e-08,1.846300737780901e-10,-0.028210014035835403,0.006683699075776375,2.6133011368206045e-09,2.485436654476949e-09
2530.0,2.8079931956910983e-08,1.535796025859561e-10,-0.04187119433489141,0.005985172232915022,2.299539254018786e-09,2.185762396030706e-09
2730.0,2.863337155371102e-08,1.4577305319620143e-10,-0.021761749226019304,0.0071855039304504304,2.033512516660308e-09,1.9175125475497532e-09
2930.0,3.000798595510027e-08,1.52385535501079e-10,-0.016957340438895137,0.009399493253345957,1.818871877212376e-09,1.7340053791098323e-09
3130.0,3.2735856536878324e-08,1.5813887903887797e-10,-0.012386684275674962,0.012163170280677836,1.6386333511971152e-09,1.5692425966583252e-09
3330.0,4.059160678138594e-08,1.7307311968729052e-10,-0.034080467750166835,0.01766151665681285,1.4928998041857035e-09,1.4307945689562942e-09
3530.0,5.0785305942016875e-08,2.0970054774627823e-10,-0.0049798875306186485,0.031626336273533555,1.3603669581984366e-09,1.2987953566007237e-09
3730.0,5.9081732659653443e-08,2.387815587180186e-10,-0.09563008253000108,0.047775431653758936,1.2461406608441798e-09,1.1958563486839293e-09
3930.0,5.4819368117701946e-08,2.200573699856656e-10,-0.07158602262755201,0.08640423915011565,1.1521604823560603e-09,9.513006633946095e-10
