Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
105.0,9.886590349187651e-12,1.64678627746942e-13,2.6314171766804775e-05,1.4214584263547734e-12,1.3878960619916989e-07,1.5780671734677912e-11
255.0,6.727843138828993e-12,7.296877860736385e-14,2.3934635503520855e-05,1.1566913784822197e-12,6.856161393077063e-08,-8.758957032001165e-13
405.0,6.324329801204065e-12,7.77011720705961e-14,2.4275907487002387e-05,3.929487053229984e-12,3.946671194121806e-08,2.6190272280111733e-12
555.0,5.928340095170261e-12,6.175025442748952e-14,2.9435870064577133e-05,6.1228224307415395e-12,2.5166598881787275e-08,4.718891149582865e-15
705.0,5.675732745032522e-12,5.888067393704654e-14,3.958385979166138e-05,1.1143442481646334e-11,1.7765680761445657e-08,-8.035533561336069e-13
855.0,5.241990985701965e-12,5.93667154719005e-14,4.611548364628305e-05,2.0787508395589547e-11,1.308486878374511e-08,-6.505151448822071e-13
1005.0,5.023229865904592e-12,5.712393519653136e-14,5.7488249389822435e-05,3.1633355940413104e-11,1.0194152847517303e-08,2.3698360102949784e-13
1155.0,4.810571848065973e-12,5.573717686624768e-14,6.5454506751602e-05,4.740965799160171e-11,8.12405467886605e-09,1.3754222842126247e-13
1305.0,4.79809881724155e-12,5.484661696740715e-14,7.771175294486804e-05,6.851465530101158e-11,6.648621420582496e-09,-2.183263559777336e-13
1455.0,4.842655357128422e-12,6.127300323525487e-14,8.447671532325412e-05,1.204957186167137e-10,5.594956015758932e-09,-1.7228424896836086e-13
1605.0,5.402789004517262e-12,6.724851755729625e-14,0.00010956423440902139,1.9955391805722014e-10,4.771966979369621e-09,3.3377057910514837e-13
1755.0,6.2652020971408955e-12,8.400141791237659e-14,0.0001523696062882374,4.183835408718438e-10,4.115963346473803e-09,-2.998654495242091e-14
1905.0,7.625101207009144e-12,9.112957730397847e-14,0.00020406705183097424,6.346848672856651e-10,3.6258038886014334e-09,-4.4873912737450653e-13
2055.0,9.535286082493774e-12,1.082456460992423e-13,0.00031095144597984817,1.1554807037446374e-09,3.1919906851695273e-09,4.117390279997978e-13
2205.0,1.2064336338257614e-11,1.3244220086611063e-13,0.00044761621561460225,2.165886260610918e-09,2.8526241701474894e-09,-2.1765202447334757e-13
2355.0,1.5193047497733628e-11,1.6726910088075854e-13,0.0006396653214889625,4.251703216135399e-09,2.5711358109036626e-09,6.320508142529127e-13
2505.0,1.9030099332794897e-11,1.9739412512268366e-13,0.0008685672427717207,7.1991431619986855e-09,2.3320884846985333e-09,-4.4070237459200714e-13
2655.0,2.3938238421816056e-11,2.6088023071194267e-13,0.0012205612840343197,1.5108775272898833e-08,2.1263425595960556e-09,-3.687213110758012e-13
2805.0,3.055749451784964e-11,3.198379662561636e-13,0.0016672981417391133,2.703094810783448e-08,1.949633359921446e-09,1.6445948130488553e-13
2955.0,3.0090045236515284e-11,3.03035152888352e-13,0.001794611847226879,2.859441252140609e-08,1.7970030813015424e-09,-9.276213416419812e-14
