L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,3.753012660388794e-06,4.346973942363725e-06,3.777391146521224e-06,4.368550078608672e-06,0.006418796290263842,0.022423383809313514
100.0,1.835378559078404e-06,1.9912125012075176e-06,1.8365082760941978e-06,2.0017118254693916e-06,0.0008520656307701379,0.03187195965403843
140.0,1.103143976480651e-06,1.2237207996126413e-06,1.1040936167239166e-06,1.224097544163712e-06,0.0002267445491654179,0.03116005388829185
180.0,5.883655627327133e-07,5.939668369883776e-07,5.797755817684359e-07,5.815990453571044e-07,-0.006815050666413842,0.041508311506272995
220.0,3.94674158407401e-07,3.395602931618774e-07,3.8968324810311404e-07,3.284102386831418e-07,-0.0037595786927739024,0.04467219700998911
260.0,2.789786650067449e-07,1.7661313878539668e-07,2.784017823060754e-07,1.741685055864005e-07,0.00039125384805217974,0.03530798874236707
300.0,3.5697402981644373e-07,3.050404659385686e-07,3.5279201315029956e-07,2.9557473114499113e-07,-0.0005426347003354393,0.040052882540065254
340.0,3.3992731891442957e-07,2.646628492899981e-07,3.3840635804806763e-07,2.609362825529194e-07,-0.0008388073316644932,0.033474258605478584
380.0,3.0986365685738694e-07,2.304764564679221e-07,3.0775547378704664e-07,2.2545249401800174e-07,-0.0006329145052165941,0.03476268159169214
420.0,2.9569978291993753e-07,2.1538921511931958e-07,2.968280223860781e-07,2.1733995316554576e-07,0.001046064787978233,0.028341571131950072
460.0,2.821027447565176e-07,2.0984733488269156e-07,2.8269689419439265e-07,2.088520493550868e-07,0.004136889615774314,0.03237654352993783
500.0,2.8998549633498913e-07,2.1543609897099228e-07,2.8764890054049256e-07,2.1225249262751054e-07,-0.0037745441009444263,0.02423452382732667
540.0,2.652384832192333e-07,1.830150294367425e-07,2.661473058741596e-07,1.846841982281253e-07,0.0029587214834325714,0.028268100467004648
580.0,2.7405368959264517e-07,1.98184311674928e-07,2.729246005154601e-07,1.96448403392793e-07,-0.0022124842388066782,0.023384252639401373
620.0,2.776501323427497e-07,2.010806585491081e-07,2.794233717028023e-07,2.0275340790169776e-07,0.0037685946458550896,0.024837301399042187
660.0,2.6632175140900057e-07,1.7803186428788635e-07,2.664684714922376e-07,1.7737606462897983e-07,0.0015319978779579,0.019202351990611124
700.0,2.788082030347707e-07,2.0035675558947282e-07,2.782266038143525e-07,1.9910453206098397e-07,-0.0006638395265587071,0.022714203728404752
740.0,2.6309902633850055e-07,1.7941595902866773e-07,2.6235362324151983e-07,1.7770193853140862e-07,-0.0009084215263481633,0.024971449098463914
780.0,2.51044131505392e-07,1.642759598208346e-07,2.5239361905575573e-07,1.669873151651449e-07,0.003171704770543903,0.02119532762700515
820.0,2.341140740095138e-07,1.4338285358158685e-07,2.3503393413092994e-07,1.4438667384913336e-07,0.0019554767370472156,0.023319265694542967
860.0,2.440799430933731e-07,1.5738990210137327e-07,2.4512313666817014e-07,1.5914002435957739e-07,0.0024801876736058994,0.020247505363609416
900.0,2.5576598364190836e-07,1.7697902441229542e-07,2.5624658451419106e-07,1.77633282097957e-07,0.0010953379920705811,0.017559821555185297
940.0,2.5400303625915595e-07,1.6809023269087015e-07,2.5647826048684057e-07,1.7117240605044987e-07,0.006990596614473012,0.0243828077792054
980.0,2.564929539588659e-07,1.6785181637920522e-07,2.581772004252618e-07,1.6978370497137523e-07,0.004512500750545234,0.02020756956493906
1020.0,2.3087251606763828e-07,1.3462263082529438e-07,2.318459515332114e-07,1.3505444281854583e-07,0.004770765218548722,0.01784421747239895
1060.0,2.3582161786526254e-07,1.3675565815345546e-07,2.3674102590938426e-07,1.3906988606424112e-07,0.00110613702835946,0.020117215013824543
1100.0,2.4125813311473975e-07,1.4661053183257214e-07,2.413963902622672e-07,1.4684210939218667e-07,0.0005240940714158525,0.01534253321884853
