L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
1900.0,3.639899619343474e-09,3.6145976482453195e-09,1.1598833094756525e-09,3.616805083654173e-09,1.1589711470027395e-09,-0.0016155246890354757,0.0580444028695859
1940.0,3.513653250999939e-09,3.2797488129219914e-09,1.4464659934791824e-09,3.2455889266971647e-09,1.4545207150719253e-09,-0.01396564948423361,0.06642885059930642
1980.0,3.383521956638791e-09,3.3299623509509747e-09,1.2139404115767334e-09,3.3349149549509088e-09,1.218419739619816e-09,0.005925467122123759,0.048021460154204935
2020.0,3.2668912973047797e-09,3.1244850035361027e-09,1.2972396773624711e-09,3.0965713985919937e-09,1.2928934624596608e-09,-0.0769664361908708,0.3703371157478126
2060.0,3.1861133632940217e-09,3.314337734855264e-09,1.2283925824253062e-09,3.3102032497928196e-09,1.2277791982391199e-09,-0.00010015828453162816,0.05070262915321729
2100.0,3.073597905276897e-09,2.789622953141822e-09,9.439016060763506e-10,2.7993698706539223e-09,9.470263855240174e-10,0.00837391182509739,0.04524883706611467
2140.0,2.9932311465283697e-09,2.6318981372759168e-09,9.327756123828816e-10,2.6192006281156804e-09,9.638839447621259e-10,-0.010863920406009642,0.055507760855844995
2180.0,2.917663433576494e-09,2.699058248490285e-09,9.96881193624297e-10,2.737583841633161e-09,1.0012109580844342e-09,0.015655220547464533,0.037759605311949704
2220.0,2.83803760946429e-09,2.516106910906669e-09,1.0381004320489587e-09,2.4874915522798117e-09,1.0346483439888361e-09,-0.7842920255334852,3.7924427290090352
2260.0,2.7360942982037727e-09,2.673477282934774e-09,1.1821731443045346e-09,2.674059123213837e-09,1.1578966404758843e-09,0.005404755685439356,0.09564318579582445
2300.0,2.6541251601059364e-09,2.7974140695626257e-09,1.2735360742601003e-09,2.771845966361315e-09,1.2589993892880668e-09,-0.017951937769907552,0.06291614790755412
2340.0,2.5998774184581982e-09,2.5516692094229825e-09,9.7539785715932e-10,2.5843036326970738e-09,9.723692400839336e-10,0.017726736778001358,0.04255227829115361
2380.0,2.5343071542752644e-09,2.8072642712733505e-09,1.074326752214018e-09,2.8091682501319212e-09,1.0935857937245077e-09,-0.008445505891388158,0.07082086016192872
2420.0,2.4530935728847707e-09,2.5697646428587077e-09,8.355593492608295e-10,2.5624513299300643e-09,8.431225194756994e-10,-0.004371790142003856,0.02900493921503448
2460.0,2.394091794698627e-09,2.4808227797555968e-09,8.785589394057907e-10,2.490129934539493e-09,8.978144727725017e-10,0.0019974881371125704,0.035052160124345914
2500.0,2.353422747553158e-09,2.2701155322234277e-09,1.2203480863316841e-09,2.270325525756843e-09,1.2353974647173767e-09,-0.006502768000727178,0.0584932263710709
2540.0,2.2868955448405596e-09,1.9418813690416443e-09,1.1422206271332866e-09,1.9550927583898557e-09,1.1536685464476753e-09,0.032699135705720486,0.1735704433231087
2580.0,2.236736097946141e-09,2.3551752001758287e-09,8.875680040635283e-10,2.354561593760483e-09,8.764123270811945e-10,0.002503908738640583,0.03489898013691244
2620.0,2.1750473096143974e-09,1.430956261856874e-09,8.006276824249432e-10,1.459251511878028e-09,8.160966916302058e-10,0.047390065671530646,0.17270157099222563
2660.0,2.127575126992249e-09,2.046192916182655e-09,7.929666943596987e-10,2.029707484096989e-09,8.213931104789559e-10,-0.006386755969774703,0.06367438773669198
2700.0,2.0584573695263643e-09,1.9084503764274764e-09,8.507173603086179e-10,1.9081656282237676e-09,8.531292493856592e-10,-0.006618521347688933,0.09408513598965516
2740.0,2.029498496311344e-09,1.7193102359608708e-09,8.823010551214865e-10,1.7076472521933088e-09,9.071097314409652e-10,-0.022764062482025116,0.12571384371016817
2780.0,1.979156406128934e-09,1.8518008948105582e-09,1.0298013211026224e-09,1.8740813814275836e-09,1.0309505168196813e-09,0.005762365940622286,0.07632773639140583
2820.0,1.933592279070031e-09,2.1722131000642405e-09,1.0476579713047245e-09,2.2139441296109678e-09,1.0411419796546568e-09,0.04060956093683535,0.0965379939735168
2860.0,1.8804610716355445e-09,2.0205982936962626e-09,1.1091605513866073e-09,2.0262980022873237e-09,1.1462159147291224e-09,-0.020180484891421244,0.10087225073123116
2900.0,1.8380934908315074e-09,1.5513646107621694e-09,8.629458874891015e-10,1.5487736009240016e-09,8.533694838662584e-10,0.01755613209796963,0.08988911851900164
2940.0,1.8055255220672614e-09,1.7582688481410992e-09,7.933227333045739e-10,1.7377222543287439e-09,7.889431771958761e-10,1.6195376416104423,7.803365495655923
2980.0,1.7656743318472122e-09,1.4311620672479122e-09,1.1079400716892671e-09,1.427193763028766e-09,1.1319549978454978e-09,-0.001146633125630155,0.12526231968476687
3020.0,1.7325934628487106e-09,1.8661892507293114e-09,7.745866437967296e-10,1.8685716111642677e-09,7.513544347448189e-10,0.016868832652745983,0.08279169342227742
3060.0,1.6971927954143273e-09,1.5034895190131126e-09,9.976075631442656e-10,1.5089932636692371e-09,9.95251751631533e-10,0.04114790121681806,0.15558367931870892
3100.0,1.6704840882022907e-09,1.7593320129876174e-09,9.71324580677115e-10,1.7434662272762305e-09,9.860242191484242e-10,-0.0274684843467928,0.13709726501844444
3140.0,1.6283559741339834e-09,1.7845851340158983e-09,9.22068204402024e-10,1.7962896131953172e-09,9.451159800336272e-10,-0.019752319090337717,0.13781729776636178
3180.0,1.5940058390952016e-09,1.60076857816983e-09,8.741053173488792e-10,1.5733604203399076e-09,9.083517105605374e-10,-0.027063730039011344,0.22774923970942748
3220.0,1.5794711620182993e-09,1.4949855880817045e-09,9.734370579726209e-10,1.50883361562793e-09,9.775422778617139e-10,0.019657048283035904,0.257837745347012
3260.0,1.5386139592839838e-09,1.4421576980079353e-09,1.15562867813147e-09,1.4306121867996292e-09,1.1863286948454227e-09,0.0024333826958342093,0.1029344253932169
3300.0,1.5098702420836133e-09,1.8116781802396268e-09,9.830673933209827e-10,1.7944328400262797e-09,9.620975070454873e-10,-0.03984192974010572,0.21949607815889313
3340.0,1.4904867993766864e-09,1.679827879079524e-09,9.60515216023646e-10,1.678276065803106e-09,9.657308646821076e-10,-0.7294490599056312,3.6673800198719344
3380.0,1.4592369197434691e-09,1.0843452582047902e-09,1.219221189312907e-09,1.0948118660198554e-09,1.2096734001567005e-09,-0.037313585811267695,0.2469108132860877
3420.0,1.4246973504155537e-09,1.2443550613675959e-09,1.0559624696287504e-09,1.2767076250908775e-09,1.0146694618265906e-09,-0.3073415894912313,1.4959429499804682
3460.0,1.403236754621499e-09,1.5421616749150871e-09,1.2586420694124704e-09,1.5952214029567602e-09,1.253560379126375e-09,0.26844940076908624,0.9608407349366682
3500.0,1.381641432027528e-09,1.686003801183851e-09,1.4242563646551946e-09,1.6233334832202096e-09,1.4016223543908764e-09,-0.03104505375627929,0.06777055497034372
3540.0,1.3477448030664582e-09,1.8323562612727031e-09,1.0784277063758317e-09,1.852301100570521e-09,1.0803026077961015e-09,0.05610662479110415,0.21738613332141535
3580.0,1.3229650445982934e-09,1.0717443993285905e-09,1.1898479474907312e-09,1.0930965295527198e-09,1.197990938065651e-09,-0.9430654946344194,5.045949440507963
3620.0,1.30619334235931e-09,1.0032257648342007e-09,1.5297574700101553e-09,9.746736904659314e-10,1.4998936003164594e-09,-0.3071007335753921,1.583336793516963
3660.0,1.2748475963783889e-09,8.309015716372431e-10,1.1855509451952726e-09,8.410762228086651e-10,1.2269936738408963e-09,0.0300247440021771,0.40321033651603216
3700.0,1.2677703433678635e-09,1.4283133609342789e-09,1.3361759249669671e-09,1.329266949879741e-09,1.3601330967390606e-09,0.276788464030726,1.4879038144416301
3740.0,1.2420623398270395e-09,1.6047334830644549e-09,1.5315569969054922e-09,1.5832397626958016e-09,1.5898979319951174e-09,0.10992429201474146,0.3605468358715587
3780.0,1.2185669959873646e-09,1.123018361821912e-09,1.5484625005234554e-09,1.2024279026381357e-09,1.6108267987502324e-09,-0.09014313504257294,0.3974618366376793
3820.0,1.21178183822473e-09,1.9294928417289936e-09,1.7147389109072998e-09,1.8836545686002753e-09,1.7591487768660776e-09,-0.016392176138091737,0.13812218740646454
3860.0,1.1888819009631639e-09,9.89155266146907e-10,1.5540635991690717e-09,9.135687119691933e-10,1.5363451376164874e-09,-0.1823105804193342,0.6142716428458022
3900.0,1.1694792495727508e-09,5.870330261161847e-10,1.7795520981545276e-09,6.461170455598186e-10,1.805369932194272e-09,-0.17420206006141967,0.6961536530166647
3940.0,1.151900061698624e-09,8.910583186331919e-10,1.8946114837837205e-09,8.829183431981034e-10,1.8474588141025278e-09,-0.020598749527051124,0.34586688383391134
