L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,2.775919041334865e-06,2.0598052065621137e-06,2.786205394689798e-06,2.0675154032823845e-06,0.003170204330118904,0.01161385113786893
100.0,1.6152515593406842e-06,8.626353019193066e-07,1.6146121094859775e-06,8.58641882704286e-07,0.0006042766324909576,0.010272617566450109
140.0,1.2987570321579563e-06,7.444398905446643e-07,1.3009711640954552e-06,7.463984808735333e-07,0.0009526390283689204,0.01023344450154988
180.0,9.637854530205976e-07,4.4011074993289806e-07,9.601245447816628e-07,4.358452923823198e-07,-0.0030131377695695894,0.014778349675082575
220.0,8.605809558682265e-07,2.583423720054994e-07,8.604057056610482e-07,2.5603336920302256e-07,0.0002534884806743459,0.01214657180882059
260.0,8.783383917665959e-07,2.56442344347738e-07,8.77132683347764e-07,2.5328009102213134e-07,-0.0006402899277294328,0.010997896743510243
300.0,9.437263338163396e-07,2.7617773398464177e-07,9.445561007821108e-07,2.787134429487197e-07,0.00041543841473333976,0.01162774823181443
340.0,9.616885415831384e-07,2.9245944831689755e-07,9.605227386407788e-07,2.915637659505671e-07,-0.0008104822716748683,0.010972305142364042
380.0,9.89886693893186e-07,2.97795007627535e-07,9.88614865612261e-07,2.9658652998765814e-07,-0.0009256269249550415,0.010209451451374155
420.0,9.52658337458865e-07,2.625426663288904e-07,9.544188740864715e-07,2.6717047019719905e-07,0.0009329268761635755,0.009063969703192792
460.0,9.450993817668833e-07,2.573992914697122e-07,9.455439083550811e-07,2.565352476716397e-07,0.0007439621178764534,0.009260372711286581
500.0,9.422531754168632e-07,2.2792556806539276e-07,9.424587789224185e-07,2.2820861658176696e-07,0.0002451805584657184,0.009764124331245384
540.0,9.535898257015494e-07,2.2458278114186438e-07,9.522747044884936e-07,2.2137518871956428e-07,-0.0007636688133433932,0.010253596786952526
580.0,9.901176265403634e-07,2.3334933998405153e-07,9.908159171527047e-07,2.3239948952862055e-07,0.0009598545213526865,0.00833560947165853
620.0,1.0042780107474705e-06,2.380161974505644e-07,1.0047128802574326e-06,2.3639190098600217e-07,0.0007242707523919729,0.006595121163073856
660.0,1.0364217054666737e-06,2.493442587282311e-07,1.0364556915089455e-06,2.4957507560852754e-07,-2.3033797230559737e-05,0.007257325631991192
700.0,1.0434714717679396e-06,2.395119158004227e-07,1.0440137709796885e-06,2.389345858867614e-07,0.0007026262287583028,0.006732854109613736
740.0,1.0389834223284668e-06,2.1724178485638884e-07,1.0374564991393207e-06,2.1554723959377445e-07,-0.001200377775075691,0.007422351246216807
780.0,1.0520887965684532e-06,2.164625735024494e-07,1.051401605515006e-06,2.1502735551959127e-07,-0.0003816132652861707,0.007228534976578896
820.0,1.0547338931324112e-06,1.9801844037683265e-07,1.0551176798609098e-06,1.9920005954533642e-07,0.00020407043367006824,0.005667675583046092
860.0,1.0723088630359681e-06,2.0128642440738534e-07,1.0733690907462115e-06,2.0170254267224735e-07,0.0009604843817061667,0.007042320041082158
900.0,1.1019846240991544e-06,2.1092015854755315e-07,1.1033993402280147e-06,2.1294548053365712e-07,0.0010511143647937782,0.0062643572436889726
940.0,1.1332244676418307e-06,1.9923663786125956e-07,1.1338382450362193e-06,2.0115404249540715e-07,0.0003398805930159985,0.006435110078389065
980.0,1.1495399366309766e-06,1.9132890275698077e-07,1.1498446235173721e-06,1.9052666185564538e-07,0.00040176835199703487,0.00637400530174754
1020.0,1.174545388957517e-06,1.8468984659295228e-07,1.1748819068705665e-06,1.8425190036068953e-07,0.0003637064195674991,0.005350553492524336
1060.0,1.202936341038159e-06,1.7500598194271007e-07,1.2023881875140708e-06,1.7482993649070534e-07,-0.00042685575225032005,0.007465060463339082
1100.0,1.24885194835507e-06,2.0050304656539061e-07,1.2488212582265858e-06,2.0121362133211587e-07,-7.638484704552028e-05,0.005382448693135893
1140.0,1.2732902834631675e-06,1.9407289407687163e-07,1.2752066889060201e-06,1.9612485887628936e-07,0.0013483260320012835,0.006456335937358165
1180.0,1.3176909839992872e-06,1.9218397421529577e-07,1.318252669897851e-06,1.9422950957361726e-07,0.00026138171361208374,0.005707231114316169
