L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
780.0,1.5102968454331287e-08,1.5580103289784878e-08,4.567825104553859e-09,1.554300386490879e-08,4.633471508090159e-09,-0.0034560380573757502,0.01639292423425742
820.0,1.3777840144087223e-08,1.3751389307347442e-08,4.05575370924993e-09,1.381230624293035e-08,4.081396488842977e-09,0.00484875148473058,0.019681374427372472
860.0,1.2956918694767011e-08,1.1551698027969458e-08,3.5132586768767383e-09,1.1516214497713313e-08,3.5066213979971754e-09,-0.0027162193409421367,0.02809637697424869
900.0,1.1975078013599233e-08,1.1627249618081694e-08,3.0026675393026253e-09,1.158683273142077e-08,2.9640733880303e-09,-0.003817051180346082,0.03138259440289918
940.0,1.1277113534391535e-08,1.108748857418227e-08,3.3194259663386587e-09,1.1183237875310169e-08,3.319732179037438e-09,0.009678023644491144,0.021636514814082648
980.0,1.0569426257325524e-08,1.0730131496933013e-08,3.687426237340983e-09,1.0765783132733147e-08,3.724632898463226e-09,0.003249638789067725,0.01932294634252298
1020.0,9.865366411099416e-09,9.931158881328812e-09,4.280167904168225e-09,9.889976298895805e-09,4.210162316761245e-09,0.011632066746250688,0.07161539205215597
1060.0,9.375660903609502e-09,9.406326637958288e-09,2.575349515739267e-09,9.374599944690326e-09,2.630785537603519e-09,-0.0054962256188117705,0.018104311187871907
1100.0,8.766668599120673e-09,7.102486929096386e-09,2.282995090806417e-09,7.13494997698572e-09,2.2638849365863327e-09,0.006792007529177063,0.041355588233687735
1140.0,8.309032730950781e-09,8.546416351388729e-09,3.4268832924398817e-09,8.533519603019919e-09,3.417634401953031e-09,0.0019668427483390863,0.031279188313653616
1180.0,7.860160906955997e-09,7.615612145743679e-09,2.1586081182421235e-09,7.567386707788038e-09,2.19487495445012e-09,-0.00939905133712092,0.032331912247901405
1220.0,7.3805102240124264e-09,6.148547429663426e-09,2.506705086299589e-09,6.0743855995303616e-09,2.4442984185085896e-09,-0.02442805747741038,0.06271877977402629
1260.0,6.975480937794499e-09,7.11835423871659e-09,2.9065392764183525e-09,7.1387808690772134e-09,2.90261177663651e-09,0.005008994060046502,0.03301066223933131
1300.0,6.7433616972430234e-09,6.012078719288295e-09,3.0871892828254902e-09,6.05949389138712e-09,3.0693116696662225e-09,-0.0004444582443626063,0.06822527402370218
1340.0,6.385873743861787e-09,6.803571545159157e-09,2.4299304423237e-09,6.837806581896954e-09,2.428099412464921e-09,0.006813285137456687,0.02357710149344294
1380.0,6.0103100238481184e-09,5.31222889986471e-09,3.2486727772373934e-09,5.286758553047221e-09,3.2489242183037547e-09,0.07004627719199395,0.35582258672647976
1420.0,5.794082289305183e-09,5.285061684294741e-09,2.5930319301080693e-09,5.298133960441079e-09,2.608229990314921e-09,0.0025027010784317905,0.04282284893436373
1460.0,5.601959808278747e-09,5.140646331313538e-09,2.7806857741990358e-09,5.153179278991405e-09,2.769819040749649e-09,0.011965530219739506,0.06032768611746603
1500.0,5.306480341312951e-09,6.162085715541992e-09,2.380825350409747e-09,6.133809395609133e-09,2.4335044029745966e-09,-0.009491000158448443,0.039819497453313285
1540.0,5.086761352368109e-09,5.497836650603901e-09,2.257917408050631e-09,5.492291634087528e-09,2.2998839225862826e-09,-0.1258433178434348,0.5676226791209164
1580.0,4.799512387022483e-09,4.428380562929634e-09,2.480864400951761e-09,4.443275624005269e-09,2.445636435149138e-09,0.013120930230420944,0.060248529195114975
1620.0,4.7369984516045e-09,5.4175381818035255e-09,2.821660362364669e-09,5.345332455295638e-09,2.8294299743080587e-09,-0.02863478972965423,0.08464942829347159
1660.0,4.496451048637245e-09,4.422574285894365e-09,2.7156291516165096e-09,4.397437940686554e-09,2.7637536941652396e-09,-0.0038876729841720047,0.05558845858338878
1700.0,4.343563001463143e-09,4.2425499154113815e-09,2.499392751533415e-09,4.271957553794266e-09,2.4829018305679516e-09,-0.020960453885837487,0.165803586188616
1740.0,4.212251550432025e-09,4.422312405052159e-09,1.9137372895382696e-09,4.458837066406861e-09,1.9832041029719264e-09,-0.0026135043466318053,0.05203799047301101
1780.0,4.008197991740489e-09,4.243667152174102e-09,2.0720670847662863e-09,4.20422584781489e-09,2.110068550811065e-09,-0.028704022437912025,0.09107781933743224
1820.0,3.904226721206482e-09,4.243622745576854e-09,2.9028555406795545e-09,4.264612212778336e-09,2.8926138196156783e-09,-0.2948792019022047,1.719669085512579
1860.0,3.735826905452725e-09,4.078754617014228e-09,1.657371488244661e-09,4.102546785729718e-09,1.7185345187486667e-09,-0.0069820654160396714,0.07248564608409964
1900.0,3.639899619343474e-09,3.624306800189426e-09,1.9195451730606707e-09,3.5982682857201595e-09,1.9169338022743934e-09,0.25365598885443186,1.3351279367230955
1940.0,3.513653250999939e-09,3.208121189038984e-09,1.8517343245899991e-09,3.2054700675767767e-09,1.8435501425700565e-09,-0.47512076973105494,1.73916458276384
1980.0,3.383521956638791e-09,3.236892674146181e-09,2.0333950156246246e-09,3.2255806374578526e-09,2.0077924734228603e-09,0.013306355497006277,0.09118931399071876
2020.0,3.2668912973047797e-09,2.84009193713374e-09,2.1316386103226713e-09,2.8270832600692898e-09,2.138840686845093e-09,-0.008572564917034139,0.16154323150294034
2060.0,3.1861133632940217e-09,3.190153492810374e-09,2.467993836163536e-09,3.2288939166706056e-09,2.4958179757934146e-09,0.012482202453890083,0.08741147699491421
2100.0,3.073597905276897e-09,2.2510971018693125e-09,1.8541150843594368e-09,2.2608001659396984e-09,1.8318748875920876e-09,0.04736331181027698,0.17652273360666856
2140.0,2.9932311465283697e-09,2.638300815049853e-09,2.2113330645537567e-09,2.608025002154495e-09,2.2357700735597347e-09,0.014257162227425312,0.14711121225565552
2180.0,2.917663433576494e-09,2.7155984268499244e-09,1.907732575055984e-09,2.731817945305508e-09,1.930336990741574e-09,0.03789011971913742,0.08579742823819948
2220.0,2.83803760946429e-09,1.979562398001531e-09,1.5323935947035229e-09,1.932473576552473e-09,1.5209905061874213e-09,-0.03289239737099394,0.12903863181754252
2260.0,2.7360942982037727e-09,2.9533556930145115e-09,2.095970655285632e-09,2.9354860808046595e-09,2.0963014074213287e-09,-0.06493813402383128,0.3528959680596265
2300.0,2.6541251601059364e-09,2.6118611111686096e-09,2.3411191453439687e-09,2.5919476911705373e-09,2.3238895904353997e-09,0.021466305585941245,0.2884424012702164
2340.0,2.5998774184581982e-09,2.365856019425033e-09,2.24490926884821e-09,2.4108570113206714e-09,2.21665296616956e-09,0.07726627290567702,0.5622054541798623
2380.0,2.5343071542752644e-09,3.2022638542940935e-09,2.084642244650283e-09,3.194499245184586e-09,2.1187295823466117e-09,-0.01313637667030359,0.06926603367266074
2420.0,2.4530935728847707e-09,2.5544858445789307e-09,2.022317471937923e-09,2.552973192809609e-09,2.0493377668749957e-09,-0.09361031425945748,0.369972197127942
2460.0,2.394091794698627e-09,2.4313369502452957e-09,1.2077599933138358e-09,2.458630712444388e-09,1.2156803216333453e-09,0.016436590227151122,0.131828681036633
2500.0,2.353422747553158e-09,2.0898188341667702e-09,2.4517347468179988e-09,2.062248126265412e-09,2.4500223649603266e-09,0.015860075297424833,0.11598066123086236
2540.0,2.2868955448405596e-09,1.6711813259951411e-09,2.1396238154647103e-09,1.6844148160111342e-09,2.1414586636671365e-09,-0.028609056046073226,0.20058679068811563
2580.0,2.236736097946141e-09,1.924865121156253e-09,1.9955005396056846e-09,1.9692998713427903e-09,1.9678632443198414e-09,-0.6960933803104122,2.651679957199807
2620.0,2.1750473096143974e-09,2.2164584330450916e-09,2.055931274245067e-09,2.229252070484819e-09,2.09262738920103e-09,0.02526914628063917,0.09618065475691129
2660.0,2.127575126992249e-09,1.442538861393202e-09,1.754208207169913e-09,1.4798613172722644e-09,1.8555924771078855e-09,0.04682048591017388,0.19836189681544072
2700.0,2.0584573695263643e-09,2.797422721814038e-09,2.5366041762497994e-09,2.8153479725318837e-09,2.47685698735116e-09,-0.08771402349476283,0.25210362926503765
2740.0,2.029498496311344e-09,1.6592952037962412e-09,2.9788488786634336e-09,1.6657018954168587e-09,3.02212881969029e-09,0.031833706401307844,0.30469013232765874
2780.0,1.979156406128934e-09,2.5114984613266625e-09,2.5304076223388816e-09,2.5323189068222365e-09,2.535100620736731e-09,0.00889302380690673,0.08722990844615763
2820.0,1.933592279070031e-09,2.875423501929972e-09,2.352120636114407e-09,2.9641006561907e-09,2.27612604838933e-09,0.15152185256145745,0.5006265449303376
2860.0,1.8804610716355445e-09,2.320586502610002e-09,2.5988049865495197e-09,2.3430205462377003e-09,2.6350971254687658e-09,0.056717116196692445,0.16845628132919416
2900.0,1.8380934908315074e-09,1.3229773761898548e-09,2.070570138242329e-09,1.2618097157905556e-09,2.149838208685119e-09,0.2457544069205144,1.1742595160763107
2940.0,1.8055255220672614e-09,2.9226863877463417e-09,2.4271557342722823e-09,2.8697406067200697e-09,2.45240194173894e-09,0.011366435562179958,0.11056976285032659
