L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,3.8103066115612323e-06,4.5242763021324055e-06,3.794200744838526e-06,4.504458215185348e-06,-0.0020805797064386254,0.0208559216558443
100.0,1.882956950145444e-06,2.129526503090817e-06,1.8900312410268264e-06,2.1417976944970888e-06,0.000972010662410332,0.024481981654041498
140.0,1.2068528376771708e-06,1.3276452729323532e-06,1.2026439449975527e-06,1.3239344770419402e-06,-0.003509158207364128,0.026137754102075465
180.0,5.241132194321367e-07,5.097075296461636e-07,5.220681269658163e-07,5.091553225571058e-07,-0.006696900398680159,0.0309621822819536
220.0,3.324187084843224e-07,2.408020872217681e-07,3.333832753423335e-07,2.449042567865075e-07,-0.0009121604061027373,0.04144104634623899
260.0,2.848592399678907e-07,1.8346238285842254e-07,2.865113873485142e-07,1.8734075071191058e-07,0.0012564219132489764,0.03745232106159603
300.0,3.1431863287462154e-07,2.4011963116864637e-07,3.149979886666923e-07,2.4329479163928014e-07,0.0006992625212477737,0.032325000005104666
340.0,3.386241009834971e-07,2.907445582684975e-07,3.3785573032021165e-07,2.932223138617685e-07,-0.0007526364415130462,0.031508925924359915
380.0,3.1026319413839366e-07,2.324199691022976e-07,3.115802055042578e-07,2.364614370834378e-07,0.0008220084989136486,0.032366992463823796
420.0,3.0710011776047284e-07,2.3864560810279675e-07,3.0588342802772135e-07,2.3769860796181136e-07,-0.002658649928538694,0.031514814909565994
460.0,2.88564188618405e-07,2.1517979715569922e-07,2.880728744711989e-07,2.1301695805642967e-07,0.0011224320507520558,0.023262687389569513
500.0,2.762730000334205e-07,2.0552266141268257e-07,2.7816286238475604e-07,2.0751983270397818e-07,0.005169745147099957,0.023350093764914332
540.0,2.5790027717687403e-07,1.724839323734333e-07,2.583951139742036e-07,1.731479198342473e-07,0.0017525594537797006,0.02292943725392894
580.0,2.7560984835364197e-07,2.004146146728867e-07,2.7615597120925446e-07,2.0102145949884315e-07,0.0008587308026234935,0.020394136340576175
620.0,2.8390158879866904e-07,2.0672965868600836e-07,2.833303586284835e-07,2.0621277968256457e-07,-0.001429406719302064,0.02423130179886999
660.0,2.704017350168e-07,1.9168470204237316e-07,2.7100473593702586e-07,1.927588099089226e-07,0.0009623369620533335,0.01982134928101093
700.0,2.7741528314404086e-07,2.0383142124668181e-07,2.785047405685553e-07,2.0702292478653074e-07,0.0011047302437166423,0.023097230157148457
740.0,2.665131689193481e-07,1.8793585647640993e-07,2.654439673731099e-07,1.8624305253611083e-07,-0.0010866049274683045,0.018514722803888235
780.0,2.557680390805065e-07,1.7467230792748466e-07,2.571022544776701e-07,1.753908827231714e-07,0.003801360538528526,0.019937007842778652
820.0,2.3531232129568492e-07,1.4767459285390657e-07,2.350719915146728e-07,1.4733429560511684e-07,-0.0002828792988568564,0.020997000542046892
860.0,2.538079078346885e-07,1.7318307448208727e-07,2.531027285270314e-07,1.7187370149457086e-07,-0.0014564825863131751,0.021875691084032516
900.0,2.508302042027521e-07,1.7078431866541698e-07,2.5138317005961844e-07,1.7168230447771785e-07,0.0015715038445205355,0.02271049585348171
940.0,2.5193247465167034e-07,1.6804011025239932e-07,2.519883012459109e-07,1.6824921003500227e-07,2.042487807042968e-05,0.01827435466139897
980.0,2.536064041323013e-07,1.6776605426172636e-07,2.5306233592364005e-07,1.6657482614378014e-07,-0.000411016878872546,0.016356412291165526
1020.0,2.518976841450452e-07,1.6588829040597633e-07,2.5239428849172215e-07,1.665760156330087e-07,0.0005021961394650203,0.01733055509571142
1060.0,2.3373384575060938e-07,1.3727014869846812e-07,2.3313258536057912e-07,1.3607640086804683e-07,-0.0005559890248302985,0.01915346468539895
1100.0,2.4410957357634924e-07,1.5473475342942325e-07,2.430607536364277e-07,1.5392965541476156e-07,-0.0038861921545617645,0.017243905038097678
1140.0,2.3266198176157085e-07,1.3825371681942093e-07,2.3249104071129846e-07,1.3778293566516953e-07,2.5491765705027948e-05,0.015010352615821536
1180.0,2.38272238447106e-07,1.4595539135332667e-07,2.386791937554085e-07,1.4654750065576185e-07,0.001170232635108708,0.016185224156908155
1220.0,2.3713321813345804e-07,1.385263356270693e-07,2.3652276831953546e-07,1.3803264862452025e-07,-0.0020847486166961533,0.013138618129302712
