Ls,reckap_x_reckap_t,reckap_x_reckap_t_err,bias,bias_err,ellmin,ellmax,cutout_width,declination,resolution,bin_width
140.0,2.8572975940134674e-07,8.964060632208052e-09,0.0006812872829798849,0.03113278167118279,30,4000,30,15,1.0,200
340.0,1.0830426075015877e-07,2.0890579961229193e-09,0.002186044121388495,0.019326580656847725,30,4000,30,15,1.0,200
540.0,8.690779855824365e-08,1.49612473801233e-09,-0.0012061392501861948,0.01745199605770857,30,4000,30,15,1.0,200
740.0,7.653972745871543e-08,1.328758869273424e-09,0.0008507266058051985,0.01723668313781079,30,4000,30,15,1.0,200
940.0,6.985344722656326e-08,1.6862274132632938e-09,-0.005108216726075069,0.023968695534526224,30,4000,30,15,1.0,200
1140.0,6.50089978347063e-08,1.6951619750272674e-09,-8.053514481835067e-05,0.02604876659578548,30,4000,30,15,1.0,200
1340.0,6.103554444717934e-08,9.10341964114892e-10,0.0008646573240495356,0.014804921198424763,30,4000,30,15,1.0,200
1540.0,5.7953873404532434e-08,8.8774515512643e-10,-0.0013107436766200964,0.0151920936147692,30,4000,30,15,1.0,200
1740.0,5.481930836494364e-08,1.0129240692671459e-09,-0.0014780966888558514,0.018574957753711326,30,4000,30,15,1.0,200
1940.0,5.3565839715067884e-08,1.0916987467667709e-09,-0.0012170827633163378,0.01997564177720702,30,4000,30,15,1.0,200
2140.0,5.236559524530135e-08,8.003874669101982e-10,0.002111121115530181,0.015257408518623304,30,4000,30,15,1.0,200
2340.0,5.260318995210044e-08,4.5277914273137603e-10,0.0004539777569835457,0.008556216193153585,30,4000,30,15,1.0,200
2540.0,5.431158730289937e-08,6.805922460844757e-10,0.0009548126503502963,0.012546275804901552,30,4000,30,15,1.0,200
2740.0,5.7849168698799625e-08,6.962553903904299e-10,-0.0008065707322201359,0.012110218276014658,30,4000,30,15,1.0,200
2940.0,6.370465378217464e-08,8.4442374621397e-10,-7.815819081444877e-05,0.013112825224159694,30,4000,30,15,1.0,200
3140.0,7.296318255747824e-08,8.800689613593404e-10,0.0010439866912725158,0.012055517825576395,30,4000,30,15,1.0,200
3340.0,8.884832219850034e-08,8.94453553664521e-10,-0.00014276626700079697,0.010046390115655958,30,4000,30,15,1.0,200
3540.0,1.0529942255101223e-07,1.4785498068061506e-09,-0.00020914359021095204,0.013962875067397828,30,4000,30,15,1.0,200
3740.0,1.168376431614806e-07,1.981988290505467e-09,0.0005010260959438694,0.016948016520449645,30,4000,30,15,1.0,200
