Ls,reckap_x_reckap_t,reckap_x_reckap_t_err,bias,bias_err,ellmin,ellmax,cutout_width,declination,resolution,bin_width
140.0,2.1810170407762722e-07,5.756769801577624e-09,-0.028875920571421815,0.027177735018612332,30,4000,30,15,1.0,200
340.0,8.227126860042026e-08,1.9409937441883972e-09,-0.024634288741089996,0.024469931150634682,30,4000,30,15,1.0,200
540.0,6.328637262983599e-08,1.2228403075746442e-09,-0.017239578767716004,0.019682013546153516,30,4000,30,15,1.0,200
740.0,5.457720817799097e-08,1.066290599421012e-09,-0.011434311452354878,0.019807662781375707,30,4000,30,15,1.0,200
940.0,4.88399138449357e-08,9.60702548397385e-10,-0.006993648423544743,0.019770897333076607,30,4000,30,15,1.0,200
1140.0,4.444449578079538e-08,1.1102475215673692e-09,-0.008826832261879991,0.025448444625682094,30,4000,30,15,1.0,200
1340.0,4.107100805733032e-08,6.524929417440041e-10,-0.005282281986922563,0.0159138187295378,30,4000,30,15,1.0,200
1540.0,3.793289398110243e-08,6.340922979920918e-10,-0.006428890391794891,0.016730290909282134,30,4000,30,15,1.0,200
1740.0,3.5055125692988745e-08,3.3762079932141516e-10,-0.009561721267384929,0.009715657326145984,30,4000,30,15,1.0,200
1940.0,3.3110132676844036e-08,3.6826339038343066e-10,-0.006156558729568142,0.011211255386729325,30,4000,30,15,1.0,200
2140.0,3.1394235139178004e-08,3.909389372503671e-10,-0.0010035623523380556,0.012538855447134256,30,4000,30,15,1.0,200
2340.0,3.023582488995315e-08,3.7133255938491266e-10,-0.0023639433922729393,0.01240669654007116,30,4000,30,15,1.0,200
2540.0,2.989949798881493e-08,3.760080179091581e-10,-0.00215506795967977,0.012494217692910136,30,4000,30,15,1.0,200
2740.0,3.089356677136869e-08,3.419804267291322e-10,-0.0032956954523608553,0.011050846130994683,30,4000,30,15,1.0,200
2940.0,3.286042162929305e-08,4.802594447081812e-10,-0.0018885370955523516,0.014556709320083785,30,4000,30,15,1.0,200
3140.0,3.655318623047768e-08,6.292602058930804e-10,-0.00011949796927863546,0.017048824735469096,30,4000,30,15,1.0,200
3340.0,4.537608645260725e-08,4.284155613383119e-10,-0.0007129306868822061,0.00946960918420761,30,4000,30,15,1.0,200
3540.0,5.630681936242969e-08,7.64776078517243e-10,0.0011804402973049695,0.013549788181760202,30,4000,30,15,1.0,200
3740.0,6.4513819614344e-08,1.040266413553986e-09,0.0007417422763707992,0.01628452330225381,30,4000,30,15,1.0,200
