L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,5.102796674035928e-05,7.351270684117909e-05,5.104876934808909e-05,7.353898433701678e-05,0.00016970671857347768,0.007920790592702814
100.0,2.066298848235781e-05,3.044017184293405e-05,2.0702526348430027e-05,3.048090858846501e-05,0.002794342231164178,0.007988308934455152
140.0,1.066759757891132e-05,1.5948822506151652e-05,1.0677383572021746e-05,1.5961549746573807e-05,0.0008563150709497812,0.006539100874571885
180.0,8.618905937261682e-06,1.3028129491758616e-05,8.604964843306791e-06,1.3001697008718066e-05,-0.001413960679692716,0.010712255946424738
220.0,7.230011352393587e-06,9.70770549026575e-06,7.226378911537298e-06,9.703061651031724e-06,0.0008386518242448302,0.009110738677615663
260.0,7.819371723205835e-06,1.0722208461473632e-05,7.806977204530139e-06,1.0692947952539846e-05,7.775256580619054e-05,0.007839143190721872
300.0,6.827267500475676e-06,9.01363110044484e-06,6.826869226619632e-06,9.01324215971982e-06,-4.9926320901613926e-05,0.008384324005937626
340.0,6.222646608967503e-06,7.903620013155656e-06,6.234509268026384e-06,7.915631221448859e-06,0.0010257124737430541,0.008281940889912917
380.0,5.477309201348512e-06,6.9454570681309246e-06,5.479259168369478e-06,6.940635407818684e-06,0.0007847525079978634,0.007850764806450585
420.0,4.51763592992012e-06,5.54095856476498e-06,4.511389560860351e-06,5.53025130566285e-06,-0.0014170576707859047,0.008032926249980137
460.0,4.242378773691475e-06,5.2404270540220575e-06,4.240085424104186e-06,5.2398037175679255e-06,-0.0004821583985708056,0.006419041514170189
500.0,4.001746175029555e-06,4.791968064894349e-06,4.013252544576052e-06,4.806933286420677e-06,0.0009159900209985855,0.005932559897477939
540.0,3.6649231637499597e-06,4.180461202765789e-06,3.663659884429293e-06,4.176075054211661e-06,0.0004638691316770032,0.006839003350506583
580.0,3.216448670585672e-06,3.4901184634250593e-06,3.217144379105101e-06,3.4872972538230875e-06,0.0010840444789868566,0.007599918490690548
