Ls,reckap_x_reckap_t,reckap_x_reckap_t_err,bias,bias_err,ellmin,ellmax,cutout_width,declination,resolution,bin_width
140.0,2.914443187647959e-07,8.138341438324558e-09,-0.007157684479566502,0.02806395073714992,30,4500,30,15,1.0,200
340.0,1.0226147553547489e-07,2.6585201300794275e-09,-0.009797356182848957,0.026358834961665543,30,4500,30,15,1.0,200
540.0,8.122820452764197e-08,1.1640767247690627e-09,-0.006145343007099291,0.01434739680913363,30,4500,30,15,1.0,200
740.0,7.1067588531907e-08,1.9319666009771816e-09,-0.0074050887298334825,0.0275226288908749,30,4500,30,15,1.0,200
940.0,6.437290647974443e-08,1.2491314707913434e-09,-0.0005235433253988938,0.019158054908439706,30,4500,30,15,1.0,200
1140.0,5.966481311860234e-08,8.337913960694638e-10,-0.002157370303881956,0.013883777979375596,30,4500,30,15,1.0,200
1340.0,5.5298468760575375e-08,6.967645702525409e-10,-0.0017177765178984408,0.012503604753250259,30,4500,30,15,1.0,200
1540.0,5.1516862810492316e-08,4.850064563166611e-10,-0.00171441191819442,0.009383518543440933,30,4500,30,15,1.0,200
1740.0,4.859849520146652e-08,6.063449196777103e-10,-0.0020207869389634978,0.01225822561383862,30,4500,30,15,1.0,200
1940.0,4.629770194373292e-08,5.978829859301644e-10,-0.003965249289248298,0.012971625871791594,30,4500,30,15,1.0,200
2140.0,4.455317317979075e-08,4.75867609998574e-10,-0.0030705314544098392,0.010673008419641219,30,4500,30,15,1.0,200
2340.0,4.3231008997629245e-08,5.181076459726467e-10,-0.0018497009590237137,0.012106722849582715,30,4500,30,15,1.0,200
2540.0,4.3350466216628535e-08,5.585673531797523e-10,-0.0022290222440114467,0.012997613227792163,30,4500,30,15,1.0,200
2740.0,4.427060980435039e-08,4.678343526130479e-10,-0.0013136951993048616,0.010564876739059573,30,4500,30,15,1.0,200
2940.0,4.606707372738293e-08,5.928878444245738e-10,-0.0035450061800545653,0.012726841459021785,30,4500,30,15,1.0,200
3140.0,4.992431931311357e-08,6.21532960684824e-10,-0.0032026890129628477,0.012349349834628903,30,4500,30,15,1.0,200
3340.0,5.493356891727074e-08,9.3191295375781e-10,0.001378498395867866,0.016667742677651066,30,4500,30,15,1.0,200
3540.0,6.108112576123388e-08,1.0103882036168043e-09,-0.0008374905346349241,0.016370124079761312,30,4500,30,15,1.0,200
3740.0,7.031148133527153e-08,9.926664480276339e-10,-0.003358505319251351,0.014136684409512545,30,4500,30,15,1.0,200
3940.0,8.171370202656658e-08,1.187833931561715e-09,-3.22664806735553e-05,0.014546104363134648,30,4500,30,15,1.0,200
4140.0,9.165077204540324e-08,1.1877812525729825e-09,-0.0006162282351991831,0.012895394602320462,30,4500,30,15,1.0,200
4340.0,1.0163487538508244e-07,1.384227781975106e-09,-0.0028410078068949306,0.013666072850691414,30,4500,30,15,1.0,200
