Ls,reckap_x_reckap_t,reckap_x_reckap_t_err,bias,bias_err,ellmin,ellmax,cutout_width,declination,resolution,bin_width
140.0,2.446586101469514e-07,6.958649396427553e-09,0.006803435252437643,0.027783484792993886,30,4500,30,15,1.0,200
340.0,8.165327046134046e-08,1.9399140146529534e-09,0.002149274622755545,0.02361755671921288,30,4500,30,15,1.0,200
540.0,6.118971640670146e-08,1.267479596732532e-09,0.006900790017259614,0.02056265172784236,30,4500,30,15,1.0,200
740.0,5.1039931030272746e-08,9.812181764621624e-10,-0.00298269788842086,0.01963723473698072,30,4500,30,15,1.0,200
940.0,4.446913261492727e-08,6.768081993381171e-10,-0.0033731674630807563,0.01511218560303654,30,4500,30,15,1.0,200
1140.0,3.9652087561215915e-08,7.757726863198176e-10,-0.001190795905104166,0.01952148542014926,30,4500,30,15,1.0,200
1340.0,3.576699889096691e-08,4.588855446765122e-10,0.0030847122440336387,0.012934380659481829,30,4500,30,15,1.0,200
1540.0,3.206981539973066e-08,4.805261798134249e-10,-0.0016815065502026466,0.014738417035383287,30,4500,30,15,1.0,200
1740.0,2.9112699401944223e-08,4.3534324231250167e-10,-0.0018905397174236605,0.014788699633373899,30,4500,30,15,1.0,200
1940.0,2.6741360004555436e-08,3.0917604120925203e-10,0.0024413406136660197,0.01147998441769559,30,4500,30,15,1.0,200
2140.0,2.4335472530778626e-08,2.702574982765919e-10,0.0017665010034393256,0.011105613042297981,30,4500,30,15,1.0,200
2340.0,2.2540482650489424e-08,2.1638055580979167e-10,-0.0023218921906710366,0.009540620870471065,30,4500,30,15,1.0,200
2540.0,2.1519834382204142e-08,3.128898813870893e-10,-0.0018418302682464216,0.014694817839569354,30,4500,30,15,1.0,200
2740.0,2.069351751378133e-08,2.4249966312474417e-10,0.00136436262683621,0.011766800572426425,30,4500,30,15,1.0,200
2940.0,2.0280420347755132e-08,2.41015728690853e-10,0.0008834141392259189,0.011922041951303645,30,4500,30,15,1.0,200
3140.0,2.0793080262044706e-08,2.82295438644885e-10,-0.00066360465322594,0.013468478199759581,30,4500,30,15,1.0,200
3340.0,2.2292297457449382e-08,2.9573209106211787e-10,0.0016322234317393007,0.013105236804348953,30,4500,30,15,1.0,200
3540.0,2.4309021706836934e-08,3.380837070667346e-10,-0.0039008062039629526,0.01385707939865889,30,4500,30,15,1.0,200
3740.0,2.8460820142631972e-08,3.298319559539522e-10,0.0015304943403743052,0.011576038672808613,30,4500,30,15,1.0,200
3940.0,3.404286300516156e-08,3.1461774923486667e-10,-0.001597483917758897,0.009244406789652212,30,4500,30,15,1.0,200
4140.0,3.8498652354877775e-08,6.166420508472766e-10,0.0011501518540588656,0.01598772803391219,30,4500,30,15,1.0,200
4340.0,4.1772350209865096e-08,4.5118964750609064e-10,0.0003127035592322923,0.01068769835697749,30,4500,30,15,1.0,200
