L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,5.219789894487362e-05,7.617565082664138e-05,5.221541672077966e-05,7.617722511875286e-05,0.0003222029036004262,0.0074597851092048344
100.0,1.8142818063991216e-05,2.7270908593380934e-05,1.8150380517492665e-05,2.730474299718888e-05,-0.0008311475413132877,0.0070154500205151194
140.0,1.1644017103757937e-05,1.6725586775308907e-05,1.1608501060506667e-05,1.666960379849798e-05,-0.002076398665149144,0.006972222258938107
180.0,8.606124867269247e-06,1.196510487270188e-05,8.60530238672698e-06,1.1954105408824779e-05,0.000989753514819427,0.008992489705464792
220.0,6.633055849646379e-06,8.901574661936265e-06,6.634462862493556e-06,8.899889477747552e-06,-0.0008672383053782982,0.007063178682370843
260.0,6.676702150095982e-06,8.854734810641212e-06,6.6615493373640245e-06,8.833435372316586e-06,-0.0011796686540740215,0.006185668911808242
300.0,6.2996456772177385e-06,8.217702763318975e-06,6.2950760227092644e-06,8.205544222135266e-06,-0.0002650160447059198,0.007588623677198499
340.0,5.574513389057497e-06,7.042471486746207e-06,5.57687865757106e-06,7.046210189532565e-06,-0.00044677283816083865,0.0074402873411034826
380.0,5.66931035331217e-06,7.125888443072598e-06,5.657895525338635e-06,7.110754453486653e-06,-0.0017053556395023764,0.007176455290283845
420.0,4.664234299244241e-06,5.709699122656213e-06,4.665167365310863e-06,5.712487658317598e-06,-0.0009051010253912126,0.005767454198354996
460.0,4.176434387734962e-06,4.980559040963502e-06,4.1727352260936085e-06,4.9715265553268756e-06,-0.0007321923550746657,0.006037964935715434
500.0,4.02988289947784e-06,4.719630710329236e-06,4.030697480085734e-06,4.719934185876866e-06,-0.000511351186576567,0.0055560426131311515
540.0,3.640354269575115e-06,4.125531025313364e-06,3.645996617351625e-06,4.134743037505217e-06,0.0009552264441090616,0.006226952948797635
580.0,3.2606051811624175e-06,3.552514986207686e-06,3.261785807264033e-06,3.5547180988425664e-06,-0.0006025771419298174,0.006252130380924285
620.0,3.2688859978377936e-06,3.556609392059114e-06,3.2717099804767734e-06,3.5622261061859364e-06,0.00020972650213756854,0.005381748508529353
660.0,2.942097288600074e-06,3.0470262401584524e-06,2.9401749659207434e-06,3.0434535248160215e-06,-8.793198028285044e-05,0.006036018318706043
700.0,2.679055185872427e-06,2.6429657519923405e-06,2.6795251642773594e-06,2.6469745291537946e-06,-0.000762182324384735,0.005512126642233232
740.0,2.73429287134373e-06,2.7088925359241508e-06,2.7383762302927404e-06,2.716875361472189e-06,0.00011885957407060803,0.005393891109814113
