Ls,reckap_x_reckap_t,reckap_x_reckap_t_err,bias,bias_err,ellmin,ellmax,cutout_width,declination,resolution,bin_width
140.0,3.028983487132081e-07,7.158811385379318e-09,0.0005072865864814523,0.023444701681805225,30,4500,30,15,1.0,200
340.0,1.0773196259895254e-07,2.351670614026671e-09,0.00035660798252206034,0.02153183538871483,30,4500,30,15,1.0,200
540.0,8.579367977398511e-08,1.4232848945830539e-09,0.0003960775852733368,0.016712480957606225,30,4500,30,15,1.0,200
740.0,7.461737176036511e-08,1.1934844633925445e-09,-0.0015301811668881188,0.016104817987955985,30,4500,30,15,1.0,200
940.0,6.721739005821884e-08,1.282790511867037e-09,-0.006737436252093126,0.018971554176948922,30,4500,30,15,1.0,200
1140.0,6.15527718360121e-08,1.2523470213286426e-09,-0.0013513113077333397,0.020410590882500967,30,4500,30,15,1.0,200
1340.0,5.7032347057533613e-08,8.845314628087216e-10,0.0010353413299624078,0.01522405000071303,30,4500,30,15,1.0,200
1540.0,5.301441192064477e-08,1.0276882680028793e-09,0.00022073700775949033,0.0190993008597516,30,4500,30,15,1.0,200
1740.0,4.9389026101426876e-08,5.184619852422515e-10,-0.002731786263882435,0.010533889579769386,30,4500,30,15,1.0,200
1940.0,4.7286867875851436e-08,6.723236984370059e-10,-0.0008991632056352724,0.014129641215631188,30,4500,30,15,1.0,200
2140.0,4.48784463799633e-08,3.955730967479773e-10,0.0002009016483361501,0.008793835170661216,30,4500,30,15,1.0,200
2340.0,4.378242090679505e-08,4.951850501729747e-10,-0.0006971626212739606,0.01131314793829643,30,4500,30,15,1.0,200
2540.0,4.3672370970781166e-08,5.107487142365961e-10,-0.0004673165364823921,0.011722614279838681,30,4500,30,15,1.0,200
2740.0,4.4054081767664016e-08,5.939072209085021e-10,-0.0004241896628377029,0.01336137524584577,30,4500,30,15,1.0,200
2940.0,4.590693799239971e-08,4.605927221878594e-10,0.0019511658350997174,0.009963167098859601,30,4500,30,15,1.0,200
3140.0,4.892592605525139e-08,6.010010606707444e-10,-1.6291314846074e-05,0.012150788808365969,30,4500,30,15,1.0,200
3340.0,5.362776333929776e-08,5.568705188077351e-10,0.0017467915919429963,0.010351022327355224,30,4500,30,15,1.0,200
3540.0,5.957557826655533e-08,7.426766432492858e-10,-0.0030293240143608063,0.012438023637005862,30,4500,30,15,1.0,200
3740.0,6.857514291161523e-08,1.0354900605183099e-09,0.0010310974726087023,0.015127684695267561,30,4500,30,15,1.0,200
3940.0,7.985265774344527e-08,6.677997267571876e-10,0.0009026502432012621,0.008305789690362352,30,4500,30,15,1.0,200
4140.0,8.90343287250409e-08,9.57825327100645e-10,0.0016480872932989863,0.01079462780301636,30,4500,30,15,1.0,200
4340.0,1.0020711119929952e-07,1.1173724038987142e-09,0.002360992667830823,0.01115825761170633,30,4500,30,15,1.0,200
