L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,6.922078841393469e-07,7.382199837994018e-08,6.986147148789636e-07,7.467096475074103e-08,0.009309725639891546,0.010331128089547673
100.0,5.513904304410599e-07,5.7470389754609555e-08,5.560497654125605e-07,5.8267923748355655e-08,0.008382642564136532,0.010231858278266576
140.0,4.1325501181345195e-07,3.504852309522768e-08,4.176795139626381e-07,3.588035343049902e-08,0.010670268024480602,0.010694294361458483
180.0,3.532682803364141e-07,2.950462082221622e-08,3.567839226795307e-07,2.881865973970555e-08,0.010212087525283353,0.00917319856337798
220.0,3.4318550397910236e-07,2.542725099459253e-08,3.4695579585838305e-07,2.588388863178731e-08,0.010976704438114363,0.008985576493016111
260.0,3.262229399926521e-07,2.0884580096575183e-08,3.2833626432472436e-07,2.142944245963685e-08,0.0064301842355629,0.007922403692565702
300.0,3.349880462752343e-07,2.3321942503945336e-08,3.3899261333984126e-07,2.4539740985429713e-08,0.011804087142839014,0.011007226075258907
340.0,3.4889417913521617e-07,2.375053652726232e-08,3.519498173360124e-07,2.2926784489148863e-08,0.008991167625455945,0.010291876413606545
380.0,3.5093845008467066e-07,2.332777346583906e-08,3.536982210326132e-07,2.2582453097842323e-08,0.008076401246861186,0.00973256596560073
420.0,3.431442108405796e-07,1.6621396420335872e-08,3.449520766199494e-07,1.6880423702124498e-08,0.005265299382355472,0.00618976928472072
460.0,3.3703089247439076e-07,1.623188908725676e-08,3.3925420527673506e-07,1.643778727436569e-08,0.006612899359436584,0.008644422274819881
500.0,3.423989242569132e-07,1.6944160613121957e-08,3.455599314163279e-07,1.6799791580847296e-08,0.009294103508055635,0.006731121857206855
540.0,3.4555313760172185e-07,2.0050765683884978e-08,3.4850207363057805e-07,2.1037867481992528e-08,0.008416487567356403,0.008147624130052851
580.0,3.5851225179296563e-07,1.705662180931813e-08,3.6173890957126874e-07,1.7083053610908417e-08,0.009034787664032581,0.006074856515905417
620.0,3.691683362757227e-07,2.350541303491022e-08,3.725016201862543e-07,2.3968631914081183e-08,0.00900644264386839,0.0060777786514448805
660.0,3.7994228516412886e-07,1.5032695310946128e-08,3.834539606561355e-07,1.5374413735172342e-08,0.009240097276280588,0.005862451249797239
700.0,3.782510635808283e-07,1.7966025702506185e-08,3.815175645377863e-07,1.7915073865713507e-08,0.008680508208998516,0.007162017199771706
740.0,3.9030701517124193e-07,1.488234631169895e-08,3.93278108356474e-07,1.5302945294159406e-08,0.007602351704341546,0.005936643376800313
780.0,3.9398919746630624e-07,1.901857908426078e-08,3.970118811550132e-07,1.7947348567370065e-08,0.007829451871020895,0.006517861926825504
820.0,4.008357821375139e-07,1.9283361493236964e-08,4.036415249297751e-07,1.905119129739139e-08,0.0070560753265850205,0.004701067842747917
860.0,4.1286220990032326e-07,1.4020739049373512e-08,4.166016615216664e-07,1.3611298223904207e-08,0.009114881388935044,0.005736757242000907
900.0,4.2793655809877845e-07,1.637917673093414e-08,4.307165256387088e-07,1.6613895066948434e-08,0.0065031813770232635,0.005783800508306583
940.0,4.443480010450959e-07,1.6407763883344698e-08,4.4789351683128313e-07,1.6536406828428815e-08,0.007990074852086656,0.00495345342091794
980.0,4.5717144128797585e-07,1.6068702741143113e-08,4.6055174624087003e-07,1.620796411472981e-08,0.007404858470243165,0.005788130214917552
1020.0,4.6445921340917723e-07,1.8351223137365366e-08,4.680053608730789e-07,1.844911635606474e-08,0.007653903917426492,0.0052366792370316705
1060.0,4.766606333627426e-07,1.781748132191392e-08,4.7982075673841e-07,1.732847027250057e-08,0.006687041522418613,0.004669898152326533
1100.0,4.842751899075991e-07,1.4494171861144626e-08,4.886460390609207e-07,1.4751769242384984e-08,0.009027503547659839,0.004531959321643403
1140.0,5.077861285033164e-07,1.4991744427918164e-08,5.117947133693193e-07,1.5184770613928712e-08,0.007896965115723872,0.0034635234830535802
1180.0,5.282900489015572e-07,1.9352829440939653e-08,5.328073254357596e-07,1.9746034512205364e-08,0.008544163371933111,0.004065832250462181
1220.0,5.472145503628198e-07,1.6859935781482367e-08,5.511056952588721e-07,1.7452535490875288e-08,0.007090391782574324,0.0032341706247935886
1260.0,5.615165441328502e-07,2.118335877430275e-08,5.655421855330374e-07,2.21769356222233e-08,0.007123912288890675,0.005315498513459249
1300.0,5.792995803788624e-07,2.185581238049145e-08,5.831686448701985e-07,2.1292118579649608e-08,0.006737178271350243,0.005047666747614859
1340.0,6.069125377092095e-07,1.5449848289682565e-08,6.114105331686207e-07,1.508030105567845e-08,0.007438681436581936,0.003956967000849511
1380.0,6.282426243297901e-07,2.4036690047945317e-08,6.330987576240361e-07,2.3798956566819277e-08,0.007762778121249137,0.004468495586679667
1420.0,6.482911989658794e-07,1.873999526243721e-08,6.534036072962442e-07,1.8853061097656926e-08,0.007894271036487372,0.003204684476112229
1460.0,6.860691546934847e-07,2.4639044572767676e-08,6.908818726071324e-07,2.4696217702886602e-08,0.007024009301838132,0.002821110889819242
1500.0,7.250863506292021e-07,2.581206869119727e-08,7.30442208379515e-07,2.55986600877965e-08,0.007411637787347117,0.0037908260779993238
1540.0,7.640079482517986e-07,2.4290571999011924e-08,7.682724979488548e-07,2.4425943479413486e-08,0.005589172523004269,0.0033632704546239325
1580.0,8.082586023566067e-07,2.4336865668332634e-08,8.137878404493992e-07,2.3359892381488576e-08,0.006888290380086544,0.004000004945825501
1620.0,8.606820970042781e-07,2.8413025704516738e-08,8.664864432298217e-07,2.822018588054245e-08,0.006765100239247625,0.003982957048408302
1660.0,8.959481878065647e-07,2.729336041974146e-08,9.022693576910961e-07,2.7096578391653694e-08,0.007077406593278198,0.004406582004551427
1700.0,9.507466239277679e-07,2.6331774741699634e-08,9.568474775549318e-07,2.6227791025276037e-08,0.006431842110527106,0.0037728686947368375
1740.0,1.000647759133761e-06,2.779106217292669e-08,1.007000591118322e-06,2.8200711018946078e-08,0.006345288163189462,0.0023239764172459467
1780.0,1.0467734521088504e-06,3.410091818310468e-08,1.0538459793800245e-06,3.6724045080937e-08,0.0066910418818928105,0.0035853014417373623
1820.0,1.1005890872234585e-06,3.114483881687117e-08,1.1074646360455187e-06,3.236258703570494e-08,0.00623053114141205,0.004330314674214412
1860.0,1.1743080395629035e-06,2.7806647682072945e-08,1.1816817789947862e-06,2.6692198374016204e-08,0.0063090654088747535,0.0032285125994403756
1900.0,1.221205643150677e-06,4.288413244023815e-08,1.2293288925349094e-06,4.4510272884591063e-08,0.006617536451018105,0.0034587203972317854
1940.0,1.2762770433017242e-06,3.259450997381024e-08,1.2864221849718152e-06,3.33304458603692e-08,0.007945072355798631,0.003481676010029605
1980.0,1.3185516539788677e-06,3.46180587652666e-08,1.3271021704071183e-06,3.480751613853987e-08,0.006489838383107613,0.003114845622444372
2020.0,1.3724997437393814e-06,3.690201782814135e-08,1.3817347400311152e-06,3.555885867910588e-08,0.006760846172906739,0.002676417119006106
2060.0,1.3962229024766012e-06,4.032105358266829e-08,1.405784278536885e-06,4.074575382596112e-08,0.0068478054331656815,0.002429821024417471
2100.0,1.4404160573534075e-06,3.609139814818894e-08,1.4518853428670507e-06,3.7944280228208664e-08,0.007942296120501608,0.0033810213257806027
2140.0,1.4834706201735768e-06,4.8901661232438676e-08,1.493674857302009e-06,5.05270525900593e-08,0.006857133576312432,0.0035087825325317494
2180.0,1.5003531779376178e-06,4.797086550634311e-08,1.5098042776333762e-06,4.895202078362705e-08,0.006289228018252297,0.003079582783010578
