L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,6.117332621395452e-06,7.449233932282478e-06,6.097032875336778e-06,7.42226278565177e-06,-0.004081852483044032,0.018612734163500785
100.0,2.909322385491249e-06,3.443559531776646e-06,2.9113030271947655e-06,3.441915689620143e-06,-0.002231092370751015,0.02019443758653606
140.0,1.563015993305895e-06,1.892684432517102e-06,1.558301569269741e-06,1.8787902954694383e-06,-0.004900803873686795,0.02681925539898794
180.0,7.418407383441309e-07,8.06334223675778e-07,7.377656466631138e-07,8.004488208532592e-07,-0.0073257704442821585,0.03619997807292651
220.0,4.046645961594618e-07,3.8940651968262985e-07,4.004592504203266e-07,3.878876283290922e-07,-0.01400160805891352,0.03792601992029753
260.0,2.4888798755056994e-07,1.8099232300426493e-07,2.4590422704966454e-07,1.7917590786750885e-07,-0.011431293328657681,0.03553827280003298
300.0,3.0152742954790804e-07,2.617433287588648e-07,2.9833702407298366e-07,2.572337223405156e-07,-0.008390999093670979,0.03276836470075136
340.0,3.1262882329701087e-07,2.886212991467736e-07,3.139351090899558e-07,2.906502769654905e-07,-0.0010016086508266339,0.03153116718606969
380.0,2.741475201056441e-07,2.380987424594108e-07,2.7611402167888884e-07,2.440470280903333e-07,-0.0038997156702854086,0.03153124244034357
420.0,2.5615489107143075e-07,2.1936784024716073e-07,2.5455764478097883e-07,2.17142412228169e-07,-0.005595302674166322,0.03583929174596307
460.0,2.4392836897767814e-07,2.1861689145162516e-07,2.4014166785903555e-07,2.1470122573301496e-07,-0.0117095518859269,0.030493484246210463
500.0,2.3759167698134968e-07,2.072252416844118e-07,2.3647359577463825e-07,2.0458957758208767e-07,-0.003655877358906131,0.02893025755984909
540.0,2.0657824566239832e-07,1.6542073420694325e-07,2.064465116458658e-07,1.6702116770850285e-07,-0.006443683673147636,0.03020760503911885
580.0,2.1660386483003353e-07,1.8199147016668308e-07,2.1452068947854328e-07,1.8159793462415635e-07,-0.009076569024516309,0.027533321902542145
620.0,2.1769673880350027e-07,1.8524883870691855e-07,2.158497294185544e-07,1.8453580757518547e-07,-0.010564320469898228,0.026187346799481686
