L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,6.398642176794038e-06,7.678618936445036e-06,6.456309383024698e-06,7.741764276263175e-06,0.005809518425770116,0.021520971029446605
100.0,3.063504466821102e-06,3.581190785015697e-06,3.054648007237037e-06,3.571140757393848e-06,-0.00020665843243128194,0.02501965651138191
140.0,1.6557614890036887e-06,1.984882034588189e-06,1.660226442837138e-06,1.9927967019961103e-06,-0.0002524597786232259,0.03270628541028562
180.0,7.87191913548166e-07,8.624220398578484e-07,7.736839511790844e-07,8.425298232444347e-07,-0.008692136523193688,0.03921037202452316
220.0,4.128033563831058e-07,3.98381451852751e-07,4.1682117939440653e-07,4.0254399236277143e-07,0.0075569246500759345,0.04560836157241583
260.0,2.518427780517455e-07,1.8416850081660877e-07,2.5029292919448473e-07,1.8056431572230285e-07,-0.0006416305905095914,0.055221663412238185
300.0,3.029478641386247e-07,2.6470929180498355e-07,3.0394099002384975e-07,2.637866365801585e-07,0.0056944158829693135,0.03855609294805923
340.0,3.16616645138521e-07,2.971983968131776e-07,3.2046449396566467e-07,3.01290557668538e-07,0.009675536964159381,0.040819088101492866
380.0,2.835972939326701e-07,2.5265774214162216e-07,2.831107098342401e-07,2.51738094091701e-07,0.0025544472433648288,0.031358105804639005
420.0,2.570276268561803e-07,2.1578793430686667e-07,2.5590656963337044e-07,2.1508322958487874e-07,-0.0011496520348391434,0.03298882652542153
460.0,2.4128601690555605e-07,2.1310797485434855e-07,2.385310413929942e-07,2.0887950690602965e-07,-0.0030891074622900923,0.036242291237780014
500.0,2.3903333512140334e-07,2.0914066813338897e-07,2.362076497481182e-07,2.0405676818212613e-07,-0.0035161698208234574,0.04220373900837384
540.0,2.0923543667682499e-07,1.7007173973663797e-07,2.093935610709973e-07,1.6917466231856967e-07,0.0031322757359012075,0.034925311461774716
580.0,2.1511205841930304e-07,1.8201280475345323e-07,2.1420277490312456e-07,1.8004806292963919e-07,-0.002006049280007867,0.03613380046946788
620.0,2.1580990872174564e-07,1.835793098516609e-07,2.1718936620874754e-07,1.8637510705813403e-07,0.0007257807176246141,0.031023400146131898
660.0,2.080585144068712e-07,1.75988917073058e-07,2.055965981105816e-07,1.7302116055188063e-07,-0.008099430715985631,0.024613993129270168
700.0,2.081177403147655e-07,1.801270408590402e-07,2.069311552657685e-07,1.774997934903661e-07,9.261765184604597e-05,0.03854521230133029
740.0,1.9315593123925327e-07,1.608227447956839e-07,1.8937454997617063e-07,1.5556039002992637e-07,-0.010597336226260442,0.03834078171140322
780.0,1.9169716300429965e-07,1.6300499625560374e-07,1.8972839890657174e-07,1.6036830017042898e-07,-0.004417170469573784,0.02894184862920375
820.0,1.6492386629681675e-07,1.246430712382603e-07,1.6574646363280772e-07,1.251225688652375e-07,0.004715177079771247,0.03292749989090101
860.0,1.7522069772829305e-07,1.4411231610291235e-07,1.7476943329402396e-07,1.424787929170166e-07,-3.341824486995755e-05,0.03475316047350535
900.0,1.696768754172224e-07,1.3807431240971943e-07,1.709116376653225e-07,1.3952567958212567e-07,0.003980362763596518,0.032178152872013595
940.0,1.7149991456460246e-07,1.3992239975175518e-07,1.7323816290144543e-07,1.4162049983604707e-07,0.007577309520052121,0.03444018184207832
980.0,1.5939730570150004e-07,1.244510040172825e-07,1.6111811312711618e-07,1.2696027830840358e-07,0.0058138512808255036,0.026009622597097014
1020.0,1.4649798177272124e-07,1.0839557350980582e-07,1.4721662816208006e-07,1.0947515636304272e-07,0.0026083598495499263,0.027319104818279715
1060.0,1.4981552949173956e-07,1.1524120824449683e-07,1.4888239900205357e-07,1.1426437610825928e-07,-0.004772448800038453,0.025282329529769085
1100.0,1.4674663023178143e-07,1.1045438010622027e-07,1.4588473784052084e-07,1.087363150855568e-07,-0.0008861205049670869,0.027373103535139158
1140.0,1.4235810525716997e-07,1.0905437543371144e-07,1.4241114218582611e-07,1.0864604339028328e-07,0.003347110795913323,0.028104359206255643
1180.0,1.4031943580630775e-07,1.0667959854094908e-07,1.4116326445952772e-07,1.0817487143468252e-07,0.002478817055931546,0.025325001773641664
1220.0,1.3548700560020404e-07,1.0186014511665995e-07,1.3529701886057246e-07,1.0144456267873145e-07,0.0007960976491416955,0.02605610564383956
1260.0,1.2956545682266968e-07,9.514267250101296e-08,1.2889131898575834e-07,9.38592470615651e-08,-0.0021089046701519617,0.025917183655464388
1300.0,1.2467510839363134e-07,8.903612593189306e-08,1.2578082094671164e-07,9.045774330016874e-08,0.005532466086737193,0.025638324949443
1340.0,1.1916878178160946e-07,8.157619732344762e-08,1.1889070679431573e-07,8.079603215992485e-08,0.00031619949301526406,0.023932493911127277
1380.0,1.1923906372939573e-07,8.364563890769499e-08,1.1966576390590602e-07,8.388616018750587e-08,0.003275614325713652,0.025461095345000354
1420.0,1.1847254362427101e-07,8.475634419412731e-08,1.1889923929786938e-07,8.545969478158206e-08,0.0018903287290856134,0.019766893348999025
1460.0,1.102812510120259e-07,7.404132751890256e-08,1.1149655871757818e-07,7.5856551095703e-08,0.0059370032174614045,0.020873635559140877
1500.0,1.1124692522462088e-07,7.719790661168498e-08,1.1099552209947085e-07,7.681950904463297e-08,-0.0007019212934419893,0.0233716585307436
1540.0,1.0757385203224845e-07,7.334017550720144e-08,1.0749128524459251e-07,7.311234385880997e-08,-0.00014038897654356652,0.022388458278952597
1580.0,1.0375414426357104e-07,6.832425268939767e-08,1.0422047390158983e-07,6.889746546484396e-08,0.0036003115787017204,0.022019705450751555
1620.0,9.622841028442637e-08,5.9083297693656e-08,9.664217311533545e-08,5.929079666829489e-08,0.003492633250612709,0.023529550407629763
1660.0,9.818340861668333e-08,6.267806385738454e-08,9.890042924025551e-08,6.3440535282349e-08,0.005579290879454034,0.023751228001517896
1700.0,9.716974398308899e-08,6.324325173815875e-08,9.711915000244995e-08,6.310913899416154e-08,0.0005104684535451272,0.021900364255253907
1740.0,9.443969565888178e-08,6.020522538169185e-08,9.462742666052373e-08,6.061263967699271e-08,0.00016743575954526177,0.02221924905389459
1780.0,9.211510151850985e-08,5.8988955740085855e-08,9.271158804205725e-08,6.005114341429438e-08,0.004461177856994634,0.021581270286376627
1820.0,8.819527889490625e-08,5.3225420264923064e-08,8.789077144648317e-08,5.294735258911362e-08,-0.002483738890940364,0.019819842248436546
1860.0,8.596517702036373e-08,5.056242446528617e-08,8.62805679907738e-08,5.080202603505966e-08,0.0037216511085900995,0.02108008412108984
1900.0,8.277615689933539e-08,4.703671572219174e-08,8.228962335640206e-08,4.6140926000169425e-08,-0.0028617982813990903,0.018029343243585915
1940.0,8.435595119876118e-08,5.0015065044629656e-08,8.469208051405137e-08,5.054699809406703e-08,0.0026363617795797977,0.021006934464451156
