L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,6.79346786316937e-07,9.468657037120823e-08,6.811511110978542e-07,9.415679651613996e-08,0.00286099546501632,0.00808412774116716
100.0,7.256869403012833e-07,8.490700743115e-08,7.275835955559349e-07,8.734694187132408e-08,0.00233436869303605,0.009462957125503511
140.0,6.859777648445456e-07,6.42804188747369e-08,6.886555950834007e-07,6.672256674492897e-08,0.0036137917537887062,0.007614810510014742
180.0,7.044077696281645e-07,5.312830087069317e-08,7.081390361214325e-07,5.498747964663422e-08,0.0051849119785982905,0.008727611259888114
220.0,7.461099900672253e-07,6.286800304784933e-08,7.507610241229373e-07,6.246902015797684e-08,0.006321549185451983,0.006306158260796013
260.0,8.169997807107573e-07,5.1021142887380994e-08,8.198483583198804e-07,5.1267394760362364e-08,0.00352127263888356,0.00696530983444595
300.0,9.158615359624213e-07,7.968401125197564e-08,9.200979841573761e-07,7.88682532323042e-08,0.0047404154417964505,0.006358578126080646
340.0,1.0005481851320363e-06,5.262469993592639e-08,1.0030825294538606e-06,5.421838803637539e-08,0.002466519112666574,0.004610909858277032
380.0,1.0166950071971473e-06,6.500394663044095e-08,1.020906037252721e-06,6.40436414632936e-08,0.004221430929952789,0.005495016739519648
420.0,9.556364377433237e-07,4.812077009513244e-08,9.580621968067502e-07,4.8543201809435194e-08,0.002538827039668113,0.0049387713403194755
460.0,9.720815060348459e-07,5.8242784349956604e-08,9.75772362266317e-07,5.840649261228034e-08,0.0038146668476302693,0.005406654771041349
500.0,9.912954606110076e-07,4.7731181454570416e-08,9.955758049086605e-07,4.783344086322908e-08,0.004329351340279958,0.004442003322054853
540.0,1.0095904255049593e-06,4.8381643177427116e-08,1.0131001100998267e-06,4.765483097630015e-08,0.0035204518588717137,0.004228102357062229
580.0,1.0804486677399387e-06,5.7387845567818586e-08,1.0838230433719647e-06,5.819221083866734e-08,0.0031010090266432124,0.00393491882653932
620.0,1.1306054990532838e-06,5.5443288998790243e-08,1.1350149519138942e-06,5.5013709763305456e-08,0.003930765616354117,0.0033573115051057116
660.0,1.1975276230700218e-06,4.294559506067118e-08,1.2006645986628623e-06,4.23016994061939e-08,0.002647429498906993,0.003624326865147704
700.0,1.223626456703691e-06,4.0299729201298174e-08,1.2277545516672376e-06,4.178195780935794e-08,0.0033468279823065223,0.00405155357463748
740.0,1.2722932506331107e-06,5.513477972156483e-08,1.2769636094096663e-06,5.508380793741494e-08,0.0036892169830260372,0.004769217879155527
780.0,1.2951367811908181e-06,3.488476415355822e-08,1.2996340433072802e-06,3.651681917852664e-08,0.0034465605374046984,0.0032784185666885055
820.0,1.3174073699260387e-06,5.18344379457052e-08,1.3200590629361751e-06,5.115939191231801e-08,0.0020462333853156723,0.0045781197398276005
860.0,1.399446799060611e-06,5.5296863629692156e-08,1.4035295123384563e-06,5.683156489011912e-08,0.0028867724842063618,0.0035233976163139944
900.0,1.4813552435178472e-06,6.069326862517648e-08,1.4862832607502193e-06,6.102261637915195e-08,0.0033297176245496896,0.003470685321338235
940.0,1.5803668401007776e-06,6.01728130033213e-08,1.585053564244291e-06,5.6848123556985735e-08,0.003051804107576123,0.003913742211742247
980.0,1.651416712576592e-06,7.142497090392993e-08,1.6560150313944835e-06,7.119858690356925e-08,0.002801154776787251,0.004268390321859726
1020.0,1.7328660444893862e-06,6.975392646096908e-08,1.7367615008713764e-06,7.092439237747294e-08,0.0022300779362295488,0.0033611739557699635
1060.0,1.8134006289989096e-06,5.906429946772823e-08,1.8190532124825549e-06,5.853529151458862e-08,0.0031350331252850538,0.003376758340899004
1100.0,1.9389814709136774e-06,6.826769801093481e-08,1.9467036544875783e-06,6.748217342510076e-08,0.004003626480752959,0.002858859572350995
1140.0,2.012946900250769e-06,8.768664681047783e-08,2.019311507753795e-06,8.875308294489679e-08,0.003151780699333957,0.002946043147036218
1180.0,2.1649586952489928e-06,6.267805618830087e-08,2.1715212948355584e-06,6.42717482081307e-08,0.003016464859894076,0.002730549994749302
1220.0,2.2930786683650863e-06,9.854055830724365e-08,2.2990818290448286e-06,9.793823289919111e-08,0.002635169890704534,0.0025629256663294436
1260.0,2.4269919421327923e-06,7.089874084755959e-08,2.432675525759078e-06,6.807807729236695e-08,0.0023794415956392197,0.00289893522134397
1300.0,2.5698486679911865e-06,9.180864605469092e-08,2.575556485471505e-06,9.138655344036542e-08,0.002231916264071215,0.0020797799112601653
1340.0,2.679219453150729e-06,9.393256443094099e-08,2.6864942260463963e-06,9.67103798378573e-08,0.0026883991058639853,0.002642268147296023
1380.0,2.7944420583644293e-06,1.0064854307128658e-07,2.804215044450748e-06,9.822014989678961e-08,0.003533739946402392,0.0024368269216942765
1420.0,2.9287562801282218e-06,9.407762475503138e-08,2.9360172009488447e-06,9.466390719005932e-08,0.0024771143756768875,0.00225689905265211
1460.0,3.04742707816216e-06,7.078271303756893e-08,3.0577546498617776e-06,7.249779634186385e-08,0.0033800849315389347,0.0024312578245047184
1500.0,3.2284765550832577e-06,1.1479118253482399e-07,3.2381565876825433e-06,1.1585815162132275e-07,0.002994966685784898,0.0028075281479132755
1540.0,3.355561893061136e-06,1.0297331164916955e-07,3.366646152177768e-06,1.0442612945758253e-07,0.003297278854340205,0.0027182965732281436
1580.0,3.4653436144734322e-06,9.502093303023251e-08,3.4740635269992456e-06,9.686387726346231e-08,0.002506852927728553,0.0025669687669348743
1620.0,3.6498091035538264e-06,1.077412473151195e-07,3.6632089645931723e-06,1.0731939793563668e-07,0.003679782709863313,0.0019670688700350937
1660.0,3.688524150543814e-06,9.315296442502957e-08,3.7031025857839075e-06,9.347964931355571e-08,0.0039545749540664974,0.00203833918640074
1700.0,3.797881526427636e-06,1.1139136059117893e-07,3.811595273172031e-06,1.110710278901647e-07,0.003619424900960786,0.0023158766712473456
1740.0,3.841824380592622e-06,1.1599132799687145e-07,3.854597957636823e-06,1.2069231855017897e-07,0.0032968591930505036,0.0033288430780547005
1780.0,3.890429972961459e-06,1.077148986163792e-07,3.9029702751106475e-06,1.0762704241349762e-07,0.0032299608777237505,0.002720907138758082
1820.0,3.932796539635538e-06,1.231108328877197e-07,3.947845041310731e-06,1.2162143570218146e-07,0.003845995104560995,0.0030051629693303677
1860.0,4.024927464734155e-06,9.299849128825115e-08,4.037409509931038e-06,9.021514130188316e-08,0.003120585513366735,0.0024509701195233394
1900.0,4.0734681541830094e-06,1.2457523208342778e-07,4.085041155722181e-06,1.2597471304948746e-07,0.0028380671337386227,0.0026664152955543446
1940.0,4.165104049116902e-06,1.1064632601877131e-07,4.180720159489265e-06,1.1427999333315013e-07,0.0037318983404320883,0.0025765821099058353
1980.0,4.23799283157394e-06,1.1148522390809339e-07,4.252694017481332e-06,1.1608674879225187e-07,0.0034461963552488532,0.0025581540536052344
2020.0,4.361370803246281e-06,1.3486595412376144e-07,4.37703343979819e-06,1.3689672660785818e-07,0.003583832095030427,0.0023963778643670665
2060.0,4.452549541703727e-06,1.3359097613470152e-07,4.469856602387669e-06,1.3424488288457481e-07,0.003887923291806888,0.0019741225258940853
2100.0,4.644512989617688e-06,1.0659716061916482e-07,4.66124157418786e-06,1.0561791999348162e-07,0.003610563860296103,0.002189152212882793
2140.0,4.805491722849868e-06,1.3650002227672345e-07,4.8249794582371525e-06,1.3830976498742185e-07,0.004050801433117317,0.002567381033529767
2180.0,4.992729923573032e-06,1.2863535075273064e-07,5.013055188085116e-06,1.3121388989645705e-07,0.004062725750354406,0.0020517853925753433
2220.0,5.198543207772275e-06,1.2738772819810324e-07,5.217442745284486e-06,1.2675479751180063e-07,0.003643799041164158,0.0023605254430229647
2260.0,5.414267385845849e-06,1.317095651413925e-07,5.4370199708272615e-06,1.3427733646034688e-07,0.004195332802536775,0.0018087047273748647
2300.0,5.723049810150256e-06,1.4539309267115984e-07,5.740537205248671e-06,1.389478680423884e-07,0.0030873470079453634,0.002765273831124204
2340.0,6.043082930820174e-06,1.3592313997364758e-07,6.067978017693867e-06,1.3647329410633346e-07,0.004121599598268805,0.001999436244619974
2380.0,6.36779149421789e-06,1.4483875198283233e-07,6.389576261406195e-06,1.452802712448957e-07,0.003423880336204777,0.002434263496619972
2420.0,6.751047551034823e-06,1.3292157888874152e-07,6.776858791229096e-06,1.2518239270198796e-07,0.003847908242946757,0.0022779116002267473
2460.0,7.251373648742895e-06,1.1079295734003663e-07,7.281805620780928e-06,1.1140365677749381e-07,0.004198687200420124,0.002144997866975693
2500.0,7.730359247837928e-06,2.0259893279322353e-07,7.75996547450978e-06,2.0429282534734612e-07,0.003830716497734256,0.002683661654924878
2540.0,8.311490518205102e-06,2.538469441685617e-07,8.34677750491899e-06,2.565520407983561e-07,0.0042412516608728796,0.001896785273091319
2580.0,8.978851606143296e-06,2.213563185626763e-07,9.015766700802282e-06,2.1941608093944314e-07,0.0041210416920608615,0.002300682400041964
2620.0,9.774994440245123e-06,2.3671358110762414e-07,9.816308176234928e-06,2.3026572144502362e-07,0.004246896923783761,0.002547891798722987
2660.0,1.0585357434035734e-05,2.8616068937921864e-07,1.0628219602419273e-05,2.8086508208665015e-07,0.00406804883914249,0.002357271770892896
2700.0,1.148386830361638e-05,2.448276900163856e-07,1.1537027836364229e-05,2.3790315959681574e-07,0.004644816805071451,0.001877832341211234
2740.0,1.2494363371512419e-05,3.486608913808127e-07,1.2541817226844284e-05,3.417617321076165e-07,0.0038182441136136516,0.002334632677031637
2780.0,1.3729365537546524e-05,3.159692527908711e-07,1.3781502049926982e-05,3.1528594983513773e-07,0.0038035787326458174,0.0023132344849964687
2820.0,1.5075932004856973e-05,3.5596036580041577e-07,1.5141555125959011e-05,3.398172139728711e-07,0.004381529479595229,0.00259473303527393
2860.0,1.68107329252572e-05,3.003900877175731e-07,1.68776359777961e-05,3.09067344738466e-07,0.00397430573773993,0.0020854885817598633
2900.0,1.8439907249364082e-05,4.045115076210577e-07,1.8522556057494815e-05,4.0183726695284757e-07,0.004488444786373363,0.0018394548503791613
2940.0,2.058407533475526e-05,6.136780039150854e-07,2.067433525112241e-05,6.257149594917723e-07,0.004375134073792814,0.002266943573946343
2980.0,2.307176270561729e-05,4.348305490555422e-07,2.3159377650001477e-05,4.3645493975532754e-07,0.0037994636737556237,0.0021034752548982866
