L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,2.7790018111223225e-06,2.0010144162361115e-06,2.7797649033925865e-06,1.997899152602771e-06,0.0010081896348696701,0.00803645161875583
100.0,1.5921371049137335e-06,8.485547667134483e-07,1.5933137039481605e-06,8.493360193479316e-07,0.0008064468632969378,0.009470633690681903
140.0,1.2217111976076417e-06,6.692554570368139e-07,1.223372808110678e-06,6.714757928956058e-07,0.0005475969373309481,0.009470679704861566
180.0,9.543798208712934e-07,4.5020539788886604e-07,9.538399151878318e-07,4.475340782638178e-07,0.00013291173366466617,0.010727877532244868
220.0,8.983385302315444e-07,3.2333674835974293e-07,8.939183765515782e-07,3.1913925195853363e-07,-0.003906104198014962,0.011771739803181894
260.0,8.888345864372753e-07,3.0742518323407326e-07,8.885100016931289e-07,3.1196119373244885e-07,-0.001216987072805932,0.013041544299743324
300.0,9.303155566482403e-07,2.876143942404299e-07,9.321008068514258e-07,2.9168176534638245e-07,0.0009151156045820475,0.011326755671522875
340.0,9.553590524375953e-07,3.0856617857770143e-07,9.56816216071237e-07,3.107121538363174e-07,0.0010708948151681992,0.008749324057337795
380.0,9.471376154286806e-07,2.877176454798209e-07,9.476068085911821e-07,2.8790773819876543e-07,0.000352460358260536,0.00891870570742911
420.0,9.303513164318673e-07,2.7108520772534666e-07,9.294060308734411e-07,2.711507111075307e-07,-0.0009946015915153735,0.009292580853876749
460.0,9.345705349224404e-07,2.564080464148807e-07,9.320494558694862e-07,2.5284363748347983e-07,-0.0019267631554004778,0.008894586598257075
500.0,9.282295859125778e-07,2.2751730916644128e-07,9.283430741537012e-07,2.2566204995326437e-07,0.0005554567001979026,0.007884389839484458
540.0,9.261481531720775e-07,2.2452823057237063e-07,9.250481156593398e-07,2.2120733565591484e-07,-0.0004189827709238683,0.008001514143367576
580.0,9.784928553076018e-07,2.673814656121699e-07,9.776921376302145e-07,2.649782351808582e-07,-0.00035812749906885224,0.007274576805787691
620.0,9.949807509108015e-07,2.4421616815826373e-07,9.94955772517815e-07,2.4330242704484677e-07,0.00011831982303739661,0.0076814341889517475
660.0,9.959368531240203e-07,2.1121547788371213e-07,9.947227298020366e-07,2.0998413598393173e-07,-0.0010314035971415308,0.006436654414209815
700.0,1.0012840318862182e-06,2.2218798725525273e-07,1.0017603972627554e-06,2.2348248209717587e-07,0.0002553217681511073,0.0066035122067522965
740.0,1.0147786294503626e-06,2.1640450445299966e-07,1.0146817996687608e-06,2.1646816766059906e-07,-0.00012115541450326746,0.006573967621102665
780.0,1.0068932243600238e-06,2.0091868747939842e-07,1.0065878844536532e-06,2.0177096588872176e-07,-0.0004350509915357663,0.006379078397952454
820.0,1.0203433646835558e-06,1.9868413651971636e-07,1.0212203955587879e-06,2.002603108699258e-07,0.0006457202573086528,0.006307644112109607
860.0,1.0572136647581578e-06,2.2575239279758633e-07,1.0578454080559692e-06,2.2774797846572975e-07,0.0003583036631755614,0.005909213295341944
900.0,1.064802088033222e-06,1.981521191634777e-07,1.0651489654732342e-06,1.9942127393198925e-07,0.00014550945243927544,0.006557543494951171
940.0,1.1045629343267936e-06,1.9828085877226033e-07,1.1037154592645015e-06,1.9779663517765238e-07,-0.0006681025221723975,0.0058179566726743355
980.0,1.1242719448315276e-06,1.8313106878198175e-07,1.1235351606304144e-06,1.823992538435669e-07,-0.0005628938695424305,0.005703238590114472
1020.0,1.1347192586825278e-06,1.8076682524877159e-07,1.13489397604914e-06,1.8056434255143353e-07,0.00017301195811344764,0.00551163387006435
1060.0,1.161451893965381e-06,1.785887303412627e-07,1.1612381718950198e-06,1.770526675962306e-07,1.210377082620679e-05,0.005655886907281353
1100.0,1.2095711919951318e-06,1.9945914875890763e-07,1.2092787151508832e-06,2.0002236732024428e-07,-0.0002852955860006739,0.0057678930925702905
1140.0,1.213668503108576e-06,1.59813861317384e-07,1.214091236524564e-06,1.6071183055718593e-07,0.00029667606177419893,0.00549509913422253
1180.0,1.277573790431756e-06,1.9951980342540073e-07,1.2773847454658648e-06,1.9796248209633598e-07,-7.129651240773978e-06,0.005385484631977122
1220.0,1.3211371775896006e-06,1.8665098305000908e-07,1.321324886646573e-06,1.8697156516012147e-07,0.00012141708648049358,0.003972537833653956
