L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,3.987533511299112e-06,4.8651951055509136e-06,3.97044507898067e-06,4.843602487026367e-06,-0.0030388381099706514,0.02123362771673962
100.0,1.9399267128532487e-06,2.2668474039334982e-06,1.946558076746994e-06,2.2794769211489367e-06,0.0007174751241276248,0.02763981849558431
140.0,1.2526427334917583e-06,1.4198260533641616e-06,1.2477584441669281e-06,1.4167535429386694e-06,-0.005469057446423102,0.02796062223671579
180.0,5.328618956252123e-07,5.436709421889983e-07,5.301631028932282e-07,5.415996125314723e-07,-0.006655537293506902,0.03320250776577537
220.0,3.391000106174126e-07,2.657559639267074e-07,3.406430684245773e-07,2.6980802456352624e-07,0.0005335337444571406,0.0440251396466042
260.0,2.912626976960349e-07,2.070012669756516e-07,2.9291690808606576e-07,2.1129607448365467e-07,0.00046600845537576635,0.039966890525145606
300.0,3.2252700977617813e-07,2.689995744635649e-07,3.2301308931553614e-07,2.729009887780948e-07,-0.0003516108938637593,0.036395597020056875
340.0,3.515118846353584e-07,3.2373684308396097e-07,3.50717812640928e-07,3.2687988733885785e-07,-0.0012277989996675436,0.03386474882182222
380.0,3.1624409309385395e-07,2.537041063202156e-07,3.181458619557302e-07,2.586603932942741e-07,0.0015863537628385983,0.034005674735917216
420.0,3.1728097899968135e-07,2.6636801728959435e-07,3.156199570085708e-07,2.648593752769718e-07,-0.0033227451106545656,0.033356714412113714
460.0,2.946106620963191e-07,2.362735962808936e-07,2.9426224992368657e-07,2.344128536350221e-07,0.0011060680959841566,0.02337845578988442
500.0,2.8048053953938e-07,2.224442773654457e-07,2.829050718811956e-07,2.2547281523050706e-07,0.005238610405548006,0.023384662803347746
540.0,2.6035662057085834e-07,1.8738607556751071e-07,2.6088259017189693e-07,1.8781939017346584e-07,0.002398970069963859,0.022953771165971963
580.0,2.794126978941243e-07,2.1873767147825747e-07,2.797941114795769e-07,2.1892146664781654e-07,0.0008703023817048165,0.022055702834269674
620.0,2.893468531227481e-07,2.2674309372176466e-07,2.881005434599768e-07,2.2566636242283003e-07,-0.0034622633760432145,0.027056199351439283
660.0,2.7468226523156677e-07,2.0995071925643235e-07,2.750252273870541e-07,2.1082199926920944e-07,-4.525364775702657e-05,0.021418628318518734
700.0,2.803953546669453e-07,2.215621233322936e-07,2.815328250426497e-07,2.251730314591263e-07,0.0006042767554259189,0.025413251050173946
740.0,2.6778393061820567e-07,2.012403967158484e-07,2.666047666709078e-07,1.9923200006477949e-07,-0.0007181736054620507,0.02019681252983353
780.0,2.574357711504438e-07,1.8883452118802765e-07,2.5883970358894194e-07,1.89462623789897e-07,0.003947036993700475,0.02150577856798363
820.0,2.3612526145599966e-07,1.6024706526651202e-07,2.3574209802693727e-07,1.6000684010285692e-07,-0.0011999285237142103,0.021742904512585686
860.0,2.518327407684048e-07,1.8393327169239114e-07,2.5109110538538066e-07,1.8254836525581544e-07,-0.0014656081648298852,0.023560947890183544
900.0,2.509727626449441e-07,1.838757629970165e-07,2.5153607966701113e-07,1.849935711321335e-07,0.00158501547859326,0.024575593926394728
940.0,2.522453448226844e-07,1.8069991118648528e-07,2.521718764176265e-07,1.808389859278829e-07,-0.0004762929935443068,0.019570692872163512
980.0,2.550535325117962e-07,1.824633144936004e-07,2.542108062806456e-07,1.8103855075764267e-07,-0.001120528465385527,0.018410109314825483
1020.0,2.5182447084861404e-07,1.7911076561919778e-07,2.5219866229605333e-07,1.7950841789449683e-07,0.0005435737117351349,0.017574147933876783
1060.0,2.3184009693041566e-07,1.4780160951897e-07,2.3094272417707762e-07,1.461932752167183e-07,-0.0012739763597283663,0.01946110202179932
