Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,2.734530650271691e-07,2.1829121790276034e-08,0.014659274381711048,0.1920360107266637,6.472745664056303e-12,2.6185925015846696e-08,1.1325669470616186e-07,6.059537614246089e-09,9.800360797726985e-08,5.997370826735461e-09
340.0,8.870401172710928e-08,6.377240848313719e-09,0.015066693527462526,0.12913380644346711,9.65368906571327e-13,2.7161013945178713e-08,4.9132460438132464e-08,1.3547677431434101e-09,4.429722230378589e-08,1.9584729559853013e-09
540.0,6.577805172662451e-08,3.506511120286881e-09,0.003338364042204865,0.13309348713995964,3.729006655748535e-13,2.6880182726094786e-08,2.6204792135125368e-08,6.808093821225188e-10,2.365807110952566e-08,9.87824286324056e-10
740.0,5.4790226884043286e-08,2.9697080667005775e-09,-0.013130669590563505,0.1801513756626043,1.9371684434492144e-13,2.631549604188171e-08,1.6461946521459507e-08,2.921460144889087e-10,1.5030394453567743e-08,4.742166564258908e-10
940.0,4.793926030787096e-08,2.5730635334507163e-09,0.0016741945821251891,0.22744085493151944,1.157393809454669e-13,2.5421533606212945e-08,1.1329905586064607e-08,1.893749521794342e-10,1.0398238602527657e-08,3.638238120213334e-10
1140.0,4.23723060233554e-08,2.1282994283502755e-09,0.004051213604667703,0.25629545334185116,7.498661997599398e-14,2.4269690883374875e-08,8.292721883187212e-09,1.3488205547728128e-10,7.630308270914983e-09,2.1041290253239671e-10
1340.0,3.7983936094018146e-08,1.6801534437756581e-09,0.004354287398665337,0.2627870978971139,5.136527068442693e-14,2.2973740272066606e-08,6.38612452018398e-09,9.476685584627897e-11,5.930048468208453e-09,2.1539656567301927e-10
1540.0,3.409289378727815e-08,1.621190169483619e-09,-0.0026069004193345255,0.3174599149141352,3.6416979214282105e-14,2.1520521749890485e-08,5.104711380882024e-09,6.930852666160868e-11,4.7537319871951255e-09,1.2990163389105655e-10
1740.0,3.055088280999115e-08,1.1890568208307767e-09,-0.009906475174057386,0.2845231782237394,2.6543152897927505e-14,2.00391673134535e-08,4.1789172275017e-09,5.0265321343671e-11,3.895922162014285e-09,1.1167229192384401e-10
1940.0,2.787271748443931e-08,9.398352017483695e-10,-0.0031887954687202453,0.26767812243110173,1.9887110405666136e-14,1.8671964453872148e-08,3.5159213206294465e-09,4.3725810046482243e-11,3.29119423638091e-09,1.0054531115715464e-10
2140.0,2.5346186608699678e-08,7.939166778966949e-10,-0.019445113595328953,0.2657078755083846,1.52190514715789e-14,1.7391644081907663e-08,2.993715701040167e-09,4.009068643501491e-11,2.8202689991723507e-09,6.983443122352198e-11
2340.0,2.333186511978686e-08,6.107152304308934e-10,-0.007574106882131718,0.23482345716559283,1.1929433237302746e-14,1.630611039509262e-08,2.5952669569270203e-09,3.011865098379067e-11,2.4590414386912316e-09,4.994352779322416e-11
2540.0,2.198934001328457e-08,5.104694704310357e-10,-0.01544358651013706,0.2225164396129032,9.645770495792141e-15,1.5541363913950234e-08,2.2845432611993388e-09,2.8144551908981624e-11,2.1673939488579542e-09,5.49824185436177e-11
2740.0,2.1005342027797588e-08,4.820462939933209e-10,-0.007487404862433871,0.23842911630175773,8.013000673591335e-15,1.5030450793694056e-08,2.0220942559503693e-09,1.7615715571881693e-11,1.91194893471246e-09,3.686941479508466e-11
2940.0,2.0521834635255222e-08,3.4500601859778326e-10,-0.0058749565011058675,0.19069515276106053,6.895939056160132e-15,1.4898538373258396e-08,1.8086951772094287e-09,2.2003084875775743e-11,1.7267402914398522e-09,4.4755653024757464e-11
3140.0,2.1020752926128934e-08,3.8747159633560074e-10,-0.03908707159645989,0.2376949346954538,6.241368519361419e-15,1.538927714810652e-08,1.6318166067622733e-09,1.8590289621701813e-11,1.565234989969724e-09,5.1793563690615515e-11
3340.0,2.2148954912297184e-08,3.8279148108361907e-10,-0.034088372266317654,0.2566617109335634,5.896443978188791e-15,1.6456745391638714e-08,1.485274498274656e-09,1.542944544147841e-11,1.4208226128272604e-09,4.255847898400739e-11
3540.0,2.4152772549387573e-08,4.2478042873744854e-10,-0.04330496441045721,0.31504907810974825,5.853454858336322e-15,1.8356376942932442e-08,1.3538714173753372e-09,1.2624414719879389e-11,1.2901627932821884e-09,3.5627703592811597e-11
3740.0,2.813570722221877e-08,4.874327075496301e-10,-0.050700367683838427,0.3936840846283384,6.23911312123607e-15,2.1852548936283137e-08,1.2413400538180047e-09,1.1545780839805108e-11,1.17885662253546e-09,3.4249586558791644e-11
3940.0,3.364592984026554e-08,5.203319504690794e-10,-0.1335966232830392,0.45211827524380865,6.7753020724857306e-15,2.632584959119573e-08,1.147815422783849e-09,1.0855022083154859e-11,1.1001129219534739e-09,3.7502388656157604e-11
4140.0,3.8249505387967394e-08,5.264539003791912e-10,-0.011462795053350112,0.4974109832187575,6.93817969403056e-15,2.9743463129640814e-08,1.0619195923619907e-09,9.991698640690611e-12,1.020142459947781e-09,4.696245351786629e-11
4340.0,4.197327104897569e-08,5.912658164448111e-10,-0.12198512175884807,0.5988504368421331,6.7883805588046146e-15,3.196814793848401e-08,9.854854343664997e-10,6.10471496458184e-12,9.40924535597107e-10,4.062343278183613e-11
