Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
105.0,9.237796267554101e-07,8.64488279913638e-09,-0.009854770921642421,0.06780651271515435,1.819903053236773e-10,4.3409984254092213e-07,1.3270818822985467e-07,2.3302170823948397e-09,1.1588004702037338e-07,2.018706098614613e-09
255.0,7.005928872907754e-07,4.463084640136937e-09,-0.006486699107636647,0.06940611943207259,3.879574618591605e-11,6.302922388428932e-07,6.429182167117839e-08,4.817330560564828e-10,6.059278718601779e-08,1.1337496824604727e-09
405.0,7.647343079198e-07,4.854227991063546e-09,0.010026615480788781,0.13141864929858,1.7607024454304335e-11,7.160682024165682e-07,3.6959879823397663e-08,1.509135010313652e-10,3.498145316412308e-08,6.49939440107707e-10
555.0,7.993122272579968e-07,4.255593087293977e-09,0.0022303483520729702,0.1889016969580303,1.0026881157812386e-11,7.715384461148321e-07,2.2470867100905e-08,9.528105972325874e-11,2.1913757333149912e-08,3.682652870605735e-10
705.0,8.694050946625964e-07,4.516248556354692e-09,-0.004341981070359087,0.2864702395130695,6.76841373839669e-12,8.390652853906904e-07,1.5669568274442237e-08,5.54527718522391e-11,1.4783667131546462e-08,2.5527254525717614e-10
855.0,9.287521090055951e-07,4.097199889853776e-09,0.04807440853264397,0.3547640085774328,4.979934406906935e-12,9.104323820587572e-07,1.1633409678431786e-08,3.8294743394704095e-11,1.1133271861282338e-08,2.883363718371937e-10
1005.0,1.0335181619726958e-06,4.2706750592633364e-09,0.048407642683821056,0.47482646403665624,4.021207313036942e-12,1.0160708425493123e-06,8.96003803506103e-09,2.9036003209461267e-11,8.729006319369622e-09,1.8633007893953542e-10
1155.0,1.1530603155237628e-06,4.360137312559074e-09,0.009396571919207904,0.6168471230427401,3.418589509664365e-12,1.141277746907416e-06,7.098489167451144e-09,2.163050117394961e-11,6.930852773478209e-09,1.9422548194800503e-10
1305.0,1.3198945171767849e-06,5.312360342357494e-09,0.06714565281748436,0.9175654103651739,3.069775223936893e-12,1.308697459124497e-06,5.797402805876474e-09,1.2397067804798468e-11,5.611137689331441e-09,1.550440976864285e-10
1455.0,1.528477273472093e-06,7.035164424308158e-09,0.07339394013554437,1.4760277994526518,2.8306645838436373e-12,1.5008604042200586e-06,4.790399165416379e-09,1.1135651023271988e-11,4.74787300776713e-09,1.5179384067686672e-10
1605.0,1.7764778075748795e-06,5.4415555570352875e-09,-0.17032834062905466,1.3441644559596468,2.7224623417380536e-12,1.7558985691312897e-06,4.0630121849438706e-09,1.2229415339986948e-11,4.190077715172348e-09,1.372456218102908e-10
1755.0,2.0479857225463496e-06,5.8904507110500765e-09,0.0638923090634809,1.6751099407378522,2.6141885424128245e-12,2.0153433357305568e-06,3.5062442961520685e-09,1.0955516977706286e-11,3.429752801791675e-09,1.515021431904593e-10
1905.0,2.3304145672413626e-06,6.271094022561756e-09,0.16196544846684352,2.064158753014143,2.533907606944564e-12,2.3017073424375227e-06,3.037889472905199e-09,5.499081796744418e-12,3.1043017783951776e-09,1.4721541790832832e-10
2055.0,2.6234725313528027e-06,9.825839520612186e-09,-0.16343835315157917,3.6848902768634755,2.4504314244058433e-12,2.5890186186392715e-06,2.6652663884733688e-09,6.960036210575723e-12,2.5381002677765256e-09,1.4277968269752536e-10
2205.0,2.9442876954066574e-06,1.1066686354033233e-08,0.2937151807238813,4.742469161177092,2.398121863531976e-12,2.917726994759242e-06,2.337858401040204e-09,7.224306285743636e-12,2.341848780347702e-09,1.151821670770081e-10
2355.0,3.3196980614123397e-06,9.582992420735638e-09,-0.026115422099139234,4.565555795763907,2.3742247019266768e-12,3.2955030834749313e-06,2.1045536599934474e-09,6.504366544999873e-12,2.0951907640102975e-09,1.282404430555416e-10
2505.0,3.8128797341166923e-06,1.119467339237834e-08,0.5119143625001134,5.906204350203393,2.394359951675805e-12,3.7608076773171883e-06,1.8950419822759997e-09,5.985049207269469e-12,1.8642123420914536e-09,1.233043960844758e-10
2655.0,4.4326672419700535e-06,1.4747895032883638e-08,1.0640717896392582,8.603518902585114,2.474073785080057e-12,4.3648365158097175e-06,1.7167690382791032e-09,4.098736100983719e-12,1.5090763714726064e-09,1.1768495438386795e-10
2805.0,5.2980973109113515e-06,2.1160330578420967e-08,1.3609933039021938,13.593472749447308,2.642498966432416e-12,5.2048099128726846e-06,1.5580177136353249e-09,5.1413986251009846e-12,1.3796544521493526e-09,1.342648195245692e-10
