Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,2.682183317399097e-07,2.629437541282377e-08,0.028242111186340173,0.23152713855564908,4.58836448200828e-12,1.8609809188774237e-08,1.1325669470616186e-07,6.059537614246089e-09,9.508508710205837e-08,6.32168328809215e-09
340.0,8.636116689525062e-08,6.993945751263942e-09,0.027352006012393563,0.14170188208648388,6.929162077519034e-13,1.9529972851897528e-08,4.9132460438132464e-08,1.3547677431434101e-09,4.321674327223364e-08,1.9479696812735397e-09
540.0,6.339397889815193e-08,4.26964371589985e-09,0.0012268770815710725,0.16218288297548206,2.724133692561798e-13,1.965291501574251e-08,2.6204792135125368e-08,6.808093821225188e-10,2.310326519624697e-08,9.489906809588388e-10
740.0,5.255193860218081e-08,3.6298092260357497e-09,-0.011965182050110637,0.220655918516742,1.4285519571414192e-13,1.941088272244464e-08,1.6461946521459507e-08,2.921460144889087e-10,1.47884431444983e-08,5.032426490708757e-10
940.0,4.530051331225565e-08,3.070114500634648e-09,0.0020959987841008745,0.2715297182924222,8.541128356919023e-14,1.8757447141937596e-08,1.1329905586064607e-08,1.893749521794342e-10,1.0244787575529026e-08,3.602708410240617e-10
1140.0,3.946987162587707e-08,2.5366726764272564e-09,-0.009067396626713525,0.3058089438140039,5.5032750661096126e-14,1.7808204415619154e-08,8.292721883187212e-09,1.3488205547728128e-10,7.556930940545464e-09,2.312815497029176e-10
1340.0,3.5014360408122484e-08,2.1298100636845983e-09,0.0010943805920332122,0.33331413309797975,3.7397680791722026e-14,1.6722444484854164e-08,6.38612452018398e-09,9.476685584627897e-11,5.867071541436467e-09,2.1012750165350856e-10
1540.0,3.100698776065969e-08,1.9885789260796666e-09,-0.005884475600459206,0.38923110021038293,2.6200712375593605e-14,1.5478389187721718e-08,5.104711380882024e-09,6.930852666160868e-11,4.708462614443496e-09,1.3349679391069386e-10
1740.0,2.72640024349146e-08,1.479590843919239e-09,-0.018548511079510294,0.35374497883432315,1.8786584945036155e-14,1.4178746755473158e-08,4.1789172275017e-09,5.0265321343671e-11,3.862520368227264e-09,9.418052370372293e-11
1940.0,2.459503715850712e-08,1.2669993014333258e-09,-0.001870867225701923,0.360797018795612,1.3845627922288462e-14,1.299546673664717e-08,3.5159213206294465e-09,4.3725810046482243e-11,3.266361495225778e-09,8.403114010854217e-11
2140.0,2.1994918238149944e-08,1.0455944770124277e-09,6.391982665987506e-05,0.34915937575389533,1.0380476377006192e-14,1.185826466148866e-08,2.993715701040167e-09,4.009068643501491e-11,2.8179829597937634e-09,7.783349757145717e-11
2340.0,1.983964450296117e-08,8.328604550926604e-10,-0.012678302579572203,0.3207540464502026,7.923427283738047e-15,1.0825963788547333e-08,2.5952669569270203e-09,3.011865098379067e-11,2.4438950673738496e-09,4.5112390789650184e-11
2540.0,1.8355983268018258e-08,7.184271178277898e-10,-0.016344251156898706,0.31376445269935616,6.2428164854056116e-15,1.005479378313628e-08,2.2845432611993388e-09,2.8144551908981624e-11,2.1582956415897443e-09,5.1096866126258274e-11
2740.0,1.718912528956559e-08,6.81223743050101e-10,-0.0023048726879757253,0.3371185189821196,5.019857416062222e-15,9.412193072094793e-09,2.0220942559503693e-09,1.7615715571881693e-11,1.9085467743855642e-09,3.537272271415443e-11
2940.0,1.6314403914374802e-08,5.000749195495998e-10,-0.009394287894130224,0.27684551419224174,4.144233439697562e-15,8.948625911405574e-09,1.8086951772094287e-09,2.2003084875775743e-11,1.7282186231857491e-09,3.974067885156929e-11
3140.0,1.6225073816928352e-08,5.579516847437597e-10,-0.050157067845622974,0.34081474336108475,3.609485229550485e-15,8.896589066838458e-09,1.6318166067622733e-09,1.8590289621701813e-11,1.5598083645037025e-09,4.5608287712933035e-11
3340.0,1.6669948214168667e-08,4.681992480321491e-10,-0.025299624895027264,0.31394420461350697,3.263578086902441e-15,9.104563593963336e-09,1.485274498274656e-09,1.542944544147841e-11,1.4182402251598236e-09,3.496679120895019e-11
3540.0,1.7744811550795923e-08,5.054457077573718e-10,-0.023528751587400584,0.37442544289280827,3.08319907699816e-15,9.663665898944052e-09,1.3538714173753372e-09,1.2624414719879389e-11,1.2901217469287893e-09,3.016636502031897e-11
3740.0,2.0503003564576288e-08,4.573051463656631e-10,-0.045433867790227234,0.36836908250996514,3.2405266944450498e-15,1.1353041212364837e-08,1.2413400538180047e-09,1.1545780839805108e-11,1.176701228507609e-09,2.967528174064397e-11
3940.0,2.508754909542788e-08,5.449456163805673e-10,-0.1426850250312931,0.4742630039053737,3.667919169245185e-15,1.4259493330492628e-08,1.147815422783849e-09,1.0855022083154859e-11,1.1027206058189113e-09,2.7432189935670468e-11
4140.0,2.933595706354825e-08,7.28536723319675e-10,-0.0706171363706883,0.6857749470317602,3.990796204964135e-15,1.7114708324143585e-08,1.0619195923619907e-09,9.991698640690611e-12,1.0181141819071498e-09,4.842755258069187e-11
4340.0,3.277282819777446e-08,7.466612202691459e-10,-0.07704644261697133,0.7568363981193925,4.243710344962231e-15,1.999545703211299e-08,9.854854343664997e-10,6.10471496458184e-12,9.356265072331226e-10,3.471617103146218e-11
