Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
105.0,6.800439443948183e-07,6.0232957418897625e-09,-0.01283196585102984,0.04732728029063613,1.003567077155252e-10,2.3514384157177877e-07,1.3270818822985467e-07,2.3302170823948397e-09,1.1537854011801493e-07,1.864075637081018e-09
255.0,3.881972040595305e-07,3.2709027532539478e-09,-0.00385201330646199,0.05139989876517981,1.9476235043151736e-11,3.1395341521568913e-07,6.429182167117839e-08,4.817330560564828e-10,5.985224403393999e-08,8.616289424378005e-10
405.0,3.8892453824302187e-07,2.1980472502822107e-09,-0.00015535652647550826,0.059529773296923806,8.485103464842572e-12,3.4478540471879535e-07,3.6959879823397663e-08,1.509135010313652e-10,3.502659443480038e-08,3.8421426279906314e-10
555.0,3.884303721020489e-07,1.9636889902077494e-09,0.009295169127023911,0.08702908078757561,4.726037559483268e-12,3.6319351245042956e-07,2.2470867100905e-08,9.528105972325874e-11,2.15948469354788e-08,2.8641568641542637e-10
705.0,4.0814798256178523e-07,2.2296928368076464e-09,0.027366911025095468,0.1424021741975899,3.119777967162384e-12,3.865100278187451e-07,1.5669568274442237e-08,5.54527718522391e-11,1.5140968098908937e-08,1.8156114406280413e-10
855.0,4.2215470693524214e-07,1.868993456998871e-09,0.02363438867391155,0.16029217421267716,2.2431748712659024e-12,4.0975809133781897e-07,1.1633409678431786e-08,3.8294743394704095e-11,1.1199964789672142e-08,2.0077186658505678e-10
1005.0,4.5527662990554306e-07,1.7776295650875943e-09,-0.030337685227469238,0.19855502574793593,1.76072217602358e-12,4.4458202189106754e-07,8.96003803506103e-09,2.9036003209461267e-11,8.782933877797682e-09,1.508299287974785e-10
1155.0,4.91325299115758e-07,1.6569152789577197e-09,0.014125592437898703,0.23433738465008677,1.4511888776565026e-12,4.841298196461683e-07,7.098489167451144e-09,2.163050117394961e-11,7.0226267843216216e-09,1.0338285147395867e-10
1305.0,5.412544208362189e-07,1.8521138911577384e-09,-0.03676156983093004,0.32085347801889524,1.263159969545081e-12,5.382054369618556e-07,5.797402805876474e-09,1.2397067804798468e-11,5.731782020577836e-09,8.977501128194098e-11
1455.0,6.055414339619542e-07,1.892636470134495e-09,-0.16183794692461004,0.3943252940090755,1.1349713091640358e-12,6.015528106867921e-07,4.790399165416379e-09,1.1135651023271988e-11,4.799013508314014e-09,1.2541033369001904e-10
1605.0,6.981808266921177e-07,2.2117510849662354e-09,-0.0947191353240861,0.5441399906455436,1.0740821985809194e-12,6.926526570934502e-07,4.0630121849438706e-09,1.2229415339986948e-11,4.059783436833446e-09,6.158665602779023e-11
1755.0,8.06244058786282e-07,2.3904597613605928e-09,-0.028376449861981942,0.6795528935874339,1.0359216714079042e-12,7.988185598908212e-07,3.5062442961520685e-09,1.0955516977706286e-11,3.4062501621798593e-09,9.663802973025285e-11
1905.0,9.358180067119422e-07,2.329098357835436e-09,0.06099506644700262,0.7632197228665785,1.0260993051025945e-12,9.323384031778616e-07,3.037889472905199e-09,5.499081796744418e-12,2.9651326803844153e-09,9.454567751683233e-11
2055.0,1.0745035515540768e-06,3.475426594164562e-09,0.08725711883790598,1.3071475163993214,1.013921416643306e-12,1.0715648307164778e-06,2.6652663884733688e-09,6.960036210575723e-12,2.6473561039907277e-09,9.629367481851645e-11
2205.0,1.2325451841772055e-06,4.295331363119903e-09,-0.11840211592925061,1.8569175667875948,1.0142338624477725e-12,1.2342052727184282e-06,2.337858401040204e-09,7.224306285743636e-12,2.4063731185840112e-09,9.281605142128837e-11
2355.0,1.3864461967457696e-06,4.034515921806481e-09,0.13816000407476486,1.915232637586545,9.984114165533851e-13,1.3854290080336038e-06,2.1045536599934474e-09,6.504366544999873e-12,2.0311078024508916e-09,7.692347741368285e-11
2505.0,1.527592164308529e-06,4.822979193142974e-09,0.4237973608314934,2.5515400644994366,9.677123914065128e-13,1.519213788839176e-06,1.8950419822759997e-09,5.985049207269469e-12,1.8338205598504249e-09,7.029344229640375e-11
2655.0,1.6647252916480654e-06,5.94067779360814e-09,0.5420694161220516,3.469486579761405,9.384055995856628e-13,1.6544147493675846e-06,1.7167690382791032e-09,4.098736100983719e-12,1.6452334966515578e-09,5.222987461348659e-11
2805.0,1.8518363628476123e-06,6.791009611908382e-09,0.24051739679549092,4.316256505769627,9.29475289159832e-13,1.8294826704743984e-06,1.5580177136353249e-09,5.1413986251009846e-12,1.4355256267426373e-09,8.020786063534127e-11
