Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,7.794280015768325e-07,3.287842886653787e-08,-0.0036857332272582804,0.29269563321676856,1.0834329721665977e-10,4.9355441453871e-07,1.1325669470616186e-07,6.059537614246089e-09,9.589193375299301e-08,9.25031573156722e-09
340.0,7.289806863104214e-07,2.9296654544179106e-08,-0.005008690827484434,0.5906203441329058,2.434430106890406e-11,6.946381996726823e-07,4.9132460438132464e-08,1.3547677431434101e-09,4.606910720199955e-08,4.009347498434122e-09
540.0,7.784875727780504e-07,1.9695817520480475e-08,-0.0017951954797506245,0.7531360344788548,1.0528924935087935e-11,7.65891515022186e-07,2.6204792135125368e-08,6.808093821225188e-10,2.509026386378507e-08,2.4606100429316232e-09
740.0,8.564891273044428e-07,2.5737017396143462e-08,0.01238470774192999,1.5672218186481304,6.246315346687481e-12,8.531064729310492e-07,1.6461946521459507e-08,2.921460144889087e-10,1.6197571857926287e-08,1.6660832615091879e-09
940.0,9.614184697529655e-07,2.1975910375938427e-08,-0.02295378504527686,1.9468264585668613,4.382987264076329e-12,9.691179196153367e-07,1.1329905586064607e-08,1.893749521794342e-10,1.1093689558744063e-08,1.205358002993953e-09
1140.0,1.1134195189660183e-06,2.3546760183923677e-08,0.0743578876956034,2.835420953274085,3.456362348268477e-12,1.1258806050548032e-06,8.292721883187212e-09,1.3488205547728128e-10,8.247318122192908e-09,1.0192471548673587e-09
1340.0,1.320061374188822e-06,2.979238072888843e-08,-0.028995177753863313,4.654155242511375,2.9816759291456107e-12,1.3413257326295193e-06,6.38612452018398e-09,9.476685584627897e-11,5.941579604267325e-09,9.864721917795974e-10
1540.0,1.5919205172906777e-06,3.641138771651078e-08,0.03302227594701636,7.1027506459218115,2.725648391930181e-12,1.6202272046605023e-06,5.104711380882024e-09,6.930852666160868e-11,4.956762465377644e-09,8.015418357739541e-10
1740.0,1.9114120369692556e-06,4.723660646926639e-08,0.04104617356652199,11.29203561000628,2.5662373651931897e-12,1.9463268677253927e-06,4.1789172275017e-09,5.0265321343671e-11,3.9771552715408515e-09,9.080499582911358e-10
1940.0,2.2547590042769886e-06,5.702360485955939e-08,-0.06838542728047317,16.24419828230957,2.434901159433177e-12,2.295115985688666e-06,3.5159213206294465e-09,4.3725810046482243e-11,3.354123521168865e-09,6.441069321608769e-10
2140.0,2.614158557608204e-06,6.087738386832958e-08,0.08404129294979118,20.38046107460497,2.316841321491276e-12,2.6564467849913318e-06,2.993715701040167e-09,4.009068643501491e-11,3.000810733212527e-09,8.054491954778474e-10
2340.0,3.052637038261619e-06,8.319640542881795e-08,0.010162030238991489,32.04131475735144,2.25332052063811e-12,3.0893690703642346e-06,2.5952669569270203e-09,3.011865098379067e-11,2.5453996176809213e-09,5.277401330714755e-10
2540.0,3.65534889713669e-06,1.0451957964493084e-07,0.29296409014926866,45.67501812680576,2.2726932003860836e-12,3.673033315277914e-06,2.2845432611993388e-09,2.8144551908981624e-11,2.235331081353269e-09,6.384623884814334e-10
2740.0,4.5317764797057075e-06,1.2997135710522335e-07,0.5073591447384733,64.18576102533885,2.4098662901714303e-12,4.53420082987559e-06,2.0220942559503693e-09,1.7615715571881693e-11,2.1254553171318878e-09,7.215356933694936e-10
2940.0,5.880939696895438e-06,1.5840545196725357e-07,0.3960463397535091,87.68058147164365,2.7024451617030423e-12,5.8566019219681905e-06,1.8086951772094287e-09,2.2003084875775743e-11,1.6061079672145109e-09,6.256299415532382e-10
3140.0,7.978759049150944e-06,2.6312342330063933e-07,0.6223013331003142,161.27825745875157,3.202104868594684e-12,7.918186002840538e-06,1.6318166067622733e-09,1.8590289621701813e-11,1.6075492512834202e-09,7.555379063268318e-10
3340.0,1.1424950024741031e-05,4.057118965721281e-07,0.912242330391151,272.68766598177336,4.009762706778476e-12,1.1222239436303724e-05,1.485274498274656e-09,1.542944544147841e-11,1.345190955121714e-09,9.587265184488964e-10
3540.0,1.706904331769155e-05,6.865807584213749e-07,2.312016994761041,507.04950253592773,5.299826104838574e-12,1.6666051231762315e-05,1.3538714173753372e-09,1.2624414719879389e-11,1.1049305308151637e-09,9.366713472957409e-10
3740.0,2.6854473411481777e-05,1.3168427988806378e-06,2.039666320736507,1060.5888111258628,7.370786252408261e-12,2.5873206649074088e-05,1.2413400538180047e-09,1.1545780839805108e-11,8.713891397803795e-10,1.1469263165841914e-09
3940.0,4.393494703550762e-05,2.307619077061743e-06,3.9139554289027134,2008.8610643102547,1.0761713957687604e-11,4.19328720876402e-05,1.147815422783849e-09,1.0855022083154859e-11,1.1491670832619236e-09,1.499539085905865e-09
4140.0,7.521299956699113e-05,4.917773463661133e-06,15.61029899688117,4620.378480195613,1.6398427954113616e-11,7.056034844195375e-05,1.0619195923619907e-09,9.991698640690611e-12,8.145444030601122e-10,1.6100823817864096e-09
4340.0,0.00013254780814433065,1.000047328487503e-05,23.292856824671944,10138.786605605575,2.5917921588175193e-11,0.00012254733921807272,9.854854343664997e-10,6.10471496458184e-12,9.811997153180784e-10,1.990768592014081e-09
