Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
105.0,3.527918779412902e-07,5.0088278607148e-09,-0.05691201063310617,0.036597011177737414,1.2943729391160435e-11,2.881690300502888e-08,1.3878960633424223e-07,1.6832899320389179e-09,1.1548290572721637e-07,1.507439192372464e-09
255.0,1.0856487259289189e-07,1.2689525824647653e-09,-0.03611684347911989,0.018441660249958775,1.9583442159410523e-12,3.09835716902286e-08,6.856161417981192e-08,3.819392689262589e-10,6.069214531076258e-08,4.6381081991519905e-10
405.0,8.102664041400406e-08,9.25582747664882e-10,-0.03412570346010151,0.023333627936243075,7.837165560555481e-13,3.182184237625105e-08,3.946671199597959e-08,2.4044135943091433e-10,3.5475560034625984e-08,2.8783801989632886e-10
555.0,6.733140631886923e-08,6.967556158820719e-10,-0.044513824767272676,0.027697078729485333,4.187490177294866e-13,3.2078941566292284e-08,2.5166598888918734e-08,1.0966482754612056e-10,2.25800983482971e-08,1.4543131894983413e-10
705.0,6.0253273938867e-08,5.918190683727203e-10,-0.036872610069609235,0.03338953521614988,2.606560807839478e-13,3.224099199675134e-08,1.7765680806215987e-08,5.997618275710163e-11,1.6150182410750282e-08,9.803505304914712e-11
855.0,5.4768145455422915e-08,5.441817468216972e-10,-0.023860633164907268,0.04182762363050804,1.7560399899221574e-13,3.199194543182866e-08,1.3084868802700313e-08,4.291058287000337e-11,1.1929859241492504e-08,7.407247840285807e-11
1005.0,5.113893683104642e-08,5.022222841738811e-10,-0.03726988218482911,0.04917004800944225,1.252356293744354e-13,3.154718438156209e-08,1.0194152871218165e-08,3.6597858743654156e-11,9.343266719512853e-09,6.317868355651165e-11
1155.0,4.7326443149298016e-08,4.1241623516728936e-10,-0.04378456661994406,0.05091689069047206,9.248280156226365e-14,3.076722655081331e-08,8.124054662817857e-09,2.1565672168708658e-11,7.48172125190085e-09,3.8766199225052014e-11
1305.0,4.425153325929852e-08,3.6174169368622324e-10,-0.05004372560619799,0.054461725050451985,7.049414121004572e-14,2.996068975044092e-08,6.648621400604144e-09,1.7859570117702658e-11,6.113421516873166e-09,3.9921817778104644e-11
1455.0,4.188104171106834e-08,3.426242960421921e-10,-0.02195270107023997,0.061366936660899325,5.488281029207198e-14,2.9007039212134676e-08,5.594956003006071e-09,1.446512285280129e-11,5.232840326456222e-09,2.7607305302990065e-11
1605.0,3.93861261478909e-08,3.20315144858409e-10,-0.02846188060911676,0.06713290305969041,4.3555300861233314e-14,2.8009895171732794e-08,4.771966957170894e-09,1.3972454779003429e-11,4.431027529265147e-09,2.75802929130397e-11
1755.0,3.679690911908604e-08,2.7656453245229184e-10,-0.07250914721930068,0.06713132705744577,3.503167888937845e-14,2.694038141102361e-08,4.115963355683991e-09,9.262280727481876e-12,3.830771136603382e-09,2.141841363017683e-11
1905.0,3.5036248673661274e-08,2.3308327338833287e-10,-0.034201577510764525,0.06419459906402168,2.8670868554435704e-14,2.598936853139479e-08,3.625803891735172e-09,8.107058742043114e-12,3.389276484826228e-09,2.0787126233584843e-11
2055.0,3.364276639305484e-08,2.0892214826087455e-10,-0.012194660365135447,0.06521735642529172,2.3953617893752818e-14,2.5264908845017216e-08,3.1919906936298338e-09,6.998555205764289e-12,2.9921317363740534e-09,1.7890071111124954e-11
2205.0,3.2250797884291445e-08,1.8442283980983728e-10,-0.00814528124723469,0.06470517479416374,2.024775106617393e-14,2.4594100857555433e-08,2.8526241678187514e-09,7.199655970524688e-12,2.6848501228994686e-09,1.392215929429717e-11
2355.0,3.13011944574258e-08,1.6589939220038117e-10,-0.02538028024392733,0.06450900332331251,1.7431374719924462e-14,2.4159324989025357e-08,2.571135811079151e-09,4.5877454034061976e-12,2.4510771302738663e-09,1.3000184413995193e-11
2505.0,3.065669365879805e-08,1.4037068319138983e-10,0.0014177418442093076,0.060180561406392545,1.525230063200543e-14,2.3924789893105256e-08,2.332088469465176e-09,6.1192597746285085e-12,2.2172807621447876e-09,1.2778754696027326e-11
2655.0,3.119467657986192e-08,1.284035956774415e-10,-0.009838540402122417,0.060344807152499784,1.3911524631563247e-14,2.4513440008843144e-08,2.126342549674087e-09,4.5205823898959e-12,2.013462791728642e-09,1.0832832086730058e-11
2805.0,3.176335168942122e-08,1.1963518394879783e-10,-0.02084985351516741,0.06110619686015148,1.2857041460752926e-14,2.5290849200663878e-08,1.949633344084784e-09,3.7822698679393015e-12,1.843162409130195e-09,1.146011899330852e-11
2955.0,3.360767327574264e-08,1.204246761020759e-10,-0.0025278777018006727,0.067010720886676,1.2291969792201585e-14,2.6840963639496938e-08,1.797003072728318e-09,4.16297607585351e-12,1.7134854326082849e-09,1.0330130744222834e-11
3105.0,3.5686762017624927e-08,1.384527355674877e-10,0.013332263473023194,0.0834308065528228,1.1972104149089194e-14,2.8875226095479266e-08,1.659326618134603e-09,3.4041906697742617e-12,1.5928504434653276e-09,8.304531981600868e-12
