Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
105.0,3.5222119611162635e-07,4.179068014372726e-09,-0.020817323790999164,0.030158223955898466,2.845412184348686e-11,6.472207406974389e-08,1.3878960633424223e-07,1.6832899320389179e-09,1.1871548692074943e-07,1.7555966628434017e-09
255.0,1.520149318719608e-07,1.1255733905406983e-09,-0.020621045298766832,0.01650137588818323,4.8826112150070025e-12,7.830675257470499e-08,6.856161417981192e-08,3.819392689262589e-10,6.269162040468738e-08,5.451565435472871e-10
405.0,1.346216486218473e-07,1.3395629874272174e-09,-0.022948905134197867,0.033831526176695784,2.153805255782313e-12,8.771935079187761e-08,3.946671199597959e-08,2.4044135943091433e-10,3.693503865748517e-08,3.0924031890350477e-10
555.0,1.259191577977428e-07,1.1034603370073647e-09,-0.020685632498841817,0.04385587242435803,1.2074345428733354e-12,9.273669041911331e-08,2.5166598888918734e-08,1.0966482754612056e-10,2.3690221871571637e-08,1.578361376406711e-10
705.0,1.2483579126461408e-07,1.0967546047240868e-09,-0.01829558484595813,0.06183695080911155,7.898646369202265e-13,9.780767039329203e-08,1.7765680806215987e-08,5.997618275710163e-11,1.672507860574614e-08,1.3142987076238145e-10
855.0,1.2039361757168795e-07,9.679385506253192e-10,-0.03696300637256429,0.07438229755039365,5.502020726145862e-13,1.0038826136631797e-07,1.3084868802700313e-08,4.291058287000337e-11,1.2379009826305474e-08,1.2525774951065264e-10
1005.0,1.2316387051131936e-07,1.0251513051222172e-09,-0.04396229144635785,0.10087055866894255,4.188091358741082e-13,1.0566752125055135e-07,1.0194152871218165e-08,3.6597858743654156e-11,9.68417265026318e-09,9.070344526554121e-11
1155.0,1.2301135948361173e-07,9.09414355465737e-10,-0.01918467239146224,0.11202612125240242,3.2744005650120204e-13,1.0907740836530856e-07,8.124054662817857e-09,2.1565672168708658e-11,7.659850878938492e-09,7.547448084489045e-11
1305.0,1.2666838762056324e-07,8.834568766249691e-10,-0.03252012862448169,0.13251432138878202,2.6729304789802664e-13,1.1373809385098547e-07,6.648621400604144e-09,1.7859570117702658e-11,6.289612124823684e-09,5.7155503103073226e-11
1455.0,1.2621229555272556e-07,8.261749216173071e-10,0.009541151797131636,0.14780294725743756,2.1949038868560195e-13,1.1613316613861402e-07,5.594956003006071e-09,1.446512285280129e-11,5.3709374456247726e-09,4.83103108715264e-11
1605.0,1.3255436381207185e-07,7.427998661353502e-10,-0.04721676120205668,0.15526201460381117,1.9221366340866466e-13,1.2383827556864542e-07,4.771966957170894e-09,1.3972454779003429e-11,4.558964307228686e-09,4.9292114055372825e-11
1755.0,1.3905796244713445e-07,7.299408745343919e-10,-0.04050265212902222,0.1774169136147562,1.7164558307465507e-13,1.3219055704887407e-07,4.115963355683991e-09,9.262280727481876e-12,3.868446827024514e-09,4.5133347029967264e-11
1905.0,1.5105858751402458e-07,8.461098501392591e-10,-0.06907896505369399,0.23381615333869232,1.5856433998269344e-13,1.439716281300777e-07,3.625803891735172e-09,8.107058742043112e-12,3.4991010080920076e-09,4.9667873150657256e-11
2055.0,1.609394658322023e-07,9.221123330434679e-10,0.009278656445814264,0.28862203876552905,1.4669020767043857e-13,1.5491239959201115e-07,3.1919906936298338e-09,6.998555205764289e-12,3.0280142761402237e-09,2.8650004581102638e-11
2205.0,1.843164021984871e-07,7.066201839127435e-10,-0.13161927693683417,0.24779177506750658,1.4868551836209077e-13,1.811186485463253e-07,2.8526241678187514e-09,7.199655970524688e-12,2.7079492192114353e-09,2.4248045032416283e-11
2355.0,2.3056235366186382e-07,1.144909002922505e-09,-0.11774362122628507,0.4458771038317025,1.6223067880038138e-13,2.2536305966748749e-07,2.571135811079151e-09,4.5877454034061976e-12,2.487579651216883e-09,3.125361083867384e-11
2505.0,2.840124554925488e-07,1.3871993825468799e-09,-0.12276164615380616,0.5912486873757413,1.7740903896092922e-13,2.788509650122455e-07,2.332088469465176e-09,6.1192597746285085e-12,2.2040204698857517e-09,3.714003162688117e-11
2655.0,3.248802400642861e-07,1.6571411657282563e-09,-0.10982043420780056,0.7768433086628429,1.8126091293898125e-13,3.195951197228205e-07,2.126342549674087e-09,4.5205823898959e-12,2.0565773755848195e-09,3.818399359642806e-11
2805.0,3.831533852821987e-07,1.6147785898183906e-09,-0.1987105164862087,0.825240388673017,1.9483344008877899e-13,3.838937768523959e-07,1.949633344084784e-09,3.782269867939301e-12,1.9268047738198816e-09,3.773509040534914e-11
