Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,3.187593518675885e-07,2.2211752660863752e-08,-0.030785147056573727,0.2107062565213991,1.2550638842892163e-11,5.15304799322522e-08,1.0808128657681282e-07,7.638803553211483e-09,9.517176264655422e-08,6.677333439117649e-09
340.0,1.0703529067630165e-07,4.932934417595424e-09,-0.0208340696817159,0.10769201539780768,1.953364301282642e-12,5.4969530973280976e-08,4.588936089946693e-08,1.5338151360065884e-09,4.165633527576035e-08,1.878723209827314e-09
540.0,8.527820254969171e-08,3.2197951249626984e-09,-0.021506089181845805,0.13528457532653806,7.507145527815687e-13,5.410405373579006e-08,2.3735171094198943e-08,5.074668724752617e-10,2.1757651955476438e-08,7.907459813278383e-10
740.0,7.512592626257696e-08,3.376992497371137e-09,-0.01093251758280567,0.23118297239575986,3.879897699852165e-13,5.268895352823253e-08,1.453980241501442e-08,2.9417463705116457e-10,1.3460999456921569e-08,4.109541148458584e-10
940.0,6.794325932451479e-08,2.7445459652019922e-09,-0.0009304708858686296,0.2746802902723184,2.311998758668102e-13,5.078425547221042e-08,9.976166728369668e-09,1.7389016055013045e-10,9.19259747636912e-09,2.723345789827491e-10
1140.0,6.238721194689004e-08,2.1389443359057595e-09,-0.018719349401401235,0.291507822434766,1.5023203046158943e-13,4.8632562753855136e-08,7.269084240040698e-09,1.3043591871849764e-10,6.798001381207677e-09,2.691733389229764e-10
1340.0,5.763712730815077e-08,1.8619575265051543e-09,-0.04538096356071743,0.33756811440294715,1.0395741991748404e-13,4.65110994603772e-08,5.535745120744375e-09,7.778943220369658e-11,5.15160309770806e-09,1.7110796774067744e-10
1540.0,5.349268221841425e-08,1.5179415613645895e-09,-0.034868786802521395,0.34519945208703806,7.502884369906902e-14,4.4360247487048e-08,4.369783513632016e-09,6.756985471509142e-11,4.079508244654611e-09,1.519154986675998e-10
1740.0,5.003676546938923e-08,1.3944589933197316e-09,-0.051527099323313924,0.3912007894177489,5.61265110700526e-14,4.239744958409958e-08,3.5490281735479873e-09,6.20938420482771e-11,3.3512678238023594e-09,1.0097793286880812e-10
1940.0,4.725509098870482e-08,1.0316221617687983e-09,-0.01151617802717006,0.3497102606832605,4.345455677466584e-14,4.082466886234067e-08,2.9416479992284815e-09,3.4855212629181225e-11,2.7817966763902634e-09,1.0083088635754455e-10
2140.0,4.554126054387159e-08,7.786456434620081e-10,-0.050314096318036405,0.3125192755642064,3.46115291841009e-14,3.9579670742992415e-08,2.478061173837941e-09,3.3802514638628856e-11,2.3745377984220095e-09,1.0288362275269744e-10
2340.0,4.4175426184934166e-08,7.334293214390536e-10,-0.04356315109545732,0.3432998743031007,2.844325232967245e-14,3.890601727269441e-08,2.1243014803214512e-09,4.6731240012385164e-11,2.0566167662404027e-09,9.27656087159018e-11
2540.0,4.381307404572031e-08,5.91688237618747e-10,-0.02389672452922119,0.3191425251558902,2.420286335580458e-14,3.902324850098171e-08,1.8493596951224017e-09,2.4960105978149995e-11,1.7976399998363986e-09,5.2548174541880276e-11
2740.0,4.4265229611565745e-08,6.050774062748298e-10,-0.10182661713505296,0.37172524065632095,2.125280050864652e-14,3.989237136881965e-08,1.6244805418265683e-09,2.45588353006376e-11,1.5812227276852984e-09,8.476275912519822e-11
2940.0,4.586046989344083e-08,7.251569746101906e-10,-0.06380656200094968,0.5023894143108356,1.9337617423091615e-14,4.1803509580691154e-08,1.436722310649567e-09,1.6860927493411154e-11,1.3995719749514484e-09,6.453803214893563e-11
3140.0,4.942464564995333e-08,8.689506658048861e-10,0.015980327238640023,0.683585062387062,1.8287645965624636e-14,4.510935908373117e-08,1.275534371759998e-09,2.1211043203772155e-11,1.2633523921829717e-09,5.918261954076743e-11
3340.0,5.38325431180653e-08,1.2696282320932983e-09,-0.023316028897291743,1.0996852713901815,1.7786731305049383e-14,4.965018622158683e-08,1.146224174406002e-09,1.8531167213345087e-11,1.1361078983448472e-09,6.309386015437175e-11
3540.0,5.97460033342878e-08,1.5434138970848385e-09,-0.057621078223347756,1.4755790997051212,1.772833553613996e-14,5.5591493817862303e-08,1.0380639240494734e-09,1.995108882489466e-11,1.0287139893354361e-09,5.924935799463986e-11
3740.0,6.858087111266351e-08,1.88306919970203e-09,-0.0686344786151178,2.0003455395952074,1.8300788346083044e-14,6.40704967017474e-08,9.38627029769726e-10,1.5279059423058074e-11,9.486547061620928e-10,4.834059429374093e-11
3940.0,8.003131503308598e-08,2.029488461664118e-09,-0.10331275110869476,2.36753171939489,1.9052285063186377e-14,7.400672323494805e-08,8.535420746556441e-10,1.2897551324762176e-11,8.617898790180132e-10,6.237022775299591e-11
4140.0,9.030950365600811e-08,1.7241207179926683e-09,-0.14932579072049823,2.215972559425947,1.9300470129166164e-14,8.275131425775207e-08,7.798299222088725e-10,1.4715983872471333e-11,7.827861738745855e-10,5.4333670418852946e-11
4340.0,1.0096258880070492e-07,1.5343726093053443e-09,-0.3181581729949168,2.1363429342268874,1.9492794609032144e-14,9.183736173992115e-08,7.182043893106343e-10,1.4118997287954232e-11,7.188999256765546e-10,4.6832206217106646e-11
