Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,2.5839360672153716e-07,2.2215453037960327e-08,-0.055517505643280375,0.21137320004432467,6.472745664056303e-12,2.6185925015846696e-08,1.0808128657681282e-07,7.638803553211483e-09,9.042079072528424e-08,6.491510914200849e-09
340.0,7.974549698664333e-08,4.426829642021634e-09,-0.0501106423358082,0.09575719531191712,9.65368906571327e-13,2.7161013945178713e-08,4.588936089946693e-08,1.5338151360065884e-09,3.918574780882005e-08,1.8390964213039327e-09
540.0,6.064773607076412e-08,3.2817129958677617e-09,-0.040456032617772475,0.1371139265024168,3.729006655748535e-13,2.6880182726094786e-08,2.3735171094198943e-08,5.074668724752617e-10,2.0851761239283076e-08,6.068822421487816e-10
740.0,5.113507384377843e-08,2.5792553571262083e-09,-0.03523569585929904,0.17513972971745653,1.9371684434492144e-13,2.631549604188171e-08,1.453980241501442e-08,2.9417463705116457e-10,1.288985083714198e-08,3.575138966636985e-10
940.0,4.514506210056472e-08,2.4774865611400702e-09,-0.0215862518767134,0.2474766498203485,1.157393809454669e-13,2.5421533606212945e-08,9.976166728369668e-09,1.7389016055013045e-10,8.894781101443999e-09,2.2272628269540425e-10
1140.0,4.016778658561617e-08,1.822504705139045e-09,-0.03832627636639954,0.24813056018047355,7.498661997599398e-14,2.4269690883374875e-08,7.269084240040698e-09,1.3043591871849764e-10,6.556250533407904e-09,1.453558339829953e-10
1340.0,3.625819089015173e-08,1.7120651628202214e-09,-0.03284189951321817,0.3109349690283026,5.136527068442693e-14,2.2973740272066606e-08,5.535745120744375e-09,7.778943220369658e-11,5.009354779412211e-09,1.6999275776665716e-10
1540.0,3.262885125812366e-08,1.310535535038019e-09,-0.04062868560729481,0.29836589699785393,3.6416979214282105e-14,2.1520521749890485e-08,4.369783513632016e-09,6.756985471509142e-11,4.017395439696093e-09,1.274997692025631e-10
1740.0,2.9556641750979033e-08,1.1761368913168635e-09,-0.04371891980407315,0.33052992428735306,2.6543152897927505e-14,2.00391673134535e-08,3.5490281735479873e-09,6.20938420482771e-11,3.2914670692884803e-09,8.587008222393064e-11
1940.0,2.700538325529347e-08,9.307341490114339e-10,-0.029322207109303618,0.3143581549513115,1.9887110405666136e-14,1.8671964453872148e-08,2.9416479992284815e-09,3.4855212629181225e-11,2.7565432186408483e-09,9.190513143316262e-11
2140.0,2.4723076619472007e-08,7.020343701805621e-10,-0.06143903695153879,0.28153636258150866,1.52190514715789e-14,1.7391644081907663e-08,2.478061173837941e-09,3.3802514638628856e-11,2.33453201320952e-09,7.24984784129799e-11
2340.0,2.289576048038696e-08,5.835776097986437e-10,-0.05867538678391335,0.27270868579186275,1.1929433237302746e-14,1.630611039509262e-08,2.1243014803214512e-09,4.6731240012385164e-11,2.011549135032545e-09,8.306932382052242e-11
2540.0,2.166133041017715e-08,5.223558580064632e-10,-0.024653255247427168,0.2816847503016152,9.645770495792141e-15,1.5541363913950234e-08,1.8493596951224017e-09,2.4960105978149995e-11,1.7683235427051091e-09,4.187166418813219e-11
2740.0,2.0834743692230955e-08,4.10857748801061e-10,-0.042387938903342186,0.2522197969669704,8.013000673591335e-15,1.5030450793694056e-08,1.6244805418265683e-09,2.45588353006376e-11,1.570308932256e-09,5.868659707567481e-11
2940.0,2.0584957104248952e-08,3.4960894762913795e-10,-0.019956272864923318,0.24276736091773435,6.895939056160132e-15,1.4898538373258396e-08,1.436722310649567e-09,1.6860927493411154e-11,1.4046745243433655e-09,3.6878755590540206e-11
3140.0,2.1201064036754887e-08,3.2798800213941813e-10,-0.01064477375764742,0.2575359206284414,6.241368519361419e-15,1.538927714810652e-08,1.275534371759998e-09,2.1211043203772155e-11,1.247301264704101e-09,4.070037506918512e-11
3340.0,2.254367153966113e-08,4.034667915175754e-10,-0.013623713403200906,0.34959091541171783,5.896443978188791e-15,1.6456745391638714e-08,1.146224174406002e-09,1.8531167213345087e-11,1.129878182391055e-09,4.5389675306095605e-11
3540.0,2.4801779097679196e-08,4.703719121886268e-10,-0.025281428054918613,0.45339857970225467,5.853454858336322e-15,1.8356376942932442e-08,1.0380639240494734e-09,1.995108882489466e-11,1.0304870533474474e-09,3.811204831274798e-11
3740.0,2.9033181849044926e-08,7.463441802860129e-10,-0.031911329718886605,0.7962971833260156,6.23911312123607e-15,2.1852548936283137e-08,9.38627029769726e-10,1.5279059423058074e-11,9.460626515076001e-10,4.153613160202023e-11
3940.0,3.485884866219142e-08,8.811445461495658e-10,0.029870926319741937,1.028765532913114,6.7753020724857306e-15,2.632584959119573e-08,8.535420746556441e-10,1.2897551324762176e-11,8.629215386300003e-10,3.764636912419445e-11
4140.0,3.939656330343468e-08,8.994639595802606e-10,-0.11164093292753291,1.1569900306798364,6.93817969403056e-15,2.9743463129640814e-08,7.798299222088725e-10,1.4715983872471333e-11,7.852528088944219e-10,4.973160751068032e-11
4340.0,4.3147941014584254e-08,8.911221021419702e-10,-0.0709095847716313,1.2371651983504979,6.7883805588046146e-15,3.196814793848401e-08,7.182043893106343e-10,1.4118997287954232e-11,7.21695405687202e-10,3.609914688478638e-11
