Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,2.645006738806087e-07,1.529042293993337e-08,0.001197948534183595,0.1344739070059783,1.6111430552160948e-11,6.820557272641252e-08,1.1325669470616186e-07,6.059537614246089e-09,9.955403155512485e-08,6.5156565865138855e-09
340.0,1.421863626992806e-07,7.629412030453272e-09,0.007742601390585314,0.1546078526884061,2.951652239030448e-12,8.425545236605472e-08,4.9132460438132464e-08,1.3547677431434101e-09,4.602794707944149e-08,1.9693775201885147e-09
540.0,1.2737339173017657e-07,6.588199451956171e-09,-0.004262448729603508,0.25046709247085663,1.2665150044767094e-12,9.184131437879681e-08,2.6204792135125368e-08,6.808093821225188e-10,2.4704246677239234e-08,1.1827063032401266e-09
740.0,1.2481602364197593e-07,6.305395605623062e-09,0.02074435586660299,0.3832736703250525,7.180759488751046e-13,9.781372560914888e-08,1.6461946521459507e-08,2.921460144889087e-10,1.55951478295129e-08,6.359249971630159e-10
940.0,1.2321973753346777e-07,5.810745892036221e-09,0.006400673914957534,0.5149395712288044,4.664043321077466e-13,1.028601431024859e-07,1.1329905586064607e-08,1.893749521794342e-10,1.0842599232456e-08,5.670557684177582e-10
1140.0,1.239382380968834e-07,5.409423849013286e-09,0.035284171741355244,0.6517815382098315,3.3365619797252043e-13,1.082797429264837e-07,8.292721883187212e-09,1.3488205547728128e-10,7.891719210005125e-09,3.460141958939849e-10
1340.0,1.2760958427808556e-07,5.6684941448731406e-09,-0.011192272195045138,0.8857488559582604,2.535892117264623e-13,1.136831192711068e-07,6.38612452018398e-09,9.476685584627897e-11,6.100609007721247e-09,2.561547110472709e-10
1540.0,1.2995031809784722e-07,4.750026427259082e-09,0.047575298724841356,0.9313970472882972,2.0104826030522379e-13,1.1922917571296234e-07,5.104711380882024e-09,6.930852666160868e-11,4.874658070914018e-09,2.5033878802606243e-10
1740.0,1.398411126506575e-07,4.708505155881926e-09,0.04004514718283704,1.1267442724433634,1.72675998513734e-13,1.3074227036416722e-07,4.1789172275017e-09,5.0265321343671e-11,3.97586995803406e-09,2.3233521835076903e-10
1940.0,1.5507562398395835e-07,5.341575316398218e-09,0.06888128871135958,1.5226206925012733,1.5476470547253015e-13,1.457626554870548e-07,3.5159213206294465e-09,4.3725810046482243e-11,3.3939329128435087e-09,2.494234888675888e-10
2140.0,1.7230448364428048e-07,4.769404562214713e-09,-0.016281999256319464,1.59000856861411,1.4457458896783392e-13,1.6595943829868733e-07,2.993715701040167e-09,4.009068643501491e-11,2.8385843133092286e-09,1.6133796682730563e-10
2340.0,2.2752945351551828e-07,6.802500987590005e-09,-0.05325723081026859,2.621623627256335,1.5985616115805273e-13,2.1953263695178823e-07,2.5952669569270203e-09,3.011865098379067e-11,2.493478585651081e-09,1.2984900760938639e-10
2540.0,2.976791478429147e-07,8.81526666947919e-09,0.23756115257225974,3.827795490792009,1.7824622264191168e-13,2.882217751394624e-07,2.2845432611993388e-09,2.8144551908981624e-11,2.1721179401434018e-09,2.086123405935374e-10
2740.0,3.5621212458875604e-07,1.0059990196276113e-08,-0.026701701146253167,4.976569316356225,1.8564207208666462e-13,3.4946898897832385e-07,2.0220942559503693e-09,1.7615715571881693e-11,1.986899050962003e-09,2.0041052637042693e-10
