Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,7.807964899249199e-07,3.0957000659993564e-08,-0.004391709896263461,0.27303503942262547,1.0834312072254156e-10,4.935540654122889e-07,1.1325669470616186e-07,6.059537614246089e-09,9.640960864659255e-08,1.016176764350273e-08
340.0,7.35188425371606e-07,3.0032873669525604e-08,0.007458217319992514,0.6042796271154042,2.4344296507936302e-11,6.946380833899181e-07,4.9132460438132464e-08,1.3547677431434101e-09,4.6297746394073536e-08,3.4125407277747543e-09
540.0,7.72220521614834e-07,2.4896478324411372e-08,-0.001630506191021656,0.942687123471788,1.0528924272196449e-11,7.658914699780644e-07,2.6204792135125368e-08,6.808093821225188e-10,2.520039550168829e-08,2.673808671538029e-09
740.0,8.563408931501575e-07,2.6444725061007543e-08,-0.01763235756002928,1.5954172386781407,6.246315361218418e-12,8.531064773148462e-07,1.6461946521459507e-08,2.921460144889087e-10,1.6580065593912098e-08,1.636926696281722e-09
940.0,9.593190297224528e-07,2.855797721988028e-08,-0.012533092341176142,2.512911496122766,4.382987754561981e-12,9.69118033985203e-07,1.1329905586064607e-08,1.893749521794342e-10,1.1112564503971284e-08,1.3929038556080277e-09
1140.0,1.1097578537344032e-06,2.7541074614546258e-08,0.09014577767205233,3.3053060734919084,3.456363817267691e-12,1.1258811007220028e-06,8.292721883187212e-09,1.3488205547728128e-10,8.076851423878946e-09,1.1738574232875278e-09
1340.0,1.3144766036264916e-06,3.03229633120144e-08,-0.00037585630186283875,4.758596164056412,2.9816807542193767e-12,1.3413279723411618e-06,6.38612452018398e-09,9.476685584627897e-11,6.163004493281681e-09,9.638528809902958e-10
1540.0,1.592749249069041e-06,4.0648568259952066e-08,0.04045991538517709,7.937489986307616,2.7256634324187477e-12,1.6202363801437949e-06,5.104711380882024e-09,6.930852666160868e-11,5.124467251763858e-09,1.023606467167398e-09
1740.0,1.913383616891755e-06,5.172581054212901e-08,0.20468565737476924,12.396160174301663,2.5662829322876865e-12,1.946362115072603e-06,4.1789172275017e-09,5.0265321343671e-11,4.000812740330101e-09,9.365659945756694e-10
1940.0,2.2534406538556543e-06,5.732067244835349e-08,-0.10944984723024416,16.34486327636087,2.4350415335331073e-12,2.2952509847037462e-06,3.5159213206294465e-09,4.3725810046482243e-11,3.554285201682499e-09,8.149535810435575e-10
2140.0,2.6127668055781245e-06,6.145097629628928e-08,-0.16540295788689838,20.537794912820313,2.3171913373473304e-12,2.6568533972642753e-06,2.993715701040167e-09,4.009068643501491e-11,2.805876199668692e-09,6.186750049353142e-10
2340.0,3.0519252408756017e-06,8.694807855301931e-08,-0.024187377098499892,33.57662772492415,2.2540912787481683e-12,3.0904360041725248e-06,2.5952669569270203e-09,3.011865098379067e-11,2.498949724974234e-09,7.678189179602018e-10
2540.0,3.6432726974862497e-06,9.254739094084886e-08,0.17993988880919648,40.471433527840745,2.2742451718044175e-12,3.675565935911812e-06,2.2845432611993388e-09,2.814455190898162e-11,2.010007173465179e-09,6.496598175054406e-10
2740.0,4.521093229334772e-06,1.3489609989132894e-07,0.5927244617340237,66.61466521234453,2.412867509160651e-12,4.539880059514618e-06,2.0220942559503693e-09,1.761571557188169e-11,1.978128227957258e-09,6.620820510045381e-10
2940.0,5.8754996609263524e-06,1.7432360231375565e-07,0.782686245060537,96.28219231577087,2.7079037638121043e-12,5.8684889989216785e-06,1.8086951772094287e-09,2.2003084875775743e-11,1.7631864422192603e-09,6.838854439120207e-10
3140.0,7.984313048304801e-06,2.4398510848636144e-07,-0.03131723493447128,149.56529480615328,3.212125025039627e-12,7.943102431242431e-06,1.6318166067622733e-09,1.8590289621701817e-11,1.4663938407220903e-09,8.516046774192533e-10
3340.0,1.1425961247359804e-05,3.974458351042447e-07,2.0647121893350198,267.0344678405335,4.029916316430057e-12,1.1278839481515364e-05,1.485274498274656e-09,1.542944544147841e-11,1.5326937262659573e-09,6.945154371003639e-10
3540.0,1.709508252282059e-05,6.975265460248067e-07,0.1767380162034221,514.432978853269,5.336087432968382e-12,1.67803333873186e-05,1.3538714173753372e-09,1.2624414719879389e-11,1.8083974266737976e-09,8.955541185377891e-10
3740.0,2.6897779157594052e-05,1.182268857197015e-06,9.256322503102467,951.2843203748711,7.433399613200673e-12,2.6093581866701772e-05,1.2413400538180047e-09,1.154578083980511e-11,1.2243800901040966e-09,1.1193415915721304e-09
