L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
60.0,1.9555188640834435e-07,1.7209058380383315e-07,4.519755996500114e-08,1.718239829930817e-07,4.463355039990708e-08,-0.0006561385636971215,0.016463524885654907
100.0,1.4833548529744332e-07,1.3352242822951121e-07,2.401878147870874e-08,1.3276508465838103e-07,2.400567892207446e-08,-0.005748433585079624,0.013761057441735211
140.0,1.2304174935362624e-07,1.1020302249815222e-07,1.5372622693844898e-08,1.1002897817260582e-07,1.564403214152463e-08,-0.0018927728569230603,0.014169719291283722
180.0,9.658808441324892e-08,8.608880793942444e-08,1.1596734924628698e-08,8.605905813373428e-08,1.1310574320287509e-08,0.00020535868049376344,0.01403720089729187
220.0,8.264336541377801e-08,7.775961077401426e-08,8.93589320474718e-09,7.779946835219267e-08,8.750760828776493e-09,0.0009706387720742625,0.016795275353646534
260.0,6.622438313925293e-08,6.291397908583846e-08,9.99915567970102e-09,6.246823060188956e-08,9.953252808295378e-09,-0.00728880619885574,0.014271498255686011
300.0,5.7000134168963416e-08,5.228742564422807e-08,6.3772820347433935e-09,5.242097485663344e-08,6.11322485643765e-09,0.0033133553244166767,0.01705717520389967
340.0,5.0189169200891014e-08,4.943278166579226e-08,7.173841452989553e-09,4.944580101910154e-08,7.15962230797124e-09,0.0003726073506850759,0.013438573228974538
380.0,4.344765369768793e-08,4.198730918215409e-08,4.225821139382238e-09,4.1832142145091337e-08,4.122098632477157e-09,-0.0032457717863575027,0.02102289058268449
420.0,3.766381450238171e-08,3.6289359326009654e-08,3.7070075496338647e-09,3.647236547328595e-08,3.897065588423942e-09,0.0047003323292905946,0.01975544651259929
460.0,3.277825945271731e-08,3.054049842492111e-08,3.766824114788696e-09,3.060805434734486e-08,3.77359027706176e-09,0.00240354050901791,0.01692710668661292
500.0,2.936953876562764e-08,2.9395422273528682e-08,4.541469448917127e-09,2.9364331358285272e-08,4.5912059105090805e-09,-0.001309969498450983,0.013542132966936618
540.0,2.6154324026516295e-08,2.4948614187233185e-08,3.5092421960004945e-09,2.520606927170332e-08,3.5546769198645056e-09,0.010547347595269818,0.017406793176005485
580.0,2.3348074227280124e-08,2.289958552912374e-08,3.064755350868353e-09,2.2899880873337702e-08,2.987215289682444e-09,0.0007308481209025251,0.016756638705103976
620.0,2.138442819823326e-08,2.0347452008654376e-08,2.6011469747443525e-09,2.0469158324445604e-08,2.6064923105035184e-09,0.00606420737288083,0.01599096897835759
660.0,1.9561227527778697e-08,1.8580984144103377e-08,2.895623939490748e-09,1.866305095171315e-08,2.748235645241383e-09,0.006014523796342884,0.02151427582145871
700.0,1.789999757570735e-08,1.7232261161225256e-08,3.2662931155895356e-09,1.721440201071734e-08,3.3869846775529983e-09,-0.0022388951808019397,0.017856298440212314
740.0,1.6302615176138037e-08,1.562379983391098e-08,2.7509157415049826e-09,1.558287403930943e-08,2.794706388433162e-09,-0.0030577616437288354,0.015238181146972047
780.0,1.5102968454331287e-08,1.517199346468891e-08,2.9037849127590223e-09,1.519540041040566e-08,2.7958853753163107e-09,0.0038100013442127806,0.022687884839039434
820.0,1.3777840144087223e-08,1.359192618598555e-08,2.356527716698415e-09,1.3727443002725568e-08,2.2353118257208275e-09,0.012104098918852729,0.02100029179560302
860.0,1.2956918694767011e-08,1.2147635506420831e-08,1.8875158942181254e-09,1.2178117098105797e-08,1.863897033959091e-09,0.002990478677851229,0.019556455138731575
900.0,1.1975078013599233e-08,1.1166608368084901e-08,1.4113781904637296e-09,1.109546564873895e-08,1.4133515894673146e-09,-0.006282013969491344,0.022303889824917066
940.0,1.1277113534391535e-08,1.1231623622572973e-08,1.834852083867217e-09,1.1298833926659784e-08,1.8819431898741124e-09,0.005778082661578998,0.014972174053630886
980.0,1.0569426257325524e-08,1.0993185851817968e-08,1.3665081073520968e-09,1.0980070295987094e-08,1.3751800403893078e-09,-0.0011024503019295623,0.01645930965732009
1020.0,9.865366411099416e-09,1.0162309649571367e-08,1.966175563604861e-09,1.0127784207824042e-08,1.897383009174262e-09,-0.0017453350283030608,0.022976375046477232
1060.0,9.375660903609502e-09,9.062180192667032e-09,1.8707539946467625e-09,9.012621494761827e-09,1.874990848603734e-09,-0.005918257305235882,0.018368007026148776
1100.0,8.766668599120673e-09,7.576894625620853e-09,1.6658412957750116e-09,7.53161323942327e-09,1.6899631847500544e-09,-0.006517770950224786,0.02239217010184061
1140.0,8.309032730950781e-09,8.318818624107884e-09,1.4533774450446788e-09,8.370539511992992e-09,1.488407313713307e-09,0.005637162642403207,0.02514058177312078
1180.0,7.860160906955997e-09,7.372493082217885e-09,1.6776167242667512e-09,7.316096680178165e-09,1.696484442445823e-09,-0.008733407419550927,0.02154425090529708
1220.0,7.3805102240124264e-09,7.425225965644378e-09,1.4054464884669508e-09,7.359597989260826e-09,1.4336924978381635e-09,-0.009195211160870602,0.02631102440010477
1260.0,6.975480937794499e-09,6.8040233760073584e-09,1.3594530313002844e-09,6.870075255267885e-09,1.358771085725743e-09,0.010475859403096243,0.01959981278136616
1300.0,6.7433616972430234e-09,6.414289796664274e-09,1.3326823455542315e-09,6.403319903061467e-09,1.3721668653707866e-09,-0.0017779560260525698,0.02980191341169709
1340.0,6.385873743861787e-09,6.544545255102184e-09,1.2658004094251658e-09,6.5326078618763685e-09,1.3063777509332383e-09,-0.0035315036504611932,0.027889639734034306
1380.0,6.0103100238481184e-09,5.605372757141549e-09,1.7075483803376621e-09,5.592410747985479e-09,1.7086241395160272e-09,-0.002072039405494761,0.037577315063218694
1420.0,5.794082289305183e-09,5.28335168235462e-09,1.152025543092247e-09,5.280599267409023e-09,1.1474504573699494e-09,0.0010278402269368976,0.04732742384441951
1460.0,5.601959808278747e-09,5.349348478712011e-09,1.5191252022058597e-09,5.349906213071466e-09,1.5124639015552794e-09,0.00035407272764740975,0.03633236101068702
1500.0,5.306480341312951e-09,5.0940745533009426e-09,1.1987448285848823e-09,5.074962335330945e-09,1.1986909658840085e-09,-0.003186598257868215,0.0429197194116754
1540.0,5.086761352368109e-09,5.319549068016745e-09,1.3900026731466456e-09,5.331369473817754e-09,1.4287711965949774e-09,0.001689350521661581,0.030941818549594387
1580.0,4.799512387022483e-09,4.4626504608122865e-09,1.3470376971012483e-09,4.460239941423036e-09,1.2813585332621545e-09,0.008129236910804766,0.05743898680631293
1620.0,4.7369984516045e-09,5.0105668914422006e-09,9.456100684607016e-10,5.017413528702657e-09,9.410029120287602e-10,0.0019085801522725563,0.030146393867333594
1660.0,4.496451048637245e-09,4.34581148057069e-09,1.0936569093127713e-09,4.3348095858613584e-09,1.0845371875703114e-09,-6.878192187215164e-06,0.04975541421799711
1700.0,4.343563001463143e-09,4.33534603724169e-09,1.1154377106308164e-09,4.390225622595667e-09,1.1475242627696775e-09,0.011869058459575898,0.03569378364931483
1740.0,4.212251550432025e-09,3.931785500243284e-09,1.131426672090408e-09,3.987149253892511e-09,1.1651629665328174e-09,0.013408490995873157,0.04450219207243835
1780.0,4.008197991740489e-09,3.885684675468508e-09,1.1622895035770108e-09,3.880285105686671e-09,1.1559343053311378e-09,0.0007225579341075848,0.04603427658080989
1820.0,3.904226721206482e-09,3.871605325058865e-09,1.3770606452179702e-09,3.880174227077183e-09,1.431524632633356e-09,-0.004120659196233633,0.04660259786130398
1860.0,3.735826905452725e-09,3.788778890865807e-09,8.990526535934618e-10,3.786835629061516e-09,9.36651099635783e-10,-0.0028928701733882596,0.03609890094657974
1900.0,3.639899619343474e-09,3.5205001257054333e-09,9.310735078634329e-10,3.4951265092296447e-09,9.17345002245408e-10,-0.005902294088563139,0.06304591808779945
1940.0,3.513653250999939e-09,3.3772172818850023e-09,1.0982797472617313e-09,3.3510933633282757e-09,1.0909933713587876e-09,-0.007347990410035393,0.052453860587876266
1980.0,3.383521956638791e-09,3.164571186048392e-09,1.2302007306321452e-09,3.1688733534562045e-09,1.1888232870698668e-09,0.008377914160860823,0.060264716245897354
2020.0,3.2668912973047797e-09,2.9990927441725294e-09,1.0787180934770445e-09,2.96209590185754e-09,1.1127694939245467e-09,-0.013095505305033131,0.08165687762873074
2060.0,3.1861133632940217e-09,3.0587800900731495e-09,1.1460111281515118e-09,3.0933790813192124e-09,1.1225829943078027e-09,0.018042646773058838,0.057941017750938704
2100.0,3.073597905276897e-09,2.841759887579495e-09,1.0568127069407195e-09,2.8077848211451252e-09,9.970267478908005e-10,0.9375571379311106,4.641036950416932
2140.0,2.9932311465283697e-09,2.8545049736513068e-09,1.029870584442211e-09,2.8510974745230537e-09,1.0322827391056485e-09,-0.0036771575889420916,0.07951669480461822
2180.0,2.917663433576494e-09,2.7112074708871358e-09,1.0220555358421864e-09,2.7339910627296552e-09,1.0247231661623936e-09,0.017629040354242752,0.07287562815373615
2220.0,2.83803760946429e-09,2.3555981401953482e-09,1.1061272806545233e-09,2.3081235582252813e-09,1.1186190173270326e-09,-0.06246319842562343,0.13501640565832537
2260.0,2.7360942982037727e-09,2.3481561847279624e-09,1.2663161301066806e-09,2.3858811781130653e-09,1.224170625688167e-09,-0.13162842029343433,0.6689292599284445
2300.0,2.6541251601059364e-09,2.943409775589654e-09,1.151586074054335e-09,2.920702291129005e-09,1.1904302345424743e-09,-0.017154130364725288,0.04556188493578839
2340.0,2.5998774184581982e-09,2.510725133025067e-09,9.827241088735847e-10,2.532257847165414e-09,9.405992342872822e-10,0.02910093224817184,0.09316922699949712
2380.0,2.5343071542752644e-09,2.88257987935724e-09,1.004997342654271e-09,2.931093378088245e-09,1.0307348257469078e-09,0.014969740322523848,0.05022563180451073
2420.0,2.4530935728847707e-09,2.562158329794355e-09,8.111930254579275e-10,2.593012176761913e-09,7.928995217791393e-10,0.0245822863296391,0.08873544860226873
2460.0,2.394091794698627e-09,2.4139962150737795e-09,7.332177438357712e-10,2.442637895541829e-09,7.509356655858893e-10,0.014002806204937499,0.06177205788798821
2500.0,2.353422747553158e-09,2.3267225450950737e-09,9.760262792147911e-10,2.3367057935662378e-09,9.678574214011146e-10,0.007645851452429347,0.0856519816435339
2540.0,2.2868955448405596e-09,1.8172390261926335e-09,8.90456364344102e-10,1.844446635715476e-09,9.127564885260091e-10,0.038602943540350786,0.22616176208972325
2580.0,2.236736097946141e-09,2.1717541104792147e-09,9.010076558965347e-10,2.155363502665383e-09,9.001181464654221e-10,-0.005880264642095547,0.050186344113742724
2620.0,2.1750473096143974e-09,1.702805562064624e-09,8.606952212193902e-10,1.7399545957038222e-09,8.608816638499563e-10,0.04279602798733561,0.1353626114371389
2660.0,2.127575126992249e-09,2.1635595825322676e-09,9.41353002491551e-10,2.15494318056778e-09,9.35687793909231e-10,-0.02761430302840986,0.1159564454469847
2700.0,2.0584573695263643e-09,2.100327717207005e-09,9.848565922832147e-10,2.115195337783299e-09,9.530219733927745e-10,-0.015420016299897026,0.1499194882932866
2740.0,2.029498496311344e-09,1.8235165869344476e-09,7.21635641228227e-10,1.866436373588714e-09,7.169342891613675e-10,0.03558608340685356,0.10359959955001335
2780.0,1.979156406128934e-09,1.7811264877479066e-09,6.650936867235584e-10,1.7887453772902059e-09,6.625764231138692e-10,-0.001822988635958137,0.09738856698051854
2820.0,1.933592279070031e-09,2.305633463350346e-09,9.788764966410145e-10,2.2917462344622453e-09,9.4842721928852e-10,0.01905237273661061,0.11078964626382005
2860.0,1.8804610716355445e-09,1.9320803726704947e-09,9.47698061531058e-10,1.9624251160848892e-09,9.85999026913183e-10,-0.0011410511312313165,0.12450977704685649
2900.0,1.8380934908315074e-09,1.6110114238646674e-09,8.99775406250336e-10,1.6110410956794925e-09,8.54411279772893e-10,0.0029911093730124274,0.14180219771121194
2940.0,1.8055255220672614e-09,1.7855113698523667e-09,7.699635448607122e-10,1.7932640879293933e-09,7.498628953964362e-10,-0.021585403367518064,0.20408985893389014
