L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
60.0,1.9555188640834435e-07,1.7189749655458513e-07,4.355763648072596e-08,1.7151518031374672e-07,4.3030837815589054e-08,-0.0014864475731147303,0.015574483303742719
100.0,1.4833548529744332e-07,1.319502988640675e-07,2.418693952562973e-08,1.3150897808489368e-07,2.3957169859675313e-08,-0.002969666556686066,0.01322776054348339
140.0,1.2304174935362624e-07,1.118469067723713e-07,1.6533224373418126e-08,1.1167238859148123e-07,1.683404901306959e-08,-0.0019078372999238428,0.01248999801016816
180.0,9.658808441324892e-08,8.642833081932887e-08,1.0143061750938087e-08,8.611693411599435e-08,1.012098537273752e-08,-0.0034828203154100884,0.016376986388484557
220.0,8.264336541377801e-08,7.895467937178757e-08,9.935023154713665e-09,7.913619207492918e-08,9.797474947965895e-09,0.0026928590147266072,0.016162545824272442
260.0,6.622438313925293e-08,6.306370376054421e-08,9.476871348490733e-09,6.273619189572678e-08,9.524154935460784e-09,-0.00553671786336879,0.013595349862861027
300.0,5.7000134168963416e-08,5.2322685944151694e-08,6.203612931837863e-09,5.235795318757336e-08,5.869822302373367e-09,0.0014012040870185058,0.018007511232528202
340.0,5.0189169200891014e-08,4.934867949461269e-08,7.257199316930987e-09,4.940487106342773e-08,7.3088753318993454e-09,0.0011318941985559762,0.015666981194535492
380.0,4.344765369768793e-08,4.1335999999291186e-08,3.966203623218011e-09,4.1263564293927796e-08,3.922306237547596e-09,-0.001453531621442858,0.022369551519857193
420.0,3.766381450238171e-08,3.515249025331384e-08,3.881395035569622e-09,3.529359440944747e-08,3.897202237514391e-09,0.0041614165526708555,0.020907866024598723
460.0,3.277825945271731e-08,3.071420122289475e-08,3.4386317219970683e-09,3.078256481590487e-08,3.471663395648938e-09,0.002276389920315867,0.015223265078413917
500.0,2.936953876562764e-08,2.9648023810648888e-08,4.5765941721009755e-09,2.963692333399673e-08,4.706046595106389e-09,-0.0007244413441061656,0.016326687236702386
540.0,2.6154324026516295e-08,2.5532989061741764e-08,3.6531750819800226e-09,2.5803544482546584e-08,3.6889416056927206e-09,0.010752357660040965,0.017592388635141006
580.0,2.3348074227280124e-08,2.3054106037471748e-08,2.77503325641003e-09,2.3058749005628833e-08,2.7389014056150428e-09,0.0005078771215415237,0.013400354655630657
620.0,2.138442819823326e-08,2.049956504766153e-08,2.6573712119563133e-09,2.0598389560768798e-08,2.6346952581573675e-09,0.005107560798606963,0.01402656213749952
660.0,1.9561227527778697e-08,1.8535896122125612e-08,2.643419905730975e-09,1.8632754955368014e-08,2.532494332405328e-09,0.006335576065829066,0.020205496563729268
700.0,1.789999757570735e-08,1.7752109050433954e-08,3.0447337231039875e-09,1.7714541717810973e-08,3.1421555869530312e-09,-0.0028756229240288096,0.019522445519872776
740.0,1.6302615176138037e-08,1.5242326485619195e-08,2.8906167805959975e-09,1.5243060212877216e-08,2.991988623473095e-09,-0.001177995669026276,0.01782082981929601
780.0,1.5102968454331287e-08,1.5638627449202793e-08,2.289742643507952e-09,1.5642791804223786e-08,2.222000932611632e-09,0.0013953387584371318,0.021089023973505164
820.0,1.3777840144087223e-08,1.3814983547917289e-08,2.2445011009380387e-09,1.3946905138036612e-08,2.2156701756127474e-09,0.010179971430245393,0.021369265977430208
860.0,1.2956918694767011e-08,1.2154931624396589e-08,2.5181803936771127e-09,1.2177176279973806e-08,2.5062206377087432e-09,0.002442734316030539,0.024962181012269245
900.0,1.1975078013599233e-08,1.1286946902352442e-08,1.505679088343804e-09,1.1212119916292887e-08,1.5307831682858113e-09,-0.00690264235615784,0.023603559880051764
940.0,1.1277113534391535e-08,1.0793793608786004e-08,1.7294229821722173e-09,1.086898978255327e-08,1.7634143093068402e-09,0.0069892288566891355,0.01908343393782934
980.0,1.0569426257325524e-08,1.0964210243471571e-08,1.6332859060260699e-09,1.0949223517582008e-08,1.6588896790598733e-09,-0.0015345301424960565,0.017239194631514437
1020.0,9.865366411099416e-09,9.982393171846419e-09,1.8049587717181754e-09,9.961150821217784e-09,1.7436455358931401e-09,-0.00045617773326621646,0.022918171854993303
1060.0,9.375660903609502e-09,9.385739735274725e-09,1.6586249791481107e-09,9.343709544511705e-09,1.7013351487265475e-09,-0.005357014973842452,0.016598934434406767
1100.0,8.766668599120673e-09,7.9898219747091e-09,1.6319288070181266e-09,7.951211464783969e-09,1.6328797621098245e-09,-0.004521857727211701,0.021485842961179204
1140.0,8.309032730950781e-09,8.433104472709075e-09,1.596750378379764e-09,8.490896398776562e-09,1.593951207559858e-09,0.007504527047104421,0.024249668250275545
1180.0,7.860160906955997e-09,7.608952124205841e-09,1.4936882587994906e-09,7.573177146170837e-09,1.5168600620121618e-09,-0.005199401141118395,0.019184943410751304
1220.0,7.3805102240124264e-09,7.754056239695968e-09,1.0233043007057413e-09,7.720016265583173e-09,1.053508186174855e-09,-0.004523265605030774,0.02499414105729364
1260.0,6.975480937794499e-09,6.671510233349522e-09,1.6906290067888153e-09,6.717076100842325e-09,1.7061125197781345e-09,0.006477915981602672,0.019203305228417376
1300.0,6.7433616972430234e-09,6.341975287671557e-09,1.527020149299332e-09,6.339159849274162e-09,1.6022161051404081e-09,-0.002122784198259621,0.03734948021647412
1340.0,6.385873743861787e-09,6.414643050088216e-09,9.375266528277485e-10,6.3975734820377856e-09,9.665109212381007e-10,-0.003338662596550184,0.023983778775390624
1380.0,6.0103100238481184e-09,5.642724777101452e-09,1.4170937276569307e-09,5.636870828132524e-09,1.4176920999496166e-09,-0.0009018990586126423,0.03609640776515013
