L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
1700.0,4.343563001463143e-09,4.238639941629151e-09,1.4717106155459099e-09,4.286152138497456e-09,1.4559898955539526e-09,0.019419827904261392,0.07721089855481943
1740.0,4.212251550432025e-09,4.286766794535977e-09,2.0855054089474873e-09,4.336369418806735e-09,2.1050094682096195e-09,0.005163908149682661,0.07587017725640863
1780.0,4.008197991740489e-09,3.757542458328674e-09,1.7592387063391514e-09,3.759486953811385e-09,1.8310341098477038e-09,-0.004403863335825161,0.06665158737530714
1820.0,3.904226721206482e-09,4.006147545460005e-09,2.325933288101227e-09,4.072634238927367e-09,2.3146824294930905e-09,0.1362908946517126,2.038058405899887
1860.0,3.735826905452725e-09,3.877640258086938e-09,1.0525059293403342e-09,3.853456425085366e-09,1.1271874888863102e-09,-0.010979502079454119,0.05082448609114586
1900.0,3.639899619343474e-09,3.2778886693369666e-09,1.7537999248293382e-09,3.2378108600530034e-09,1.7665442767816905e-09,0.03504952460075877,0.18861233146779263
1940.0,3.513653250999939e-09,3.210685619422319e-09,2.1487374896185737e-09,3.193587961525737e-09,2.1526945393421407e-09,0.0787366339802288,0.3985989485426102
1980.0,3.383521956638791e-09,3.334699890252094e-09,1.4600589178110323e-09,3.3439170918890343e-09,1.4810979444697473e-09,-0.003052636402125053,0.06282979257133034
2020.0,3.2668912973047797e-09,2.5056929467525497e-09,1.501441384024816e-09,2.485557782644209e-09,1.5160103039151206e-09,0.2605422353605869,1.3929117187353304
2060.0,3.1861133632940217e-09,3.1628674949543776e-09,1.6410303073572235e-09,3.1622581990968375e-09,1.6317290803426374e-09,0.0027541530791887633,0.05946207626797912
2100.0,3.073597905276897e-09,3.1500512000158846e-09,1.5129038690405053e-09,3.1408333908210365e-09,1.4190328621212062e-09,0.020298950835244037,0.08751809131487537
2140.0,2.9932311465283697e-09,2.0099972815146303e-09,1.520249893246505e-09,1.984597319238501e-09,1.4777553068625919e-09,-0.008322747680723854,0.13477052934742148
2180.0,2.917663433576494e-09,2.7148952880609444e-09,1.807517552728545e-09,2.703441909821516e-09,1.765900353411165e-09,-0.03799557678559868,0.19528939011069027
2220.0,2.83803760946429e-09,2.2932476100876208e-09,1.2908491849321471e-09,2.2748773107531352e-09,1.291648468498803e-09,0.031013758521512905,0.18179475291734562
2260.0,2.7360942982037727e-09,2.4882132727256924e-09,1.5870242559440385e-09,2.5060095087046805e-09,1.6297597032351163e-09,-0.08742843983914965,0.42159051463403313
2300.0,2.6541251601059364e-09,3.1177099277544465e-09,1.2566949197105657e-09,3.075534090096502e-09,1.3022018817237127e-09,-0.02792999250305796,0.06028974551277646
2340.0,2.5998774184581982e-09,2.6462972921220545e-09,1.524718090158054e-09,2.7040555397979825e-09,1.523193443895841e-09,0.508617770578022,2.1065541227950138
2380.0,2.5343071542752644e-09,2.8100397399294035e-09,1.6595480261615623e-09,2.821778345019733e-09,1.7106404473271372e-09,0.0715159950758932,0.3536456047323686
2420.0,2.4530935728847707e-09,2.4854409903088594e-09,1.5447717084418184e-09,2.5342475916876038e-09,1.540148361838546e-09,-0.017115699072478754,0.3408436758068006
2460.0,2.394091794698627e-09,2.1041739656451314e-09,1.566943841849115e-09,2.1240877334408466e-09,1.5351376319146507e-09,-0.04345999665258801,0.32336525419716056
2500.0,2.353422747553158e-09,1.9582426592183684e-09,1.8182663632184254e-09,1.914065618750816e-09,1.8129576488602758e-09,0.022777642790988317,0.3207114081080342
2540.0,2.2868955448405596e-09,2.410830219089222e-09,1.6470725891309179e-09,2.3972356749880052e-09,1.7249686402863642e-09,-0.03889737994059983,0.22658662205154312
2580.0,2.236736097946141e-09,2.4416252343844444e-09,1.4679144082776798e-09,2.4478065873246174e-09,1.4744607533499408e-09,0.021019184162883942,0.10983899513624962
2620.0,2.1750473096143974e-09,1.9202097355289974e-09,1.5684956709945776e-09,1.977215231870342e-09,1.5949432039053588e-09,0.17797874690172388,0.7675296866897297
2660.0,2.127575126992249e-09,2.0294756514814724e-09,1.6297118940017425e-09,2.0342050307239743e-09,1.6961443010786801e-09,-0.24941398219814293,1.3456791479100307
2700.0,2.0584573695263643e-09,2.5100243672417123e-09,1.9921731823959512e-09,2.503453888413966e-09,1.939950684786463e-09,0.03103245341114941,0.2296934934990612
2740.0,2.029498496311344e-09,1.6890554238958813e-09,1.7895480264505093e-09,1.786124689465795e-09,1.7624610440814827e-09,0.07870790955809219,0.5081234080871575
2780.0,1.979156406128934e-09,1.852267995821269e-09,1.7953073241861317e-09,1.8990063471656757e-09,1.8189830913580794e-09,-0.04413202220645087,0.24807810058529733
2820.0,1.933592279070031e-09,2.5693429606252932e-09,1.7468660740407482e-09,2.5968335471209705e-09,1.732745932374354e-09,-0.15895646227711405,0.8536243422715108
2860.0,1.8804610716355445e-09,2.402071366204903e-09,2.4068221381525477e-09,2.468321519074353e-09,2.4431235641497235e-09,-0.007709857229104184,0.40210176769195893
2900.0,1.8380934908315074e-09,1.5791893272946546e-09,1.812451463995695e-09,1.549388840984199e-09,1.759405086159268e-09,0.0204870444561108,0.2907953367603214
2940.0,1.8055255220672614e-09,1.9167063070696622e-09,1.2974217965296696e-09,1.9277520528277905e-09,1.2651733344547984e-09,0.06472740144662312,0.24702428891589334
