L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
60.0,1.9555188640834435e-07,1.667417028271573e-07,4.2536986084794736e-08,1.6583372312913875e-07,4.196202060093235e-08,-0.004880151911399435,0.020131690344726446
100.0,1.4833548529744332e-07,1.3175973366939102e-07,2.7364376100588385e-08,1.3168133430489292e-07,2.7417865911574854e-08,-0.0008118899054140024,0.01645281550217181
140.0,1.2304174935362624e-07,1.1222031667768285e-07,1.6123136777865258e-08,1.1196727258552065e-07,1.6391797590693322e-08,-0.0026012967133663347,0.011139769369411032
180.0,9.658808441324892e-08,8.650733362482778e-08,1.549390216847015e-08,8.64377350575385e-08,1.493345388179523e-08,0.0005754617837788015,0.015686093680366615
220.0,8.264336541377801e-08,7.986275203876888e-08,1.006429925196148e-08,7.981774450993291e-08,9.455335928817587e-09,0.0004401565779441659,0.014763609893538497
260.0,6.622438313925293e-08,6.348902887490428e-08,1.2802042658299282e-08,6.295174196287605e-08,1.265887764870454e-08,-0.00834136404418403,0.014729459573814385
300.0,5.7000134168963416e-08,5.096896775148676e-08,7.78645190648894e-09,5.115223955836565e-08,7.884823642148314e-09,0.003405497750888633,0.0174741322660716
340.0,5.0189169200891014e-08,5.043080270291699e-08,8.16754373258458e-09,5.059980051356399e-08,8.443337732521251e-09,0.002689946079142422,0.013795283182140586
380.0,4.344765369768793e-08,4.2175637188873226e-08,7.199017320433379e-09,4.193985600064977e-08,7.126262102875646e-09,-0.005391765843700866,0.020122514008137825
420.0,3.766381450238171e-08,3.495943212019705e-08,6.7101247815079525e-09,3.516117579753393e-08,6.804926739260898e-09,0.005625529521632643,0.014975475091925138
460.0,3.277825945271731e-08,2.9442950801770936e-08,4.3707472582630905e-09,2.94597199414051e-08,4.419987169773274e-09,0.0005756204379105189,0.022647979040559783
500.0,2.936953876562764e-08,2.9942295440607966e-08,6.702150606119327e-09,2.9865180600047696e-08,6.867270231107195e-09,-0.0034924114341306095,0.018230704343380918
540.0,2.6154324026516295e-08,2.5803168032547344e-08,5.061472773782168e-09,2.6001623415528578e-08,5.1646312486644335e-09,0.007231104605255691,0.019924258133695964
580.0,2.3348074227280124e-08,2.2115811823053382e-08,4.803082322207513e-09,2.2207659422718122e-08,4.668717232538281e-09,0.00598345144388289,0.025731147490066445
620.0,2.138442819823326e-08,1.967231133679759e-08,3.401747617159253e-09,1.9747900985958077e-08,3.2292610568051595e-09,0.005985177931038781,0.026610309991538083
660.0,1.9561227527778697e-08,1.943303375591491e-08,4.112770177452269e-09,1.954639181521744e-08,4.188348737020057e-09,0.0055049955755070755,0.019791195223776776
700.0,1.789999757570735e-08,1.8089728725209183e-08,4.3905149072648844e-09,1.79824245238019e-08,4.4243119919068994e-09,-0.0065963237008391665,0.02273642812586674
740.0,1.6302615176138037e-08,1.598092588483764e-08,3.7839215699043255e-09,1.593731772241015e-08,3.884037760829448e-09,-0.004265159686859477,0.019299454614346692
780.0,1.5102968454331287e-08,1.5721517173456534e-08,3.548978232621722e-09,1.5744724485869085e-08,3.509533076478942e-09,0.0023028899022055796,0.01581572071887181
820.0,1.3777840144087223e-08,1.4038298590747621e-08,3.2820342971957206e-09,1.410698254864972e-08,3.284885519699667e-09,0.005425478338954436,0.025368417198430207
860.0,1.2956918694767011e-08,1.2167291501071569e-08,3.090140154316088e-09,1.2140629384831528e-08,3.05688675661674e-09,-0.0013357981843747785,0.020438769413029984
900.0,1.1975078013599233e-08,1.102304018681052e-08,2.3333466070504977e-09,1.0976753517369203e-08,2.27381899619383e-09,-0.003112755235927213,0.023994183513195034
940.0,1.1277113534391535e-08,1.0916184045336073e-08,2.481358588710117e-09,1.1032343568791565e-08,2.5544921893503476e-09,0.009821415423279046,0.026598749802271917
980.0,1.0569426257325524e-08,1.0940543023042302e-08,2.3492678312957873e-09,1.095468714936472e-08,2.330486847559449e-09,0.0018712115447490337,0.02367203834736516
1020.0,9.865366411099416e-09,9.562082358771301e-09,3.031993654004584e-09,9.545059832597869e-09,2.9266742982010343e-09,0.003636589285456205,0.034186754745674904
1060.0,9.375660903609502e-09,9.65754625232386e-09,2.4553685032405317e-09,9.592227762763987e-09,2.546196372776139e-09,-0.00982551231352218,0.03115954693722831
1100.0,8.766668599120673e-09,7.64627619962157e-09,2.2045949382366038e-09,7.630639697416071e-09,2.2026517544087616e-09,-0.0021968195266815864,0.021907875147099066
1140.0,8.309032730950781e-09,8.403279409429203e-09,2.1648381592228694e-09,8.46978479511644e-09,2.12894099028719e-09,0.010157654275961558,0.02539362078958038
1180.0,7.860160906955997e-09,7.565421571964737e-09,2.518654636280321e-09,7.540244338657965e-09,2.554612185169538e-09,-0.005370488827284005,0.03494673699371096
1220.0,7.3805102240124264e-09,6.353701169600225e-09,2.3631710736663278e-09,6.294360566956874e-09,2.4274232825536906e-09,-0.017602126407181996,0.0449552360605231
1260.0,6.975480937794499e-09,6.551329567299087e-09,2.2785984501721796e-09,6.605246859707189e-09,2.252864669351619e-09,0.00880212511908114,0.03331537465075263
1300.0,6.7433616972430234e-09,6.615179325817827e-09,2.0793017838797733e-09,6.626867231286982e-09,2.0454588171986935e-09,0.004077717162447753,0.03130307510513818
1340.0,6.385873743861787e-09,6.304140031400758e-09,1.4351947046115523e-09,6.314770605555888e-09,1.4589911080433511e-09,0.0006224901971792343,0.028379310444078095
1380.0,6.0103100238481184e-09,5.465185582074809e-09,2.275346052953658e-09,5.425596474154544e-09,2.2272471904499513e-09,-0.004073895913117993,0.05308144296092429
1420.0,5.794082289305183e-09,5.387115117448378e-09,2.5738327871101033e-09,5.3678579811822034e-09,2.5074096112792864e-09,0.002580479628843832,0.05959895044363351
1460.0,5.601959808278747e-09,4.8889242466481e-09,2.7537088755220164e-09,4.884646944525486e-09,2.706011343644312e-09,0.002824093330274289,0.048865657144698794
1500.0,5.306480341312951e-09,5.7387615128542116e-09,1.9204548361771616e-09,5.729646297888684e-09,1.95216118998294e-09,-0.0038021031624987066,0.032533103490659666
1540.0,5.086761352368109e-09,5.522671710189055e-09,2.099547388189706e-09,5.526195293539092e-09,2.140328674074178e-09,-0.0026245947077682638,0.046474243263707055
1580.0,4.799512387022483e-09,4.777337011906488e-09,2.033987184702592e-09,4.789911534922772e-09,1.9349423257036096e-09,0.013976176916456544,0.06202359396169783
1620.0,4.7369984516045e-09,4.922571516543499e-09,1.6903255987465698e-09,4.868438100143879e-09,1.723022592189167e-09,-0.013662647057420802,0.05230299752529126
1660.0,4.496451048637245e-09,3.996757063526734e-09,2.14254588236452e-09,3.9570129504721905e-09,2.1362156088585482e-09,-0.07255692591032196,0.35204682774678603
1700.0,4.343563001463143e-09,4.214934324764921e-09,1.767720184935454e-09,4.26529453705171e-09,1.766332653948792e-09,0.01417423973236307,0.06831448314074409
1740.0,4.212251550432025e-09,4.149653646893581e-09,1.7195353377149055e-09,4.207910075926012e-09,1.6970469874948642e-09,0.02578685980148672,0.06972685915325863
1780.0,4.008197991740489e-09,4.072696767466097e-09,1.863421867782649e-09,4.067754954836767e-09,1.914344838419296e-09,0.012424515966358962,0.12480894807360486
