L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
60.0,1.9555188640834435e-07,1.6683755716457134e-07,5.0155449172994054e-08,1.6585564912764683e-07,4.9402044782400795e-08,-0.005409151584185988,0.0170212506112373
100.0,1.4833548529744332e-07,1.3080339181651284e-07,2.9756170205862394e-08,1.303294799665051e-07,2.985415891435644e-08,-0.0039996146882123875,0.018843042022875938
140.0,1.2304174935362624e-07,1.1257976405878835e-07,2.0459961252979813e-08,1.122742842085889e-07,2.0749573186606487e-08,-0.003358845397949078,0.01071071995037312
180.0,9.658808441324892e-08,8.807887613954257e-08,1.9529379148396633e-08,8.773958195051188e-08,1.9351073104629625e-08,-0.0037203932207238305,0.015446828849723615
220.0,8.264336541377801e-08,8.066521338547112e-08,1.3114128875347026e-08,8.043129846404411e-08,1.2685084085250527e-08,-0.002160221772221143,0.014394145273897607
260.0,6.622438313925293e-08,6.471157853655704e-08,1.3303771643973378e-08,6.388960073265588e-08,1.319083148779629e-08,-0.0128502742711668,0.01826037673456726
300.0,5.7000134168963416e-08,5.087026225753254e-08,1.1068612030545098e-08,5.0989400495621685e-08,1.105735575537941e-08,0.002976015240664555,0.02046447474374487
340.0,5.0189169200891014e-08,4.978609978246197e-08,9.655012307863751e-09,4.968889377039509e-08,9.717208792609724e-09,-0.0020736525354960594,0.01276644103008122
380.0,4.344765369768793e-08,4.346121720542499e-08,6.498873432031332e-09,4.3301608353319346e-08,6.67768674217518e-09,-0.0042772849116553486,0.016216124192510485
420.0,3.766381450238171e-08,3.5582698052093735e-08,9.200011886730347e-09,3.56215103992528e-08,9.292818059615624e-09,0.0006883600602437338,0.017446202368704596
460.0,3.277825945271731e-08,3.185464553203729e-08,5.78221857407744e-09,3.181336668697749e-08,5.7303341950000486e-09,-0.0007645119877210688,0.026509123385349092
500.0,2.936953876562764e-08,3.078403496380813e-08,6.2044297018992805e-09,3.073281820076156e-08,6.353850098341626e-09,-0.002061698788892558,0.02139500766322897
540.0,2.6154324026516295e-08,2.6577185775354197e-08,7.10345641377762e-09,2.666595161559119e-08,7.228846726989957e-09,0.0025306524222500257,0.02207619865578102
580.0,2.3348074227280124e-08,2.158861175694806e-08,4.963186963411701e-09,2.161064645975783e-08,4.903610807186944e-09,0.0021894609891543243,0.024991953110800255
620.0,2.138442819823326e-08,1.9470454489717234e-08,4.510121684577738e-09,1.9549729745462883e-08,4.579656410163307e-09,0.003674445190959779,0.027462955956442173
660.0,1.9561227527778697e-08,1.8131329318871126e-08,4.030244454192034e-09,1.8186247721441732e-08,4.155600087474554e-09,0.00189241449126602,0.020453446675933795
700.0,1.789999757570735e-08,1.7946994929435274e-08,5.522774438654479e-09,1.783671571156587e-08,5.581302608981798e-09,-0.008536439680153897,0.031090624156806232
740.0,1.6302615176138037e-08,1.715330675080914e-08,4.254691058010209e-09,1.715942345464034e-08,4.265789174692096e-09,0.0005211756610194598,0.019739828082968067
780.0,1.5102968454331287e-08,1.6350715977679918e-08,5.0391537300528546e-09,1.6361459896335067e-08,4.993996950203507e-09,0.001882206146008876,0.019354911101138357
