L,auto_wksz_g,auto_wksz_g_err,auto_wksz,auto_wksz_err,auto_bias,auto_bias_err
60.0,6.933886699279538e-07,9.031326296700531e-08,6.912666508807681e-07,8.972614822815826e-08,-0.0029377371448895285,0.015718219932545956
100.0,6.439912920054137e-07,8.024155124006142e-08,6.444305583720721e-07,8.002167506529165e-08,0.0008659431396316644,0.010185282704809954
140.0,5.673439907099907e-07,4.0879837978425304e-08,5.678082699488276e-07,4.214528730910602e-08,0.0007303021904782681,0.011295360731211377
180.0,5.414862160035295e-07,4.6366434112170865e-08,5.420066904044757e-07,4.485407580206812e-08,0.001252863903578529,0.010521625659617246
220.0,5.516922319300521e-07,4.074453550910312e-08,5.522273088041873e-07,4.261635813731842e-08,0.0007857201774072534,0.011765202374570231
260.0,5.737717191033767e-07,4.6945276644122634e-08,5.719240566133819e-07,4.540732526453407e-08,-0.0029850285829147827,0.01003405166786738
300.0,6.258517425457757e-07,3.7130648841938623e-08,6.242681440440675e-07,3.80966620660837e-08,-0.0025881173665814566,0.01004172815562998
340.0,6.624877389175567e-07,4.126321842720539e-08,6.626065575270596e-07,4.2009681363469214e-08,0.00014469154970335948,0.00800098277252792
380.0,6.740101828314895e-07,3.9923762054593885e-08,6.734416822230441e-07,3.9310010432812365e-08,-0.0007573878982052644,0.008343202532383177
420.0,6.42118289239393e-07,3.6361329792779136e-08,6.428963570486368e-07,3.8259606860434835e-08,0.0010765678248675348,0.008566434667459539
460.0,6.570129852553265e-07,3.3612338642382024e-08,6.567428241033662e-07,3.323320250026637e-08,-0.0003638154292354801,0.006253423726806827
500.0,6.894170329172427e-07,3.141016218031492e-08,6.895024993906559e-07,3.199691858954623e-08,0.00011124164868097806,0.007200478604524213
540.0,6.923802219443041e-07,2.4435050631389687e-08,6.89591392360675e-07,2.301443762525204e-08,-0.003938221965583159,0.00741889951131785
580.0,7.228979850971221e-07,3.091072979521432e-08,7.220206146001522e-07,3.044050688145094e-08,-0.0011706847073981396,0.0060113737016872825
620.0,7.600078263771247e-07,3.714688619972159e-08,7.597042832077918e-07,3.955921611082564e-08,-0.0005286856632572477,0.00796712114408459
660.0,7.955711311410801e-07,2.9838054986005944e-08,7.95570347363103e-07,3.011108204974556e-08,3.1496130410516403e-06,0.006084355434911616
700.0,8.106938857033346e-07,4.22286593079864e-08,8.100895744987964e-07,4.3122746810382646e-08,-0.0007930870740992169,0.006058296735379505
740.0,8.370323345683078e-07,3.136659184783115e-08,8.375086179523499e-07,3.0874468375750816e-08,0.0006009620529872449,0.004410461838801715
780.0,8.55795128270711e-07,2.6558028951633702e-08,8.560011497346502e-07,2.6934643121818235e-08,0.00023851473218587148,0.004822198097774806
820.0,8.644147627331694e-07,3.149889032723875e-08,8.645819003777833e-07,2.91553470021187e-08,0.0003101713558902014,0.006881831080816887
860.0,9.073939440544168e-07,3.526186094473737e-08,9.082953235159146e-07,3.5462934574777424e-08,0.001005742359838853,0.0062373141226361095
900.0,9.541178895829585e-07,3.8436411541308915e-08,9.541809889724997e-07,3.8669641097171616e-08,7.199337246670795e-05,0.005407658917426737
940.0,9.938352029449905e-07,4.389568570239134e-08,9.94252425708975e-07,4.1523617396958466e-08,0.0005308581075789072,0.005534578381080479
980.0,1.0532674633157368e-06,3.1493492210112625e-08,1.053488486701752e-06,3.173240300190211e-08,0.00022249230342674445,0.006439075170182986
1020.0,1.0822443928620643e-06,3.7416611652199655e-08,1.0807067318843586e-06,3.7382775077906976e-08,-0.001405886559147031,0.005593253748642778
1060.0,1.1229230827493224e-06,3.498469912754019e-08,1.1249144164988145e-06,3.517173536086976e-08,0.001787529269830973,0.005809775296646082
1100.0,1.182429537000703e-06,3.1725104334521966e-08,1.1836386442225403e-06,2.990622046595174e-08,0.0010722948911268868,0.0046502120414943235
1140.0,1.2480408699286607e-06,3.880248568448091e-08,1.2486348177480586e-06,3.9278599352859015e-08,0.00047745587840948453,0.005270074378295451
1180.0,1.3277740454630094e-06,4.03075031115006e-08,1.3263525541355701e-06,4.235459297854519e-08,-0.0011022439648204453,0.005621125071344839
1220.0,1.4014976016976732e-06,5.835789397412607e-08,1.4020198691654828e-06,5.795148729791955e-08,0.00039578136707834146,0.004722817160043338
1260.0,1.4908695216995902e-06,4.4310643165811644e-08,1.4904557965522118e-06,4.407637764547122e-08,-0.0002644526928571311,0.004473104589735002
1300.0,1.5593457041085537e-06,6.117282821349018e-08,1.5585322616278655e-06,6.135207209099928e-08,-0.0005203018974581999,0.0039873525286988395
1340.0,1.6439429443762925e-06,5.8046790529356016e-08,1.643596382042927e-06,5.800087211355011e-08,-0.00019908977597939953,0.004432302016160948
1380.0,1.730772203238754e-06,5.6782464555639605e-08,1.7310890836047632e-06,5.533052754235017e-08,0.00021514920233033219,0.0035871552917169135
1420.0,1.8325700381955274e-06,4.8316737687990746e-08,1.8317498973030834e-06,4.5788151845744416e-08,-0.0004026467529597339,0.0046109234085313835
1460.0,1.9215199480138385e-06,5.3392433729752205e-08,1.9229756435049586e-06,5.3474693289083026e-08,0.0007719080942347865,0.005541157630422517
1500.0,2.0583594013547697e-06,5.510249989749512e-08,2.058812606843934e-06,5.304991520113891e-08,0.0002519282581379747,0.0034986370332711746
1540.0,2.1687565348118726e-06,5.604730955972666e-08,2.1677768149049753e-06,5.8538224506721774e-08,-0.00047532881428276243,0.0033206010734662156
1580.0,2.250890382374899e-06,8.771784560564348e-08,2.2550906789650395e-06,8.69069394203152e-08,0.0018889812590138974,0.0039021139810397855
