Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
105.0,3.569702702927913e-07,5.742001432929134e-09,-0.06334268973063278,0.04583584541379574,1.2943729391160435e-11,2.881690300502888e-08,1.3270818822985467e-07,2.3302170823948397e-09,1.1331904256512982e-07,2.0477618042263227e-09
255.0,1.0242982920307926e-07,7.972630044879895e-10,-0.01997316719339061,0.012291145057715997,1.9583442159410523e-12,3.09835716902286e-08,6.429182167117839e-08,4.817330560564828e-10,5.6798856462288115e-08,4.1374852618021705e-10
405.0,7.739261582853871e-08,8.682563765581834e-10,-0.030488001650156915,0.023347349616872796,7.837165560555481e-13,3.182184237625105e-08,3.6959879823397663e-08,1.509135010313652e-10,3.287079705126308e-08,2.4018548678065105e-10
555.0,6.479554967965859e-08,6.353403421123374e-10,-0.024900424252491813,0.028040437040458208,4.187490177294866e-13,3.2078941566292284e-08,2.2470867100905e-08,9.528105972325874e-11,2.062355210964141e-08,1.325570804142928e-10
705.0,5.7870480218200924e-08,5.790698566880257e-10,-0.02452724682695736,0.03672904009987044,2.606560807839478e-13,3.224099199675134e-08,1.5669568274442237e-08,5.54527718522391e-11,1.4316472332716068e-08,6.980046139875156e-11
855.0,5.3284176339292804e-08,5.519264075283696e-10,-0.01053350538064964,0.04693101913165223,1.7560399899221574e-13,3.199194543182866e-08,1.1633409678431786e-08,3.8294743394704095e-11,1.0649244000096773e-08,6.219583751963438e-11
1005.0,5.004389072475069e-08,4.849263564297045e-10,0.0052871154416118775,0.05393276988264365,1.252356293744354e-13,3.154718438156209e-08,8.96003803506103e-09,2.9036003209461267e-11,8.318436309161797e-09,4.8539682996878885e-11
1155.0,4.6302601258430457e-08,4.23325272380784e-10,-0.03368599693422136,0.059115339495462715,9.248280156226365e-14,3.076722655081331e-08,7.098489167451144e-09,2.163050117394961e-11,6.5853853450495345e-09,4.241181722982747e-11
1305.0,4.347394891484356e-08,3.6925880214755557e-10,-0.046691960832067225,0.06384883882736962,7.049414121004572e-14,2.996068975044092e-08,5.797402805876474e-09,1.2397067804798468e-11,5.366231735450064e-09,2.910789194806055e-11
1455.0,4.095151502961457e-08,3.0580497048366003e-10,-0.04472745586368301,0.0637494375184958,5.488281029207198e-14,2.9007039212134676e-08,4.790399165416379e-09,1.1135651023271988e-11,4.499332798831471e-09,2.9058634591450437e-11
1605.0,3.874315393870325e-08,2.9840586214122724e-10,-0.05323795379973242,0.0727290530521411,4.3555300861233314e-14,2.8009895171732794e-08,4.0630121849438706e-09,1.2229415339986948e-11,3.812271785067136e-09,2.335556372040099e-11
1755.0,3.672669404300747e-08,2.7272866799452244e-10,-0.03435690906705853,0.07773982409135764,3.503167888937845e-14,2.694038141102361e-08,3.5062442961520685e-09,1.0955516977706286e-11,3.3153673838930195e-09,2.292189553403044e-11
1905.0,3.484236222797862e-08,2.375658521872568e-10,-0.049462164153934014,0.0778963237936791,2.8670868554435704e-14,2.598936853139479e-08,3.037889472905199e-09,5.4990817967444185e-12,2.8734215250623163e-09,1.772871842171788e-11
2055.0,3.349064579410853e-08,2.2976270784326626e-10,-0.052613646261506566,0.08564177770349414,2.3953617893752818e-14,2.5264908845017216e-08,2.6652663884733688e-09,6.960036210575724e-12,2.5439831638418624e-09,1.5049102015037854e-11
2205.0,3.2300869806423e-08,1.6569183009675504e-10,-0.041971694514885145,0.07023164653652117,2.024775106617393e-14,2.4594100857555433e-08,2.337858401040204e-09,7.2243062857436365e-12,2.2506195553650137e-09,1.5407331957040975e-11
2355.0,3.1574217129210186e-08,1.8201276668391506e-10,-0.023763893751314977,0.08594496261716657,1.7431374719924462e-14,2.4159324989025357e-08,2.1045536599934474e-09,6.504366544999873e-12,2.0317364414172083e-09,1.463540816340999e-11
2505.0,3.093497584612062e-08,1.2556885648004263e-10,-0.02052165106845774,0.0659860510722608,1.525230063200543e-14,2.3924789893105256e-08,1.8950419822759997e-09,5.985049207269469e-12,1.8170351864805306e-09,1.5168292502281284e-11
2655.0,3.164151439298167e-08,1.4213486554874564e-10,0.018583403921727533,0.08275477334766985,1.3911524631563247e-14,2.4513440008843144e-08,1.7167690382791032e-09,4.098736100983719e-12,1.6654744564195682e-09,8.219912548826386e-12
2805.0,3.244418419806116e-08,1.1038607314195822e-10,-0.1157701193621402,0.0701753633174147,1.2857041460752926e-14,2.5290849200663878e-08,1.5580177136353249e-09,5.141398625100986e-12,1.5389838088525018e-09,1.350694115844671e-11
2955.0,3.4482356934138704e-08,1.4287467344466153e-10,-0.08549167728107976,0.10023075561841716,1.2291969792201585e-14,2.6840963639496938e-08,1.424004592783202e-09,2.7499885054746194e-12,1.40603671172896e-09,1.0793814617616258e-11
3105.0,3.66938041273825e-08,1.1299415798491697e-10,-0.05713321078741645,0.08669279546503429,1.1972104149089194e-14,2.8875226095479266e-08,1.3001701603227166e-09,3.354381399094971e-12,1.2888723974091994e-09,9.129447948228386e-12
3255.0,4.325671620451014e-08,1.761543743765062e-10,0.03334355286169293,0.14679765213659007,1.2839085661169647e-14,3.405129827938645e-08,1.1988410745049898e-09,3.2558721774219016e-12,1.2067011055459285e-09,1.2482220312607846e-11
3405.0,5.125481178994689e-08,1.8559514141943668e-10,-0.05421583971966232,0.1675124756832194,1.4042995075973606e-14,4.074989085575744e-08,1.109975252076584e-09,3.686032743515516e-12,1.0962987115567883e-09,9.650028208411022e-12
3555.0,6.065518574825061e-08,2.4960519325727896e-10,-0.07356213727303736,0.24242539529990723,1.528269169651469e-14,4.8321863590254016e-08,1.0309260419003538e-09,2.976740568737982e-12,1.0577710225414452e-09,1.0631455093205063e-11
3705.0,6.613220244728364e-08,2.897031445741052e-10,-0.08875558099221248,0.3048794676031163,1.5561005565898115e-14,5.343333240630369e-08,9.525703451945038e-10,3.1798715041004453e-12,9.746911034586173e-10,1.0779035623457018e-11
3855.0,7.397435412486514e-08,3.2690665224751117e-10,0.22933755061939318,0.3668968533909808,1.6144250653037172e-14,5.998926147515515e-08,8.923759125894326e-10,1.965163604910959e-12,9.15950396621823e-10,1.0400820113534035e-11
