Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
105.0,3.76827084292685e-07,3.959922772709589e-09,-0.004144950451296689,1.4244101528905686e-13,1.3878960619916989e-07,1.1862494155872774e-07
255.0,1.6058572523551348e-07,1.2060933168491324e-09,-0.014829238640330745,2.6113735162070465e-14,6.856161393077063e-08,6.269689463370595e-08
405.0,1.4316611628000053e-07,1.2679943571983706e-09,-0.012899797121703398,2.0637014581101302e-14,3.9466711941218064e-08,3.7100933044658996e-08
555.0,1.3409550503080134e-07,9.622850560491349e-10,0.0030512797955408416,1.7961528283277874e-14,2.5166598881787275e-08,2.3642569429129788e-08
705.0,1.3314064673943718e-07,9.97386141474121e-10,-0.020713527234949167,1.7827581250487487e-14,1.7765680761445654e-08,1.679608041157029e-08
855.0,1.2923150396685153e-07,8.929742028513148e-10,0.007742136138859271,1.6675072832828398e-14,1.308486878374511e-08,1.2375678469838217e-08
1005.0,1.323530971882121e-07,9.724030880763896e-10,0.013607329958203683,1.7480440432244817e-14,1.0194152847517303e-08,9.736871545961257e-09
1155.0,1.3207927751126824e-07,8.216496822577587e-10,-0.0413779604659219,1.7533379071242687e-14,8.12405467886605e-09,7.60918166834812e-09
1305.0,1.3638139196511042e-07,7.518641880037448e-10,0.04159207992930849,1.8525998786932275e-14,6.648621420582496e-09,6.275316272863042e-09
1455.0,1.3717749411546894e-07,7.216688538784429e-10,0.06649856624076586,1.871359903529436e-14,5.594956015758934e-09,5.373023821579422e-09
1605.0,1.4424498058757232e-07,6.527401921576876e-10,0.00763646888385409,2.0796637269273956e-14,4.771966979369621e-09,4.564193391171756e-09
1755.0,1.5182281295742797e-07,6.07428750442828e-10,-0.057384816004761245,2.3121736148355788e-14,4.115963346473803e-09,3.885501136195287e-09
1905.0,1.6582881480919356e-07,7.405787714489685e-10,0.15132567782774975,2.7319446452939644e-14,3.6258038886014334e-09,3.4861494635510153e-09
2055.0,1.7747085948503487e-07,7.545154183367224e-10,0.06558579590624583,3.142177309357213e-14,3.1919906851695273e-09,3.0146494552193264e-09
2205.0,2.0431457540218385e-07,6.061793270927547e-10,-0.007373027650763477,4.175350067537129e-14,2.8526241701474894e-09,2.725581969834203e-09
2355.0,2.5383990048313204e-07,8.418573820985028e-10,-0.2978910541713353,6.482389996219695e-14,2.571135810903662e-09,2.497137769461435e-09
2505.0,3.1171346587205446e-07,1.238200920603515e-09,0.06357495900864267,9.707365945706374e-14,2.3320884846985333e-09,2.211331418026182e-09
2655.0,3.551742252002464e-07,1.3048571495843036e-09,-0.13502266127442944,1.263536137919113e-13,2.126342559596056e-09,2.0634433343146582e-09
2805.0,4.1477529381774174e-07,1.4235660449200101e-09,-0.030333670287023457,1.7209095361500573e-13,1.9496333599214465e-09,1.933500773743193e-09
2955.0,3.4490767804425184e-07,1.0314332024700906e-09,0.24663485391558962,1.1865749187296527e-13,1.7970030813015428e-09,1.3818455093334105e-09
