ells,cls
390,1.7202750761140954e-05
391,1.7287494410550985e-05
392,1.7372238059961015e-05
393,1.745698170937105e-05
394,1.754172535878108e-05
395,1.762646900819111e-05
396,1.771121265760114e-05
397,1.779595630701117e-05
398,1.7880699956421205e-05
399,1.7965443605831235e-05
400,1.8050187255241266e-05
401,1.8134930904651296e-05
402,1.8219674554061327e-05
403,1.830441820347136e-05
404,1.838916185288139e-05
405,1.8473905502291422e-05
406,1.8558649151701452e-05
407,1.8643392801111483e-05
408,1.8728136450521517e-05
409,1.8812880099931547e-05
410,1.8897623749341578e-05
411,1.8825804841358087e-05
412,1.8753985933374596e-05
413,1.8682167025391102e-05
414,1.861034811740761e-05
415,1.853852920942412e-05
416,1.846671030144063e-05
417,1.839489139345714e-05
418,1.8323072485473645e-05
419,1.8251253577490154e-05
420,1.8179434669506663e-05
421,1.8107615761523172e-05
422,1.803579685353968e-05
423,1.7963977945556187e-05
424,1.7892159037572697e-05
425,1.7820340129589206e-05
426,1.7748521221605715e-05
427,1.7676702313622224e-05
428,1.760488340563873e-05
429,1.753306449765524e-05
430,1.746124558967175e-05
431,1.743011893148012e-05
432,1.739899227328849e-05
433,1.7367865615096862e-05
434,1.7336738956905233e-05
435,1.73056122987136e-05
436,1.7274485640521972e-05
437,1.7243358982330343e-05
438,1.7212232324138714e-05
439,1.7181105665947086e-05
440,1.7149979007755457e-05
441,1.7118852349563828e-05
442,1.70877256913722e-05
443,1.705659903318057e-05
444,1.702547237498894e-05
445,1.6994345716797312e-05
446,1.696321905860568e-05
447,1.693209240041405e-05
448,1.6900965742222422e-05
449,1.6869839084030794e-05
450,1.6838712425839165e-05
451,1.686985594485413e-05
452,1.690099946386909e-05
453,1.6932142982884054e-05
454,1.6963286501899018e-05
455,1.699443002091398e-05
456,1.7025573539928943e-05
457,1.7056717058943907e-05
458,1.708786057795887e-05
459,1.711900409697383e-05
460,1.7150147615988796e-05
461,1.718129113500376e-05
462,1.721243465401872e-05
463,1.7243578173033685e-05
464,1.727472169204865e-05
465,1.730586521106361e-05
466,1.7337008730078574e-05
467,1.7368152249093538e-05
468,1.7399295768108502e-05
469,1.7430439287123463e-05
470,1.7461582806138427e-05
471,1.743670425975514e-05
472,1.741182571337186e-05
473,1.7386947166988574e-05
474,1.7362068620605293e-05
475,1.7337190074222007e-05
476,1.7312311527838725e-05
477,1.728743298145544e-05
478,1.726255443507216e-05
479,1.7237675888688873e-05
480,1.7212797342305588e-05
481,1.7187918795922306e-05
482,1.716304024953902e-05
483,1.713816170315574e-05
484,1.7113283156772454e-05
485,1.7088404610389172e-05
486,1.7063526064005887e-05
487,1.7038647517622605e-05
488,1.701376897123932e-05
489,1.6988890424856038e-05
490,1.6964011878472753e-05
491,1.6905879112754047e-05
492,1.684774634703534e-05
493,1.6789613581316633e-05
494,1.6731480815597928e-05
495,1.6673348049879222e-05
496,1.6615215284160517e-05
497,1.6557082518441808e-05
498,1.6498949752723102e-05
499,1.6440816987004397e-05
500,1.6382684221285688e-05
501,1.6324551455566983e-05
502,1.6266418689848277e-05
503,1.6208285924129572e-05
504,1.6150153158410867e-05
505,1.6092020392692158e-05
506,1.6033887626973452e-05
507,1.5975754861254747e-05
508,1.5917622095536038e-05
509,1.5859489329817333e-05
510,1.5801356564098627e-05
511,1.5786586776895428e-05
512,1.577181698969223e-05
513,1.575704720248903e-05
514,1.574227741528583e-05
515,1.5727507628082632e-05
516,1.5712737840879433e-05
517,1.5697968053676234e-05
518,1.5683198266473035e-05
519,1.5668428479269836e-05
520,1.5653658692066637e-05
521,1.563888890486344e-05
522,1.5624119117660243e-05
523,1.5609349330457044e-05
524,1.5594579543253845e-05
525,1.5579809756050646e-05
526,1.5565039968847446e-05
527,1.5550270181644247e-05
528,1.553550039444105e-05
529,1.552073060723785e-05
530,1.550596082003465e-05
531,1.5524436828205067e-05
532,1.5542912836375483e-05
533,1.55613888445459e-05
534,1.557986485271632e-05
535,1.5598340860886736e-05
536,1.5616816869057152e-05
537,1.563529287722757e-05
538,1.5653768885397985e-05
539,1.56722448935684e-05
540,1.5690720901738818e-05
541,1.5709196909909237e-05
542,1.5727672918079654e-05
543,1.574614892625007e-05
544,1.5764624934420486e-05
545,1.5783100942590903e-05
546,1.580157695076132e-05
547,1.582005295893174e-05
548,1.5838528967102155e-05
549,1.5857004975272572e-05
550,1.5875480983442988e-05
551,1.584298756028065e-05
552,1.5810494137118314e-05
553,1.5778000713955977e-05
554,1.574550729079364e-05
555,1.5713013867631304e-05
556,1.5680520444468967e-05
557,1.564802702130663e-05
558,1.5615533598144293e-05
559,1.5583040174981956e-05
560,1.555054675181962e-05
561,1.5518053328657286e-05
562,1.548555990549495e-05
563,1.5453066482332612e-05
564,1.5420573059170275e-05
565,1.5388079636007938e-05
566,1.53555862128456e-05
567,1.5323092789683264e-05
568,1.5290599366520927e-05
569,1.525810594335859e-05
570,1.5225612520196253e-05
571,1.5267814903377868e-05
572,1.5310017286559483e-05
573,1.5352219669741098e-05
574,1.5394422052922713e-05
575,1.5436624436104328e-05
576,1.5478826819285943e-05
577,1.5521029202467558e-05
578,1.5563231585649173e-05
579,1.5605433968830788e-05
580,1.56476363520124e-05
581,1.5689838735194014e-05
582,1.573204111837563e-05
583,1.5774243501557244e-05
584,1.581644588473886e-05
585,1.5858648267920474e-05
586,1.590085065110209e-05
587,1.5943053034283704e-05
588,1.598525541746532e-05
589,1.6027457800646934e-05
590,1.606966018382855e-05
591,1.60180240081865e-05
592,1.5966387832544447e-05
593,1.5914751656902397e-05
594,1.5863115481260344e-05
595,1.5811479305618295e-05
596,1.5759843129976246e-05
597,1.5708206954334193e-05
598,1.5656570778692143e-05
599,1.5604934603050094e-05
600,1.555329842740804e-05
601,1.5501662251765992e-05
602,1.5450026076123943e-05
603,1.539838990048189e-05
604,1.534675372483984e-05
605,1.5295117549197788e-05
606,1.5243481373555738e-05
607,1.5191845197913687e-05
608,1.5140209022271636e-05
609,1.5088572846629587e-05
610,1.5036936670987536e-05
611,1.4969280741853542e-05
612,1.4901624812719548e-05
613,1.4833968883585554e-05
614,1.4766312954451559e-05
615,1.4698657025317565e-05
616,1.4631001096183571e-05
617,1.4563345167049578e-05
618,1.4495689237915584e-05
619,1.442803330878159e-05
620,1.4360377379647596e-05
621,1.4292721450513601e-05
622,1.4225065521379607e-05
623,1.4157409592245614e-05
624,1.408975366311162e-05
625,1.4022097733977626e-05
626,1.3954441804843632e-05
627,1.3886785875709637e-05
628,1.3819129946575643e-05
629,1.375147401744165e-05
630,1.3683818088307656e-05
631,1.3695036915431002e-05
632,1.3706255742554347e-05
633,1.3717474569677692e-05
634,1.3728693396801038e-05
635,1.3739912223924384e-05
636,1.3751131051047729e-05
637,1.3762349878171074e-05
638,1.377356870529442e-05
639,1.3784787532417767e-05
640,1.3796006359541111e-05
641,1.3807225186664456e-05
642,1.3818444013787802e-05
643,1.3829662840911149e-05
644,1.3840881668034494e-05
645,1.3852100495157838e-05
646,1.3863319322281185e-05
647,1.3874538149404531e-05
648,1.3885756976527876e-05
649,1.389697580365122e-05
650,1.3908194630774567e-05
651,1.3909517956745623e-05
652,1.3910841282716677e-05
653,1.3912164608687732e-05
654,1.3913487934658788e-05
655,1.3914811260629842e-05
656,1.3916134586600897e-05
657,1.3917457912571953e-05
658,1.3918781238543007e-05
659,1.3920104564514063e-05
660,1.3921427890485116e-05
661,1.3922751216456172e-05
662,1.3924074542427228e-05
663,1.3925397868398282e-05
664,1.3926721194369337e-05
665,1.3928044520340393e-05
666,1.3929367846311447e-05
667,1.3930691172282502e-05
668,1.3932014498253558e-05
669,1.3933337824224612e-05
670,1.3934661150195668e-05
671,1.390006055598502e-05
672,1.386545996177437e-05
673,1.3830859367563723e-05
674,1.3796258773353074e-05
675,1.3761658179142426e-05
676,1.3727057584931777e-05
677,1.3692456990721129e-05
678,1.365785639651048e-05
679,1.3623255802299832e-05
680,1.3588655208089183e-05
681,1.3554054613878535e-05
682,1.3519454019667887e-05
683,1.3484853425457238e-05
684,1.345025283124659e-05
685,1.3415652237035941e-05
686,1.3381051642825293e-05
687,1.3346451048614644e-05
688,1.3311850454403996e-05
689,1.3277249860193347e-05
690,1.32426492659827e-05
691,1.3230097605867684e-05
692,1.3217545945752669e-05
693,1.3204994285637653e-05
694,1.319244262552264e-05
695,1.3179890965407624e-05
696,1.3167339305292609e-05
697,1.3154787645177594e-05
698,1.3142235985062578e-05
699,1.3129684324947563e-05
700,1.311713266483255e-05
701,1.3104581004717534e-05
702,1.3092029344602519e-05
703,1.3079477684487504e-05
704,1.3066926024372488e-05
705,1.3054374364257473e-05
706,1.3041822704142458e-05
707,1.3029271044027444e-05
708,1.3016719383912429e-05
709,1.3004167723797414e-05
710,1.2991616063682398e-05
711,1.2990227827112274e-05
712,1.298883959054215e-05
713,1.2987451353972026e-05
714,1.2986063117401904e-05
715,1.298467488083178e-05
716,1.2983286644261655e-05
717,1.2981898407691531e-05
718,1.2980510171121407e-05
719,1.2979121934551283e-05
720,1.2977733697981159e-05
721,1.2976345461411037e-05
722,1.2974957224840912e-05
723,1.2973568988270788e-05
724,1.2972180751700664e-05
725,1.297079251513054e-05
726,1.2969404278560416e-05
727,1.2968016041990294e-05
728,1.296662780542017e-05
729,1.2965239568850045e-05
730,1.2963851332279921e-05
731,1.2946971974355205e-05
732,1.2930092616430489e-05
733,1.2913213258505774e-05
734,1.2896333900581058e-05
735,1.2879454542656342e-05
736,1.2862575184731626e-05
737,1.284569582680691e-05
738,1.2828816468882195e-05
739,1.2811937110957479e-05
740,1.2795057753032762e-05
741,1.2778178395108046e-05
742,1.276129903718333e-05
743,1.2744419679258615e-05
744,1.27275403213339e-05
745,1.2710660963409183e-05
746,1.2693781605484467e-05
747,1.267690224755975e-05
748,1.2660022889635036e-05
749,1.264314353171032e-05
750,1.2626264173785604e-05
751,1.2605291628270187e-05
752,1.258431908275477e-05
753,1.256334653723935e-05
754,1.2542373991723933e-05
755,1.2521401446208516e-05
756,1.2500428900693099e-05
757,1.2479456355177682e-05
758,1.2458483809662263e-05
759,1.2437511264146846e-05
760,1.2416538718631429e-05
761,1.2395566173116012e-05
762,1.2374593627600595e-05
763,1.2353621082085176e-05
764,1.2332648536569759e-05
765,1.2311675991054341e-05
766,1.2290703445538924e-05
767,1.2269730900023507e-05
768,1.2248758354508088e-05
769,1.2227785808992671e-05
770,1.2206813263477254e-05
771,1.2200088141076997e-05
772,1.2193363018676739e-05
773,1.2186637896276482e-05
774,1.2179912773876224e-05
775,1.2173187651475967e-05
776,1.216646252907571e-05
777,1.2159737406675452e-05
778,1.2153012284275196e-05
779,1.2146287161874937e-05
780,1.213956203947468e-05
781,1.2132836917074424e-05
782,1.2126111794674165e-05
783,1.2119386672273909e-05
784,1.211266154987365e-05
785,1.2105936427473394e-05
786,1.2099211305073137e-05
787,1.2092486182672879e-05
788,1.2085761060272622e-05
789,1.2079035937872364e-05
790,1.2072310815472107e-05
791,1.2038298512491366e-05
792,1.2004286209510626e-05
793,1.1970273906529886e-05
794,1.1936261603549145e-05
795,1.1902249300568405e-05
796,1.1868236997587664e-05
797,1.1834224694606924e-05
798,1.1800212391626183e-05
799,1.1766200088645443e-05
800,1.1732187785664702e-05
801,1.1698175482683962e-05
802,1.1664163179703222e-05
803,1.1630150876722481e-05
804,1.159613857374174e-05
805,1.1562126270761e-05
806,1.152811396778026e-05
807,1.149410166479952e-05
808,1.1460089361818779e-05
809,1.1426077058838038e-05
810,1.1392064755857298e-05
811,1.1405020907034325e-05
812,1.141797705821135e-05
813,1.1430933209388377e-05
814,1.1443889360565404e-05
815,1.145684551174243e-05
816,1.1469801662919456e-05
817,1.1482757814096483e-05
818,1.1495713965273508e-05
819,1.1508670116450535e-05
820,1.152162626762756e-05
821,1.1534582418804587e-05
822,1.1547538569981614e-05
823,1.156049472115864e-05
824,1.1573450872335666e-05
825,1.1586407023512693e-05
826,1.1599363174689718e-05
827,1.1612319325866745e-05
828,1.1625275477043772e-05
829,1.1638231628220798e-05
830,1.1651187779397824e-05
831,1.1626572659493625e-05
832,1.1601957539589424e-05
833,1.1577342419685225e-05
834,1.1552727299781024e-05
835,1.1528112179876825e-05
836,1.1503497059972624e-05
837,1.1478881940068425e-05
838,1.1454266820164224e-05
839,1.1429651700260024e-05
840,1.1405036580355823e-05
841,1.1380421460451624e-05
842,1.1355806340547425e-05
843,1.1331191220643224e-05
844,1.1306576100739025e-05
845,1.1281960980834824e-05
846,1.1257345860930625e-05
847,1.1232730741026424e-05
848,1.1208115621122224e-05
849,1.1183500501218023e-05
850,1.1158885381313824e-05
851,1.1140164972611328e-05
852,1.1121444563908832e-05
853,1.1102724155206338e-05
854,1.1084003746503842e-05
855,1.1065283337801346e-05
856,1.104656292909885e-05
857,1.1027842520396354e-05
858,1.100912211169386e-05
859,1.0990401702991364e-05
860,1.0971681294288868e-05
861,1.0952960885586372e-05
862,1.0934240476883876e-05
863,1.0915520068181382e-05
864,1.0896799659478886e-05
865,1.087807925077639e-05
866,1.0859358842073894e-05
867,1.0840638433371399e-05
868,1.0821918024668904e-05
869,1.0803197615966408e-05
870,1.0784477207263912e-05
871,1.077286520037182e-05
872,1.0761253193479724e-05
873,1.0749641186587631e-05
874,1.0738029179695536e-05
875,1.0726417172803443e-05
876,1.071480516591135e-05
877,1.0703193159019255e-05
878,1.0691581152127162e-05
879,1.0679969145235067e-05
880,1.0668357138342974e-05
881,1.0656745131450881e-05
882,1.0645133124558786e-05
883,1.0633521117666693e-05
884,1.0621909110774598e-05
885,1.0610297103882505e-05
886,1.0598685096990412e-05
887,1.0587073090098317e-05
888,1.0575461083206224e-05
889,1.0563849076314129e-05
890,1.0552237069422036e-05
891,1.0527161108660026e-05
892,1.0502085147898015e-05
893,1.0477009187136005e-05
894,1.0451933226373996e-05
895,1.0426857265611986e-05
896,1.0401781304849976e-05
897,1.0376705344087965e-05
898,1.0351629383325955e-05
899,1.0326553422563945e-05
900,1.0301477461801936e-05
901,1.0276401501039926e-05
902,1.0251325540277915e-05
903,1.0226249579515905e-05
904,1.0201173618753895e-05
905,1.0176097657991884e-05
906,1.0151021697229874e-05
907,1.0125945736467865e-05
908,1.0100869775705855e-05
909,1.0075793814943845e-05
910,1.0050717854181834e-05
911,1.0034266217571444e-05
912,1.0017814580961055e-05
913,1.0001362944350665e-05
914,9.984911307740277e-06
915,9.968459671129887e-06
916,9.952008034519497e-06
917,9.935556397909107e-06
918,9.919104761298717e-06
919,9.902653124688328e-06
920,9.886201488077938e-06
921,9.86974985146755e-06
922,9.85329821485716e-06
923,9.83684657824677e-06
924,9.82039494163638e-06
925,9.80394330502599e-06
926,9.7874916684156e-06
927,9.771040031805213e-06
928,9.754588395194823e-06
929,9.738136758584433e-06
930,9.721685121974043e-06
931,9.721814933671118e-06
932,9.721944745368193e-06
933,9.722074557065269e-06
934,9.722204368762344e-06
935,9.72233418045942e-06
936,9.722463992156496e-06
937,9.72259380385357e-06
938,9.722723615550646e-06
939,9.722853427247721e-06
940,9.722983238944796e-06
941,9.723113050641871e-06
942,9.723242862338946e-06
943,9.723372674036021e-06
944,9.723502485733097e-06
945,9.723632297430172e-06
946,9.723762109127249e-06
947,9.723891920824324e-06
948,9.724021732521399e-06
949,9.724151544218474e-06
950,9.724281355915549e-06
951,9.716827322594333e-06
952,9.709373289273117e-06
953,9.701919255951901e-06
954,9.694465222630685e-06
955,9.687011189309469e-06
956,9.679557155988253e-06
957,9.672103122667037e-06
958,9.664649089345821e-06
959,9.657195056024605e-06
960,9.649741022703389e-06
961,9.642286989382173e-06
962,9.634832956060957e-06
963,9.627378922739741e-06
964,9.619924889418525e-06
965,9.612470856097309e-06
966,9.605016822776093e-06
967,9.597562789454877e-06
968,9.59010875613366e-06
969,9.582654722812445e-06
970,9.575200689491229e-06
971,9.56904432549187e-06
972,9.562887961492508e-06
973,9.556731597493149e-06
974,9.550575233493788e-06
975,9.544418869494429e-06
976,9.53826250549507e-06
977,9.532106141495708e-06
978,9.525949777496349e-06
979,9.519793413496988e-06
980,9.513637049497628e-06
981,9.507480685498269e-06
982,9.501324321498908e-06
983,9.495167957499549e-06
984,9.489011593500187e-06
985,9.482855229500828e-06
986,9.476698865501469e-06
987,9.470542501502108e-06
988,9.464386137502748e-06
989,9.458229773503387e-06
990,9.452073409504028e-06
991,9.426277765350764e-06
992,9.4004821211975e-06
993,9.374686477044236e-06
994,9.348890832890972e-06
995,9.323095188737708e-06
996,9.297299544584443e-06
997,9.271503900431179e-06
998,9.245708256277916e-06
999,9.219912612124652e-06
1000,9.194116967971388e-06
1001,9.168321323818123e-06
1002,9.142525679664859e-06
1003,9.116730035511596e-06
1004,9.090934391358332e-06
1005,9.065138747205067e-06
1006,9.039343103051803e-06
1007,9.013547458898539e-06
1008,8.987751814745276e-06
1009,8.961956170592012e-06
1010,8.936160526438747e-06
1011,8.913138117424491e-06
1012,8.890115708410235e-06
1013,8.867093299395978e-06
1014,8.844070890381722e-06
1015,8.821048481367466e-06
1016,8.798026072353208e-06
1017,8.775003663338951e-06
1018,8.751981254324695e-06
1019,8.728958845310439e-06
1020,8.705936436296182e-06
1021,8.682914027281926e-06
1022,8.65989161826767e-06
1023,8.636869209253413e-06
1024,8.613846800239157e-06
1025,8.5908243912249e-06
1026,8.567801982210643e-06
1027,8.544779573196387e-06
1028,8.52175716418213e-06
1029,8.498734755167874e-06
1030,8.475712346153618e-06
1031,8.5002449568885e-06
1032,8.524777567623382e-06
1033,8.549310178358264e-06
1034,8.573842789093147e-06
1035,8.598375399828029e-06
1036,8.622908010562911e-06
1037,8.647440621297793e-06
