Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
140.0,2.521504994716376e-07,2.4375083152913073e-08,-0.075087879667216,0.23152350797845644,4.58836448200828e-12,1.8609809188774237e-08,1.0808128657681282e-07,7.638803553211483e-09,8.459034065743602e-08,6.474662427114064e-09
340.0,7.6356994871082e-08,4.580109168469879e-09,-0.07240842554188803,0.09931799161262968,6.929162077519034e-13,1.9529972851897528e-08,4.588936089946693e-08,1.5338151360065884e-09,3.6846832849215895e-08,1.767305138909918e-09
540.0,5.8366641437099974e-08,3.295253312432092e-09,-0.050393733584094186,0.1377585017439587,2.724133692561798e-13,1.965291501574251e-08,2.3735171094198943e-08,5.074668724752617e-10,1.9994424232644266e-08,6.590853627180023e-10
740.0,4.882019022309833e-08,2.9165946706520864e-09,-0.04592813262470567,0.19796138487706413,1.4285519571414192e-13,1.941088272244464e-08,1.453980241501442e-08,2.9417463705116457e-10,1.2425546096928118e-08,3.0642020388466724e-10
940.0,4.2583246249050236e-08,2.7786379227522384e-09,-0.020308702007132518,0.2776965082872797,8.541128356919023e-14,1.8757447141937596e-08,9.976166728369668e-09,1.7389016055013045e-10,8.617190438558869e-09,2.447347660866377e-10
1140.0,3.740910700775327e-08,2.074851042511255e-09,-0.0455561752243024,0.28305046100461934,5.5032750661096126e-14,1.7808204415619154e-08,7.269084240040698e-09,1.3043591871849764e-10,6.3764200001849e-09,1.4949550706325716e-10
1340.0,3.340161653109029e-08,1.9901961719373564e-09,-0.0375376401137923,0.3613855049570062,3.7397680791722026e-14,1.6722444484854164e-08,5.535745120744375e-09,7.778943220369658e-11,4.935793930582109e-09,1.771385286367438e-10
1540.0,2.9695850323047783e-08,1.550138581533514e-09,-0.05286189401045884,0.3527796829045558,2.6200712375593605e-14,1.5478389187721718e-08,4.369783513632016e-09,6.756985471509142e-11,3.949787108447547e-09,1.2013941758349822e-10
1740.0,2.650532754997749e-08,1.3535365700069662e-09,-0.05068003778803623,0.3809482659752175,1.8786584945036155e-14,1.4178746755473158e-08,3.5490281735479873e-09,6.20938420482771e-11,3.2498937845579915e-09,7.757709764817903e-11
1940.0,2.3849151125811626e-08,1.1674737951935635e-09,-0.03475570977676976,0.39418983321599055,1.3845627922288462e-14,1.299546673664717e-08,2.9416479992284815e-09,3.4855212629181225e-11,2.7314261426735074e-09,8.298469507684678e-11
2140.0,2.1544486116485394e-08,9.527828496730535e-10,-0.07373390226725268,0.3814701776385458,1.0380476377006192e-14,1.185826466148866e-08,2.478061173837941e-09,3.3802514638628856e-11,2.3161642763154435e-09,7.02397956654089e-11
2340.0,1.956622102034286e-08,7.492081047388587e-10,-0.07720263848397675,0.3485392996726072,7.923427283738047e-15,1.0825963788547333e-08,2.1243014803214512e-09,4.6731240012385164e-11,1.997830325494963e-09,6.879785236586511e-11
2540.0,1.8217426068129236e-08,7.622799005634013e-10,-0.05586200019100296,0.40942368892672865,6.2428164854056116e-15,1.005479378313628e-08,1.8493596951224017e-09,2.4960105978149995e-11,1.7552647920667253e-09,4.173897227318452e-11
2740.0,1.710847609364605e-08,5.729750941035718e-10,-0.05907681149786207,0.35013974091569544,5.019857416062222e-15,9.412193072094793e-09,1.6244805418265683e-09,2.45588353006376e-11,1.5585026751712456e-09,5.3499220218287824e-11
2940.0,1.6451778615372413e-08,5.215375662698614e-10,-0.00631989120301409,0.3618349826598381,4.144233439697562e-15,8.948625911405574e-09,1.436722310649567e-09,1.6860927493411154e-11,1.394219996768367e-09,3.39673296812819e-11
3140.0,1.650387488346282e-08,4.71994511270037e-10,-0.04030728607905523,0.3685320939812105,3.609485229550485e-15,8.896589066838458e-09,1.275534371759998e-09,2.1211043203772155e-11,1.2447444605956356e-09,3.5236445061861984e-11
3340.0,1.7089658808016207e-08,4.3213465318335353e-10,-0.03283715122728611,0.3754905599222,3.263578086902441e-15,9.104563593963336e-09,1.146224174406002e-09,1.8531167213345087e-11,1.1256407953818563e-09,4.036991336871055e-11
3540.0,1.8371390312297952e-08,4.724074682995998e-10,-0.06353064898557141,0.4506265580602969,3.08319907699816e-15,9.663665898944052e-09,1.0380639240494734e-09,1.995108882489466e-11,1.024828147295884e-09,3.324535480227421e-11
3740.0,2.1474305877860968e-08,5.551940215817469e-10,-0.027266047590294065,0.5921103632549479,3.2405266944450498e-15,1.1353041212364837e-08,9.38627029769726e-10,1.5279059423058074e-11,9.421933585273723e-10,3.909442370453808e-11
3940.0,2.665143400814633e-08,7.626682417542183e-10,0.05735176630076958,0.8954438150198414,3.667919169245185e-15,1.4259493330492628e-08,8.535420746556441e-10,1.2897551324762176e-11,8.675254301286437e-10,3.607398472807867e-11
4140.0,3.1092228745453995e-08,9.526936423978388e-10,-0.04211917003741682,1.222878060679947,3.990796204964135e-15,1.7114708324143585e-08,7.798299222088725e-10,1.4715983872471333e-11,7.947056643017492e-10,4.746706324310913e-11
4340.0,3.4319881307058785e-08,1.0398900157458596e-09,-0.07017937859654766,1.4477478488947306,4.243710344962231e-15,1.999545703211299e-08,7.182043893106343e-10,1.4118997287954232e-11,7.224957474915869e-10,3.999744321547277e-11
