L,kszkap_x_cmbkap,kszkap_x_cmbkap_err,kszgkap_x_cmbkap,termB_bias,termB_bias_err
1020.0,1.952571034658369e-07,1.4256547047645303e-08,1.3690687552958966e-08,-0.0027691265441347084,0.014432334075439897
1060.0,1.9148064548081577e-07,1.9399811620828078e-08,1.9402991699089976e-08,-0.00012193539317893714,0.019128720641357132
1100.0,1.837523478009895e-07,1.4766656857761328e-08,1.503790727414015e-08,0.006597920295239525,0.01604145800910726
1140.0,1.8398795175160788e-07,1.331382320658449e-08,1.3691359649988469e-08,0.003380371131648465,0.019954172623763353
1180.0,1.7376475432347942e-07,1.3577691734611252e-08,1.3354180901710474e-08,0.003217341936820923,0.02522743791255268
1220.0,1.7437739803415418e-07,1.1228306356959273e-08,1.1487045821680057e-08,0.005072046485462514,0.024249196143136812
1260.0,1.7383793635125176e-07,1.217398203054902e-08,1.2197207380078864e-08,-0.0013291188923294217,0.01827522215604792
1300.0,1.7167496221446324e-07,1.2647270204731485e-08,1.3112307756822559e-08,0.005010770675107914,0.026224814959415834
1340.0,1.6553573133179984e-07,1.0781157421596723e-08,1.1037198914408411e-08,0.0006401028291391115,0.02166905838322684
1380.0,1.5474952105772671e-07,1.1210268275378543e-08,1.1614111441136515e-08,-0.00014512926513024298,0.024540893349881826
1420.0,1.5787038562982823e-07,1.3336450943822663e-08,1.386235890804801e-08,-0.0030136402574498567,0.02090671359854147
1460.0,1.5707595735976422e-07,1.498006312182229e-08,1.4547120230649032e-08,0.008115652726523643,0.02956591075027483
1500.0,1.5130443401706425e-07,1.6717336770044575e-08,1.6933617907395352e-08,0.004161339909969469,0.020054631651708232
1540.0,1.4800701506854996e-07,1.546021180415802e-08,1.5212561245772364e-08,-0.00046576978561766483,0.0285697548853972
1580.0,1.530420088715744e-07,1.1160374578703614e-08,1.0793774622500515e-08,0.0021768517650513947,0.01920308303277375
1620.0,1.527507811596737e-07,1.3985694352275641e-08,1.4010742980234254e-08,-0.0036805697527354485,0.024287437775404007
1660.0,1.479332899475872e-07,1.1975483028438585e-08,1.1690113532667821e-08,-0.008916444709223436,0.027676356506059843
1700.0,1.4975172425182298e-07,1.5083644000885156e-08,1.567654679564488e-08,-0.0020420925845008034,0.028364980156197976
1740.0,1.4791082501353821e-07,1.33147823198181e-08,1.2655263963899482e-08,0.002584509643253436,0.030314685597934814
1780.0,1.4808071534133936e-07,1.1877376385048191e-08,1.1881104712384446e-08,0.0007953948086875002,0.03102117243170126
1820.0,1.540834601618168e-07,1.4671463218984283e-08,1.5253235531719308e-08,0.006266977713181463,0.028242130205975203
1860.0,1.4849917465072542e-07,1.881483897045078e-08,1.8626698689963457e-08,-0.011856332856827264,0.03143595436431346
1900.0,1.524064177626044e-07,1.4049871238633284e-08,1.410619234554577e-08,-0.007176669313231431,0.03617226862254134
1940.0,1.583807637964124e-07,1.2636501451256362e-08,1.207653904289215e-08,0.003910750003911447,0.03027563392268871
1980.0,1.5676277815867053e-07,1.2295666947323737e-08,1.2228398032853753e-08,-0.0036890860392002674,0.02710479440119036
2020.0,1.6552995227792693e-07,1.3516660466324646e-08,1.405409768187085e-08,0.00027790059265918755,0.027024312107041704
2060.0,1.656657375371835e-07,1.272471226721623e-08,1.2046082272360386e-08,0.004957194866393779,0.02614670626270976
2100.0,1.7662635313567725e-07,2.0276120704694594e-08,1.981465626887051e-08,-0.0005950990887977216,0.027223790343913493
2140.0,1.7899330409573067e-07,1.8225257507078152e-08,1.8647790726505147e-08,0.0011128230609991638,0.03158011906901965
2180.0,1.94224879311585e-07,1.2914830359132779e-08,1.2713564476816375e-08,0.001228944482058088,0.02182163214427026
2220.0,1.9807835763511156e-07,1.3081164658306113e-08,1.2507672125544198e-08,0.006497581150322915,0.025154431849027065
2260.0,2.1209651943964885e-07,1.6409671140079325e-08,1.6098573602550992e-08,-0.00125192278473251,0.026366100420730707
2300.0,2.2628989280254111e-07,1.9153763868082154e-08,1.935087777776733e-08,0.0021098962432513943,0.022227879498138127
2340.0,2.4244056270880783e-07,1.8320053797893937e-08,1.7742618367535894e-08,-0.0009091255093139568,0.024669199348976323
2380.0,2.532764252996615e-07,2.251839005764368e-08,2.164836210928624e-08,0.005857760436153683,0.01944750754483908
2420.0,2.842929106160372e-07,2.1940413910962123e-08,2.1699954755244613e-08,0.0049746353485623585,0.022335187005526266
2460.0,3.0554244488311766e-07,2.222264168419052e-08,2.1826070037776662e-08,-0.001463655423802649,0.020531517995894272
2500.0,3.340504916289021e-07,2.113991804986596e-08,2.1141275074028766e-08,-0.002766564485418872,0.024096997574682394
2540.0,3.653247946625003e-07,2.6051171846087656e-08,2.585061087920458e-08,0.01033099541397992,0.017764281383206793
2580.0,3.976313167286146e-07,2.3105353358333226e-08,2.3282349755892373e-08,-0.0021621595226632697,0.016109456365400968
2620.0,4.3322835504515044e-07,3.1929939897748495e-08,3.133940539698635e-08,-0.0006066690696809215,0.01439472049396254
2660.0,4.832632339124615e-07,3.557400801384271e-08,3.4509925447795557e-08,0.002824965411542693,0.019115784525947706
2700.0,5.317328331121734e-07,2.7208783137146892e-08,2.737214297855179e-08,0.0016302891057535715,0.019102014554147968
2740.0,5.834010398463479e-07,4.5176143031519244e-08,4.440778004288801e-08,-0.0013398504937578506,0.015263844435760272
2780.0,6.50292993979426e-07,3.2442858171853915e-08,3.035808988919681e-08,0.000289658159916769,0.014190092791785147
2820.0,7.291809346060808e-07,4.4766130466239367e-08,4.541572928886879e-08,0.0005270175668665309,0.013563312089084937
2860.0,8.18593140503777e-07,5.516554035930566e-08,5.5946043549174864e-08,5.665341208156466e-05,0.013377454275929726
2900.0,9.271611907197215e-07,4.6529624714668e-08,4.551758481358805e-08,0.001091333486788225,0.01220021006745507
2940.0,1.0398376982593093e-06,5.184116363933815e-08,5.2792551510377605e-08,0.002120242570258947,0.00998537598712637
2980.0,1.175477027313188e-06,6.354340342987333e-08,6.505303207270803e-08,0.0013212535345756516,0.011934876138392335
3020.0,1.3365612942891735e-06,6.362909919131193e-08,6.433937531075046e-08,-0.0010142875688769653,0.012556966899089425
3060.0,1.55058598606727e-06,5.787794682695955e-08,5.9396209168115276e-08,-0.001194533403065524,0.013566735320941917
3100.0,1.7437378668722115e-06,9.727462075787479e-08,9.552314408959342e-08,0.00395762972657629,0.01054829400247213
3140.0,1.995237694448613e-06,1.0731909972578768e-07,1.0511123797858614e-07,-0.002332976717185449,0.011207163873226001
3180.0,2.2939488585863786e-06,1.1637964237416946e-07,1.1646789509058587e-07,0.0037603836914315084,0.009080302442154319
3220.0,2.636901477499861e-06,1.018860725485426e-07,1.0086326841803702e-07,0.004071293990572148,0.008696807216367546
3260.0,3.0119457288430292e-06,1.045339571955609e-07,1.0183852445340047e-07,0.000588282184620161,0.008278536789017252
3300.0,3.473658977020926e-06,1.337468228913779e-07,1.3379439791771223e-07,0.0030841576534814813,0.008606948684530538
3340.0,3.95923054956394e-06,1.8741667639134993e-07,1.8385243301997765e-07,-0.0006502905609381323,0.00947212124388562
3380.0,4.577940721284504e-06,1.3585632505477715e-07,1.4594623508667305e-07,-7.264240685288024e-05,0.009091362038436931
3420.0,5.287751729952075e-06,1.4310777147261964e-07,1.3797754090173287e-07,-0.002448703954830655,0.006600609058872834
3460.0,6.105515482814721e-06,1.7763697955660536e-07,1.7356057414773972e-07,-0.0005774787595373839,0.007403242728261381
3500.0,7.115516658441523e-06,1.7688981719234002e-07,1.7534359328915248e-07,0.0007630738980521906,0.006692808177403351
3540.0,8.11847334251941e-06,2.6391179899584964e-07,2.656556234316377e-07,-0.0008308367807414134,0.0065098171631733205
3580.0,9.374192049526664e-06,3.291820908513918e-07,3.350276671038821e-07,0.0007963769188022839,0.006698099082020676
3620.0,1.0664490570371817e-05,3.4904625318454887e-07,3.394778034972945e-07,0.001644102414846653,0.006144755901924212
3660.0,1.2470083485760506e-05,2.8152692494540526e-07,2.8307040971058563e-07,0.00047675386082646887,0.004951899907253184
3700.0,1.4479441003391521e-05,5.278924593519146e-07,5.268761937162046e-07,0.0011529074885351246,0.005088204992840879
3740.0,1.6695018582315356e-05,4.1795309712313754e-07,4.1195189912353297e-07,0.001650364393738643,0.0056061554947025435
3780.0,1.9062483824015192e-05,6.774605365023748e-07,6.909902291705882e-07,-0.0016260540342198854,0.005162177661079928
3820.0,2.1752531785437782e-05,5.183905437361999e-07,5.221395034335983e-07,0.001922709679978822,0.005032645597201156
3860.0,2.539387114492112e-05,6.922915659475688e-07,7.205559427178959e-07,-7.29956215243994e-05,0.004232214116689653
3900.0,2.9150997153700543e-05,6.719402388140529e-07,6.992512160077082e-07,0.00024368500495896054,0.0037754710819221235
3940.0,3.334011679527486e-05,9.213404421741313e-07,9.38049343447397e-07,0.001180030090063541,0.0040117622168166205
