Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,norm,noise,inkap_x_inkap,inkap_x_inkap_err,inkap_x_reckap,inkap_x_reckap_err
105.0,7.701126376996966e-07,4.372626884735222e-09,-0.03120731942488797,0.033243573763016294,2.9183367881106644e-11,6.43709103513947e-08,1.3801527651150806e-07,1.55300026446877e-09,1.1788208980767076e-07,1.6398224755969973e-09
255.0,1.5787852585964517e-07,1.1420968216658403e-09,-0.02504461753784266,0.01682461431289796,4.828225551550326e-12,7.787224028142121e-08,6.889235341330814e-08,4.910174148224394e-10,6.313079529960207e-08,6.271629562843911e-10
405.0,1.2799482405495153e-07,7.010239399152183e-10,-0.02233705022383072,0.017842988842085836,2.140277714061585e-12,8.726244731472077e-08,3.953434159561285e-08,2.0760019646856323e-10,3.6738844148690525e-08,2.786309639100653e-10
555.0,1.1891471172617541e-07,6.281206843475181e-10,-0.023632807787496272,0.024888994905551732,1.197113982728237e-12,9.231606361354066e-08,2.5187114289604054e-08,1.1454703792577167e-10,2.362519936134976e-08,1.9340408203494186e-10
705.0,1.1681536335048824e-07,5.702878673270584e-10,-0.0194113939177261,0.0324606923522905,7.844933979317482e-13,9.735121265209199e-08,1.7753923112447148e-08,6.691439428726757e-11,1.6550206596233154e-08,1.502476738884957e-10
855.0,1.1386702355792115e-07,4.822183119017779e-10,-0.013614005738235778,0.03692895570019452,5.466898560609683e-13,9.991103444568505e-08,1.3105471573921237e-08,4.685609846475531e-11,1.2460947353175944e-08,1.0252038977959284e-10
1005.0,1.1595018745380507e-07,4.658918635373514e-10,0.0027509429102228673,0.046036608817447304,4.175840640699938e-13,1.0513201305377898e-07,1.0220814130414003e-08,3.487493238949307e-11,9.647756656140315e-09,9.321087543012941e-11
1155.0,1.1626208476308215e-07,4.448517233109535e-10,0.01278834272996693,0.05485637877215478,3.2639236431409997e-13,1.0852417062690544e-07,8.144303878908278e-09,2.5193326276881636e-11,7.715807262473718e-09,6.78294649027102e-11
1305.0,1.1961111008571658e-07,4.36317746610493e-10,0.013484505620719334,0.06602865383306569,2.657769772059378e-13,1.13181345315494e-07,6.6259513418536055e-09,2.0949546063171643e-11,6.266880901091316e-09,6.033858048456149e-11
1455.0,1.1930105954856055e-07,4.3153636510312185e-10,-0.004357334335230064,0.07775916030260044,2.1812527943858803e-13,1.1552957359615529e-07,5.5894227438465236e-09,1.6443967159294774e-11,5.271298411337223e-09,5.375973516234805e-11
1605.0,1.264243404680308e-07,4.481899539681842e-10,0.021651819794169413,0.09463444735210119,1.9116432742122052e-13,1.2317203055887066e-07,4.7487215572885115e-09,1.318485843180821e-11,4.6272748140738525e-09,5.078845557458057e-11
1755.0,1.3222939598109551e-07,4.901393509735287e-10,-0.00590534463836529,0.11907757027337164,1.708653632098746e-13,1.31348520207499e-07,4.132586108202507e-09,1.0959883489966256e-11,3.884437566946466e-09,4.5569696952126434e-11
1905.0,1.4397766761229227e-07,5.246653344131624e-10,0.04811984708607756,0.14457124592609868,1.5771714414010964e-13,1.4304257242296177e-07,3.623629372303132e-09,8.552667760318764e-12,3.4789585271726884e-09,3.853450083061621e-11
2055.0,1.5384465429133055e-07,5.244120189057539e-10,0.010876462646891056,0.16458659582884028,1.4569298941737938e-13,1.5404381771074087e-07,3.197245101314405e-09,8.169086837403768e-12,3.0770384162233687e-09,3.872184577649122e-11
2205.0,1.7766801677075893e-07,6.337675685794397e-10,0.1256009317423936,0.22255239267519564,1.478031011045442e-13,1.8019452802028558e-07,2.8424789238828028e-09,6.800403763327044e-12,2.749963776957993e-09,3.9490126279508445e-11
2355.0,2.2011705817196276e-07,7.682107426202432e-10,0.0370432069227095,0.2986153931105405,1.611373507958031e-13,2.2373119305638118e-07,2.5734241196633653e-09,5.689788180780921e-12,2.4454853182304016e-09,3.677047719834812e-11
2505.0,2.724652136657247e-07,1.0689992178109293e-09,0.06541750853884351,0.45945062791453456,1.762928716215047e-13,2.769934341157512e-07,2.3325452049167354e-09,5.137569132591343e-12,2.2647567069354894e-09,4.169024439099747e-11
2655.0,3.113285566364898e-07,1.3426493177420438e-09,-0.19480459391157454,0.6312268548004721,1.8016949487020507e-13,3.176561261448794e-07,2.1307655392978867e-09,4.4545467999775425e-12,2.0383119607986865e-09,3.8901154619194394e-11
2805.0,3.697666788243309e-07,1.3869173238493897e-09,-0.16372923074424225,0.7145246656950475,1.938475036953549e-13,3.8198624294031766e-07,1.9438199435723624e-09,3.924071021801338e-12,1.9021633176040547e-09,3.863490611836857e-11
