Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
130.0,2.424295308350141e-07,3.0148538207182544e-09,-0.04322589638933301,0.0027800526616150317,1.1817938369006733e-07,9.907074809072854e-08
330.0,8.642919198972199e-08,1.0869808502114674e-09,-0.0353364532214458,0.003316861377469343,5.096958450921482e-08,4.5365670783884886e-08
530.0,6.474318891739352e-08,6.529536540595546e-10,-0.03613974227057715,0.003231218031340032,2.6902644985989326e-08,2.398056281691965e-08
730.0,5.5572909840954836e-08,5.730214444787329e-10,-0.036798838244283996,0.005239736710208691,1.681489503104589e-08,1.5184551298368394e-08
930.0,4.9853818839819806e-08,5.226847618279306e-10,-0.03216237012718584,0.00584704793930912,1.1515358968700458e-08,1.0538596663561741e-08
1130.0,4.486776691754629e-08,4.3159530503758115e-10,-0.03124330242979215,0.00751161545319595,8.41631884879907e-09,7.702437878555122e-09
1330.0,4.1135791902633224e-08,3.752565640019295e-10,-0.02941742607905113,0.00845011940844479,6.455485769903924e-09,5.943997092777697e-09
1530.0,3.7785324839408375e-08,3.4254571882781924e-10,-0.03305828475173288,0.00762938857379981,5.1583788751341656e-09,4.796406860085808e-09
1730.0,3.463418479438577e-08,2.9454077663788367e-10,-0.05780325123692293,0.011052783403235745,4.218020663262584e-09,3.923347416652012e-09
1930.0,3.219136025495165e-08,2.463772614329156e-10,-0.0345761938641523,0.009270392518229996,3.543819113869654e-09,3.311173148514856e-09
2130.0,3.022556447507872e-08,2.1417444908434435e-10,-0.034847445882427275,0.012642042283201151,3.018029605096946e-09,2.822761464543914e-09
2330.0,2.8839203131061374e-08,1.9113061937831585e-10,-0.026919013312835176,0.014684946847147306,2.613301136820604e-09,2.4848803842638206e-09
2530.0,2.787458769379564e-08,1.5569046300628667e-10,-0.043481600277859765,0.015158795298907436,2.299539254018786e-09,2.183954825925921e-09
2730.0,2.8442132480624424e-08,1.4773739728904797e-10,-0.019693801311009885,0.016035219921284254,2.0335125166603083e-09,1.9170480456612465e-09
2930.0,2.9809044629053816e-08,1.5472339061256376e-10,-0.022425049837638142,0.017294178977768287,1.818871877212376e-09,1.7343922077415396e-09
3130.0,3.243556267490247e-08,1.5849467164104626e-10,-0.021273182767454143,0.027877423105361593,1.6386333511971154e-09,1.5685400433331191e-09
3330.0,4.017654166512718e-08,1.7294448812318064e-10,-0.03681761457597334,0.03618080196287097,1.4928998041857035e-09,1.4309784922238935e-09
3530.0,5.024847452592345e-08,2.0722336647674906e-10,-0.010629476934333566,0.034881298101852594,1.3603669581984366e-09,1.2991645170783716e-09
3730.0,5.8401535976211497e-08,2.380165561399558e-10,-0.0961471776814195,0.045585400390071536,1.2461406608441798e-09,1.1967358819662979e-09
3930.0,5.439483564221555e-08,2.1726438987158152e-10,-0.08820462848792614,0.04393059081726058,1.1521604823560603e-09,9.516440396122711e-10
