Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
105.0,1.2013442351051292e-10,1.4103865250909953e-12,0.0001824053611238094,1.0685143939861018e-10,1.3878960619916989e-07,-9.079845368958132e-10
255.0,5.112236325626169e-11,6.874945312605256e-13,0.00018154835118089758,1.0230338018820578e-10,6.856161393077063e-08,-3.6864877524635526e-10
405.0,4.0348125941525244e-11,3.7939545964562037e-13,0.00021344970891843082,9.428672377454966e-11,3.946671194121806e-08,-2.0258474520604591e-10
555.0,3.15640812519193e-11,3.434485260379031e-13,0.00022920576657623284,1.8889480659854373e-10,2.5166598881787275e-08,-1.1870763657621073e-10
705.0,2.5143530367318898e-11,2.7644060148607185e-13,0.0002367543586802803,2.446454330359484e-10,1.7765680761445657e-08,-7.806264400470551e-11
855.0,1.96605632653105e-11,1.9222197898356523e-13,0.00023813203116821713,2.185730110744875e-10,1.308486878374511e-08,-5.35992834634535e-11
1005.0,1.58760368914929e-11,1.73848245889309e-13,0.0002139054561357286,2.9317239140279717e-10,1.0194152847517303e-08,-4.025077987525881e-11
1155.0,1.2691978071502982e-11,1.4618270684279384e-13,0.00020337601559137022,3.259080515899962e-10,8.12405467886605e-09,-3.0131544060433314e-11
1305.0,1.029181285866239e-11,1.0634309447319424e-13,0.00017835422633059116,2.5806847966655287e-10,6.648621420582496e-09,-2.233487078739537e-11
1455.0,8.089612976672073e-12,7.63787532403024e-14,0.00014231450517945596,1.8798234322100022e-10,5.594956015758932e-09,-1.6296071909275967e-11
1605.0,6.8964670287286575e-12,6.688283568207844e-14,0.00011362242053837516,1.9802159441798083e-10,4.771966979369621e-09,-1.2321953065099637e-11
1755.0,5.962278903775003e-12,6.081517828384094e-14,9.138767375763216e-05,2.2004551386165506e-10,4.115963346473803e-09,-8.127150189503608e-12
1905.0,5.369761839150775e-12,5.133315378077785e-14,6.748407505573052e-05,2.0223673189100002e-10,3.6258038886014334e-09,-5.280277176180319e-12
2055.0,4.798480724495824e-12,4.841765380249254e-14,5.161460141469168e-05,2.320029269495901e-10,3.1919906851695273e-09,-2.131225911767332e-12
2205.0,5.121510156629702e-12,4.4519928740197795e-14,5.476170236893759e-05,2.459077776602882e-10,2.8526241701474894e-09,6.30733105638105e-13
2355.0,6.483849254646744e-12,5.407877826172412e-14,0.00011806452536232978,4.4673305902961695e-10,2.5711358109036626e-09,3.939553343369239e-12
2505.0,8.717123189250715e-12,7.964894905260756e-14,0.0003255503652801401,1.174372256927098e-09,2.3320884846985333e-09,8.173198185894185e-12
2655.0,1.0926000856046997e-11,1.1148253951626116e-13,0.0006879674000202902,2.7608096832990075e-09,2.1263425595960556e-09,1.2568754679878909e-11
2805.0,1.6478868092944405e-11,1.9022436739357076e-13,0.0015137194733226098,9.548418100567884e-09,1.949633359921446e-09,1.766097921500839e-11
2955.0,1.5492526669329375e-11,2.1223388964714483e-13,0.0017842447496560678,1.398198439597679e-08,1.7970030813015424e-09,1.61646499452667e-11
