Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
105.0,2.6908567280885803e-10,3.982516329640978e-12,0.0006607079700263362,8.362645607074713e-10,1.3878960619916989e-07,3.373000391657013e-11
255.0,9.255549021387134e-11,9.341774260233524e-13,0.0003032722382052125,1.8990735315547864e-10,6.856161393077063e-08,-1.1810953260696255e-11
405.0,6.904266234008449e-11,5.374235200908835e-13,0.00020176333913726646,1.9264939196207802e-10,3.946671194121806e-08,3.6156982249428367e-12
555.0,5.563976356931786e-11,4.4350707680326997e-13,0.00018879331498242524,3.1771414131068006e-10,2.5166598881787275e-08,3.1169457006203187e-12
705.0,4.6576798250143355e-11,3.9389307314082636e-13,0.00020680258407257792,5.01902984697835e-10,1.7765680761445657e-08,-1.7608526022878358e-12
855.0,3.79876760794707e-11,3.772220016953638e-13,0.00021774622903982346,8.424866349452237e-10,1.308486878374511e-08,-1.9963779690671045e-12
1005.0,3.23614961582441e-11,3.014607363757859e-13,0.00022505212207188382,8.866852718317793e-10,1.0194152847517303e-08,1.585670176589241e-12
1155.0,2.7052254383180166e-11,2.275809762092853e-13,0.00024464457569849937,7.959666633307955e-10,8.12405467886605e-09,1.4114549708288293e-12
1305.0,2.31366064959828e-11,2.030082651690756e-13,0.000256076704857369,9.431276647317193e-10,6.648621420582496e-09,1.093813289784242e-12
1455.0,1.897855281091762e-11,1.7360624565763698e-13,0.00022530522700149486,9.72736964735441e-10,5.594956015758932e-09,-1.139237140779962e-12
1605.0,1.7110165342785305e-11,1.6704803717519869e-13,0.0002464133801146722,1.2362801052826778e-09,4.771966979369621e-09,-4.915824845871048e-13
1755.0,1.52892896961385e-11,1.3637074341346152e-13,0.000227422351830136,1.1089255715876331e-09,4.115963346473803e-09,6.600065007226909e-14
1905.0,1.4244458089577806e-11,1.4074616035041887e-13,0.0002554514644336442,1.519829399523265e-09,3.6258038886014334e-09,-7.791202779227573e-13
2055.0,1.2974893073435386e-11,1.3343983134838611e-13,0.00026738845206095727,1.758871566856081e-09,3.1919906851695273e-09,-3.086890209468506e-13
2205.0,1.3701735346753825e-11,1.363237952885188e-13,0.00027992238666298217,2.2998405055292408e-09,2.8526241701474894e-09,-2.8570592855920457e-13
2355.0,1.673532205086436e-11,1.6409126925591511e-13,0.00038590885858109583,4.0993125661250915e-09,2.5711358109036626e-09,1.1387281996362794e-14
2505.0,2.101379327188037e-11,2.0648686627706793e-13,0.0005347154824627092,7.890101828539855e-09,2.3320884846985333e-09,-1.306933222838867e-14
2655.0,2.415728655220426e-11,2.2186711990493348e-13,0.0006385474046017457,1.0966782512428672e-08,2.1263425595960556e-09,1.9723310059245724e-13
2805.0,3.427607590887757e-11,3.0788066736963966e-13,0.0009595474264496174,2.516169539373379e-08,1.949633359921446e-09,8.622724170978968e-14
2955.0,3.144755536539357e-11,2.8779799159133007e-13,0.001076728106657043,2.5897180614135956e-08,1.7970030813015424e-09,1.8814096391378129e-13
