Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
130.0,1.896132338458044e-09,1.4593195096483953e-11,0.00122874286369063,2.0967187625803494e-09,3.259402858460868e-07,3.087775162126401e-09
330.0,5.862725422125735e-10,6.226959950544914e-12,0.0020987891061793247,8.388383393611347e-09,6.842487635426297e-08,1.1460693594634687e-09
530.0,4.377492389209039e-10,4.932309172492342e-12,0.0027465264607588885,2.6381499282204892e-08,3.050015579262339e-08,3.957026749817914e-10
730.0,3.2845562884530647e-10,2.7888062321112923e-12,0.003216678663709536,2.587044082419412e-08,1.743673187059856e-08,2.464348862241212e-10
930.0,2.3791873934728275e-10,1.7324865710532772e-12,0.003371927375495568,2.294280180402952e-08,1.1519097295092455e-08,1.5835970943818462e-10
1130.0,1.6111164126852957e-10,1.3368667288013304e-12,0.0024216550729650455,2.6888521833768335e-08,8.195135722480369e-09,9.609792748125496e-11
1330.0,1.1432508298116876e-10,9.261402316962985e-13,0.002448949861342978,2.3084650701931067e-08,6.120647071337707e-09,6.387515972519713e-11
1530.0,7.732475163259239e-11,6.212282574450592e-13,0.0017555654313942128,1.7159842099713948e-08,4.763623553474237e-09,4.7892829607485093e-11
1730.0,5.24008685456113e-11,3.38481058742954e-13,0.001192178297254402,7.868595943140041e-09,3.837428221315774e-09,2.7869525714260084e-11
1930.0,3.654682291405496e-11,2.950162232590604e-13,0.0009532296325478522,8.756058298431385e-09,3.1616907487624322e-09,2.1216802462380648e-11
2130.0,2.55595785386654e-11,2.139697446952283e-13,0.0005940442487723517,6.632565792344908e-09,2.6345826203920248e-09,1.3722981564595792e-11
2330.0,1.85915717799628e-11,1.5367781382558122e-13,0.0004479767018133644,4.711948847570131e-09,2.2465289028439034e-09,9.365145319384863e-12
2530.0,1.4003565435549967e-11,1.0519216138567044e-13,0.00031797001634912447,2.9201381549104047e-09,1.953733598716132e-09,5.359465537762476e-12
2730.0,1.12500073645296e-11,9.112565555528069e-14,0.00010616506612173944,2.8767135404319857e-09,1.7053852509232105e-09,2.4077574869424766e-12
2930.0,9.923309966060044e-12,7.70429331139674e-14,0.00015303375480156623,2.643299175071039e-09,1.5040041587695208e-09,-3.1033424016028255e-13
3130.0,9.49558383026599e-12,6.937246864077143e-14,0.00017527062870274326,2.732608996274656e-09,1.3317529478214418e-09,-2.334645509285459e-12
3330.0,1.215392155991222e-11,8.551306156009454e-14,0.0005638021432439426,5.158250934578483e-09,1.194516348338613e-09,-5.284109836263149e-12
3530.0,1.7064383835470433e-11,1.3317883597065438e-13,0.0013963215686814564,1.5311134521052463e-08,1.078628679411433e-09,-9.130908914767277e-12
3730.0,2.362740727267263e-11,1.5714461435975378e-13,0.003042082297549467,2.6164850282423276e-08,9.740215032374027e-10,-1.1659901476728011e-11
3930.0,2.550589454308033e-11,1.982822535718854e-13,0.003972700819231902,5.0602192304345635e-08,8.834146613592178e-10,-1.225323872197618e-11
