ell,kap_cl
1208,7.4272326923112344e-09
1209,7.018598082924359e-09
1210,7.708125846714172e-09
1211,7.252380354598888e-09
1212,7.517332549335656e-09
1213,7.430403937317755e-09
1214,7.510282847892662e-09
1215,7.020411782453492e-09
1216,7.637166765440243e-09
1217,7.11922579590383e-09
1218,7.418602952397865e-09
1219,7.69016316299862e-09
1220,7.518323580367982e-09
1221,7.578855479520929e-09
1222,7.149272221677298e-09
1223,7.3283798774393005e-09
1224,7.2083433583450854e-09
1225,7.556411802336384e-09
1226,7.431214901524726e-09
1227,7.183788263946115e-09
1228,7.209686990099654e-09
1229,7.559311170826306e-09
1230,7.1960888415840855e-09
1231,7.583046482985767e-09
1232,7.04137443033322e-09
1233,6.965562083318484e-09
1234,7.335836012284969e-09
1235,7.18261492846162e-09
1236,7.516530446595684e-09
1237,7.43312726411596e-09
1238,7.251213341949579e-09
1239,7.3436822630961765e-09
1240,7.175490885037002e-09
1241,7.1356973173540305e-09
1242,7.0059434072248835e-09
1243,7.20200610348444e-09
1244,7.030422477336828e-09
1245,6.836275839403756e-09
1246,7.236629532738801e-09
1247,7.466488616461042e-09
1248,7.2332451619994944e-09
1249,7.451819647445561e-09
1250,7.234431233883357e-09
1251,7.161183900521372e-09
1252,7.027688029941653e-09
1253,7.018157891631943e-09
1254,7.321619490938061e-09
1255,7.1652321856127495e-09
1256,7.007385071089223e-09
1257,7.453347070279484e-09
1258,7.318057549582258e-09
1259,7.099744930578442e-09
1260,7.125733354509703e-09
1261,7.044137294458414e-09
1262,6.748314614485138e-09
1263,6.804755622328393e-09
1264,7.114217647984369e-09
1265,7.47392066878105e-09
1266,6.878525731441024e-09
1267,7.077927776978096e-09
1268,6.937990469189436e-09
1269,6.984561173508482e-09
1270,7.222968039829287e-09
1271,6.924120457233212e-09
1272,6.906923958010873e-09
1273,6.8311183713803215e-09
1274,6.764242891535872e-09
1275,6.942049892669564e-09
1276,6.590225834778304e-09
1277,7.136915686252459e-09
1278,6.635774189589635e-09
1279,6.803916741055192e-09
1280,6.923798351270947e-09
1281,6.861007439258313e-09
1282,6.741711300447997e-09
1283,7.231976806442612e-09
1284,7.054705980582773e-09
1285,6.681902353594069e-09
1286,6.616881151385412e-09
1287,6.901271880229985e-09
1288,6.940195009239302e-09
1289,6.6438075463696214e-09
1290,6.568656604110814e-09
1291,6.712083289406815e-09
1292,6.97159171767363e-09
1293,6.7183254020170035e-09
1294,6.31524948703955e-09
1295,6.5395888032854015e-09
1296,6.854258168485086e-09
1297,6.570162633342e-09
1298,6.5564072899133076e-09
1299,6.769665010753883e-09
1300,6.391680410659271e-09
1301,6.725757046666752e-09
1302,6.573162923925435e-09
1303,6.620559333000942e-09
1304,6.943864336345214e-09
1305,6.49486053730741e-09
1306,6.318556282437127e-09
1307,6.862688039399659e-09
1308,6.7015021351175545e-09
1309,6.6326540079601835e-09
1310,6.430432264752672e-09
1311,6.827870387355262e-09
1312,6.640260367506905e-09
1313,6.4822820381422405e-09
1314,6.397518401860684e-09
1315,6.652732330260904e-09
1316,6.586686383169157e-09
1317,6.606874075151803e-09
1318,6.278595201289961e-09
1319,6.614373725690482e-09
1320,6.580269670632278e-09
1321,6.496963663796977e-09
1322,6.588998250150518e-09
1323,6.548208460723343e-09
1324,6.33907918343262e-09
1325,6.674985295215899e-09
1326,6.036960044838671e-09
1327,6.512052988210593e-09
1328,6.4882635238399544e-09
1329,6.6263790181923215e-09
1330,6.140232532256823e-09
1331,6.219996083068234e-09
1332,6.312577905850318e-09
1333,6.40173485044617e-09
1334,6.280545947158943e-09
1335,6.5498928909302505e-09
1336,6.286650502046566e-09
1337,6.53672728396632e-09
1338,6.333231435718846e-09
1339,6.255134426048389e-09
1340,6.7441551576085004e-09
1341,6.183594307348699e-09
1342,6.340368704922408e-09
1343,6.119269815446585e-09
1344,6.5079792906160275e-09
1345,6.197473154752126e-09
1346,6.613765364406028e-09
1347,6.123360431916446e-09
1348,6.189315321341066e-09
1349,6.313047601367057e-09
1350,6.356714596680164e-09
1351,6.280640542820627e-09
1352,6.220370497954155e-09
1353,6.6466994423088234e-09
1354,6.042676671326873e-09
1355,6.104387868941663e-09
1356,6.428808212867191e-09
1357,6.237832228138517e-09
1358,6.2100793020830405e-09
1359,6.224067701973911e-09
1360,6.374974216966365e-09
1361,6.455323570120549e-09
1362,6.31201602456811e-09
1363,6.116100091792546e-09
1364,5.975396479718819e-09
1365,6.066626586575793e-09
1366,6.059732695996298e-09
1367,5.977723119775985e-09
1368,5.8539279061374105e-09
1369,6.0311404282761084e-09
1370,5.899749911242071e-09
1371,6.087277673574166e-09
1372,6.212107818140614e-09
1373,6.381499825366906e-09
1374,6.156562734130583e-09
1375,5.883295464420926e-09
1376,5.802519686913199e-09
1377,6.0894657001961315e-09
1378,6.210500538373298e-09
1379,5.968206417563561e-09
1380,5.9308719902485e-09
1381,6.001867334193531e-09
1382,6.025389122736405e-09
1383,6.128965521807927e-09
1384,5.8217840780392e-09
1385,6.173035734333224e-09
1386,5.90218143055409e-09
1387,6.3122780497062515e-09
1388,6.100832733008054e-09
1389,6.026732649586554e-09
1390,6.317486036784731e-09
1391,6.0589414950027565e-09
1392,5.718505778321193e-09
1393,5.990779248994026e-09
1394,5.955744189267752e-09
1395,6.057579519131295e-09
1396,6.1283990766416605e-09
1397,5.8638609827989164e-09
1398,6.2730959233568675e-09
1399,6.224288973758949e-09
1400,5.867954670627758e-09
1401,5.977791448214989e-09
1402,6.081100934750246e-09
1403,6.022503118787559e-09
1404,5.9143061795993745e-09
1405,6.051280749971438e-09
1406,6.048948258083343e-09
1407,5.743144705739934e-09
1408,5.892348894132778e-09
1409,6.112382843861095e-09
1410,5.592744465701572e-09
1411,5.831139463333085e-09
1412,5.854290735520592e-09
1413,5.8726657299567736e-09
1414,5.685731018777938e-09
1415,5.694891366322237e-09
1416,5.702372716136736e-09
1417,5.866259035140203e-09
1418,5.889822503750712e-09
1419,5.6059605281080105e-09
1420,5.768504557909203e-09
1421,5.736321599263805e-09
1422,6.0424517712864455e-09
1423,5.418762022399911e-09
1424,5.730642543555371e-09
1425,5.635749398511098e-09
1426,5.708256664670779e-09
1427,5.762594543075126e-09
1428,6.022451386182901e-09
1429,5.768458271280297e-09
1430,5.673225902910625e-09
1431,5.747430375320045e-09
1432,5.9533024070092225e-09
1433,5.988142693319827e-09
1434,5.902974963533604e-09
1435,5.813581183692868e-09
1436,6.207490186710404e-09
1437,5.905197322531302e-09
1438,5.652785079298704e-09
1439,5.982510293467229e-09
1440,5.743067355545732e-09
1441,5.742190870554901e-09
1442,5.830890526243894e-09
1443,5.441169742117585e-09
1444,5.634295899770671e-09
1445,5.6524863770251605e-09
1446,5.803603735101773e-09
1447,5.881120595745721e-09
1448,5.656754690781438e-09
1449,5.526829031511124e-09
1450,5.433851929841278e-09
1451,5.549801347171365e-09
1452,5.811815697928789e-09
1453,5.5948420221243665e-09
1454,5.3412862402682986e-09
1455,5.541093196615784e-09
1456,5.630879804462256e-09
1457,5.689697212764311e-09
1458,5.588495910985806e-09
1459,5.4861002371250785e-09
1460,5.360186219821259e-09
1461,5.626725324655779e-09
1462,5.38615737731706e-09
1463,5.31019600993326e-09
1464,5.641140136896138e-09
1465,5.558058893169276e-09
1466,5.601975241997033e-09
1467,5.697984538510023e-09
1468,5.6734042632957095e-09
1469,5.37254466958389e-09
1470,5.676274738710452e-09
1471,5.47147861528347e-09
1472,5.470976193353559e-09
1473,5.455228832254101e-09
1474,5.284955718715759e-09
1475,5.424490163171524e-09
1476,5.375721563586444e-09
1477,5.2789000344624545e-09
1478,5.3945010772694534e-09
1479,5.6685296970506536e-09
1480,5.536879734509938e-09
1481,5.148211734671811e-09
1482,5.08056931796787e-09
1483,5.328156763867183e-09
1484,5.326473139568915e-09
1485,5.363701551687295e-09
1486,5.327426496881399e-09
1487,5.41867571834243e-09
1488,5.453077956818972e-09
1489,5.441471285159827e-09
1490,5.622560925183235e-09
1491,5.446515512207693e-09
1492,5.429350650881592e-09
1493,5.367313405115818e-09
1494,5.3194644549109336e-09
1495,5.3324117117733675e-09
1496,5.349038236497107e-09
1497,5.2262162483772365e-09
1498,5.4733010800192675e-09
1499,5.431040387828518e-09
1500,5.403035694273517e-09
1501,5.127454643544201e-09
1502,5.133942109804335e-09
1503,5.2649380681263715e-09
1504,5.302597641569193e-09
1505,5.074899406300711e-09
1506,4.9328181145691745e-09
1507,5.225772974952132e-09
1508,5.489373574415473e-09
1509,5.159136460303225e-09
1510,5.1216796074132745e-09
1511,5.4001743318563215e-09
1512,5.371878627629538e-09
1513,5.32217803688393e-09
1514,5.308736690145301e-09
1515,5.046430477219352e-09
1516,5.09445924536409e-09
1517,5.290996609889559e-09
1518,5.079720741709821e-09
1519,5.299072406312107e-09
1520,5.21640130889997e-09
1521,5.24997751496981e-09
1522,5.092694069982074e-09
1523,5.1859965655304994e-09
1524,5.24145093090015e-09
1525,5.086519096302568e-09
1526,5.082862736564817e-09
1527,5.098193117962667e-09
1528,5.1593097722761554e-09
1529,5.115324170050437e-09
1530,5.0458732883263775e-09
1531,5.123142185479946e-09
1532,5.141125828279452e-09
1533,5.239695735255384e-09
1534,5.002964334195661e-09
1535,5.098677519602893e-09
1536,5.1553827821547745e-09
1537,5.112495141220309e-09
1538,5.194307760042573e-09
1539,5.225021468189087e-09
1540,5.0980222168934145e-09
1541,5.175998653375785e-09
1542,4.829017483601059e-09
1543,5.064413836970029e-09
1544,5.502559791129655e-09
1545,5.1349993291376694e-09
1546,5.147691957219931e-09
1547,5.060770269402729e-09
1548,5.109119092563699e-09
1549,5.213660571271146e-09
1550,5.058748097622766e-09
1551,5.020146188514866e-09
1552,5.077202166642378e-09
1553,5.162681216369387e-09
1554,5.213014438648282e-09
1555,5.176988610799604e-09
1556,4.945508966934018e-09
1557,5.256470050279742e-09
1558,4.889471603607244e-09
1559,5.001683597560508e-09
1560,4.9127522733154665e-09
1561,4.88126619884422e-09
1562,4.856353509037288e-09
1563,4.924447189462987e-09
1564,4.869114774329461e-09
1565,4.786320446125829e-09
1566,5.0869722228144426e-09
1567,4.89222835422968e-09
1568,4.965863228636198e-09
1569,4.8846769607080706e-09
1570,4.822201924254413e-09
1571,4.854375194288485e-09
1572,4.736492003231865e-09
1573,4.851785725346737e-09
1574,5.248031110592279e-09
1575,4.908535222049889e-09
1576,4.977070416809577e-09
1577,4.986139874515226e-09
1578,4.9406085044854575e-09
1579,4.89365879711196e-09
1580,4.87034855859445e-09
1581,4.955717995110669e-09
1582,5.049393759750265e-09
1583,4.85800897597052e-09
1584,4.908168477098131e-09
1585,4.891914242768206e-09
1586,4.575464252003507e-09
1587,4.727940912174684e-09
1588,5.0867787163517304e-09
1589,5.0491203672828476e-09
1590,4.733891385330741e-09
1591,4.751286043184277e-09
1592,4.753529290264123e-09
1593,4.625100599717557e-09
1594,4.749960458417982e-09
1595,4.745384360368904e-09
1596,4.753986608583078e-09
1597,4.614880677367335e-09
1598,4.675619097323534e-09
1599,4.7727724550586985e-09
1600,4.904527904975566e-09
1601,4.807355761257635e-09
1602,4.785215575409207e-09
1603,4.711769475619487e-09
1604,4.739988133024113e-09
1605,4.757825404043173e-09
1606,4.700413834072906e-09
1607,4.8222243935562e-09
1608,4.596582027508858e-09
1609,4.545736252934986e-09
1610,4.722604083171813e-09
1611,4.789679608462004e-09
1612,4.6466280453687794e-09
1613,4.737793350902385e-09
1614,4.8846942254812885e-09
1615,4.568542595426812e-09
1616,5.1438561411774166e-09
1617,4.742283614395603e-09
1618,4.796803431437448e-09
1619,4.775698274526661e-09
1620,4.7299204483462636e-09
1621,4.7367860523156625e-09
1622,4.468548504853984e-09
1623,4.6691637502023155e-09
1624,4.71937525410145e-09
1625,4.7348579613467865e-09
1626,4.707945737286706e-09
1627,4.421101524363347e-09
1628,4.455023867547831e-09
1629,4.6270681091550556e-09
1630,4.570054090510141e-09
1631,4.484682870514371e-09
1632,4.684166465090467e-09
1633,4.510418544670859e-09
1634,4.66635596018116e-09
1635,4.892001464390829e-09
1636,4.8073992262119676e-09
1637,4.602892866177709e-09
1638,4.581036095383276e-09
1639,4.636313656636119e-09
1640,4.4874301826453625e-09
1641,4.8933536196386266e-09
1642,4.64197064746078e-09
1643,4.515422684589736e-09
1644,4.433909265610269e-09
1645,4.596679415766004e-09
1646,4.4622080208414126e-09
1647,4.7446672810516516e-09
1648,4.653457078552674e-09
1649,4.386733213642975e-09
1650,4.5556641512784896e-09
1651,4.596396473353278e-09
1652,4.5080251808318945e-09
1653,4.65301595258557e-09
1654,4.592766767239245e-09
1655,4.464115870702268e-09
1656,4.3503293374739775e-09
1657,4.45325061576947e-09
1658,4.3473605431572716e-09
1659,4.499268396650967e-09
1660,4.413691001127284e-09
1661,4.680634194866305e-09
1662,4.51720223838338e-09
1663,4.465511696801621e-09
1664,4.6071983886315596e-09
1665,4.498258841504611e-09
1666,4.5066991528453444e-09
1667,4.471690364342465e-09
1668,4.484484085042415e-09
1669,4.4993948259861465e-09
1670,4.513318888077155e-09
1671,4.401253614040972e-09
1672,4.527542073924171e-09
1673,4.360833158487164e-09
1674,4.414552093425908e-09
1675,4.181588677161477e-09
1676,4.271623430273115e-09
1677,4.658941067966548e-09
1678,4.491525352889431e-09
1679,4.278008831570862e-09
1680,4.266985156255881e-09
1681,4.5228103258003466e-09
1682,4.3500513818415284e-09
1683,4.492646477535181e-09
1684,4.171730567894506e-09
1685,4.524573621236968e-09
1686,4.360617843958571e-09
1687,4.4826419729393756e-09
1688,4.5696899335061205e-09
1689,4.275683158278035e-09
1690,4.49982123831281e-09
1691,4.38151809984684e-09
1692,4.447091761946783e-09
1693,4.452441499750205e-09
1694,4.6628506286024105e-09
1695,4.351892144077075e-09
1696,4.255672384614905e-09
1697,4.4262594330247966e-09
1698,4.255672859376268e-09
1699,4.276146126471754e-09
1700,4.434977266925267e-09
1701,4.3427523220756564e-09
1702,4.170045880822241e-09
1703,4.244970083461349e-09
1704,4.375864932517063e-09
1705,4.271557962570764e-09
1706,4.369642529098233e-09
1707,4.42714886548522e-09
1708,4.502556394791462e-09
1709,4.366796868435301e-09
1710,4.411696163403678e-09
1711,4.277691870716082e-09
1712,4.405269585162001e-09
1713,4.105116999972512e-09
1714,4.226966357563153e-09
1715,4.370949553769107e-09
1716,4.364902188449259e-09
1717,4.223513708023961e-09
1718,4.3116060372166145e-09
1719,4.250613220222064e-09
1720,4.3213247756486345e-09
1721,4.161942687170411e-09
1722,4.094377804430748e-09
1723,4.296380135338167e-09
1724,4.290518319156642e-09
1725,4.3185703236674455e-09
1726,4.171892802498976e-09
1727,4.2234209033530926e-09
1728,4.1588407820925e-09
1729,4.226920191404311e-09
1730,4.058932981928247e-09
1731,4.139111660608936e-09
1732,4.11259123474818e-09
1733,4.175201226659548e-09
1734,4.279702694695639e-09
1735,4.163765214336121e-09
1736,4.257656952981586e-09
1737,4.080531078929277e-09
1738,4.209205663423309e-09
1739,4.20795220430543e-09
1740,4.036641160829017e-09
1741,4.22428434922362e-09
1742,4.1419077141592165e-09
1743,4.021789209202103e-09
1744,4.300928121038299e-09
1745,4.146825066202172e-09
1746,4.20218695495201e-09
1747,4.033192795032213e-09
1748,4.231591904647749e-09
1749,4.235994260456246e-09
1750,4.1733557949906435e-09
1751,4.2110833647592916e-09
1752,3.887772953591537e-09
1753,4.277049258530097e-09
1754,4.256300592283012e-09
1755,4.35405414234104e-09
1756,4.28101774579423e-09
1757,4.266620982424608e-09
1758,4.037457143376059e-09
1759,4.039874247163573e-09
1760,4.178837332936669e-09
1761,4.040156696322439e-09
1762,4.039427699880203e-09
1763,4.128961175632496e-09
1764,4.141137523381827e-09
1765,4.007777574238737e-09
1766,4.115875327873229e-09
1767,4.176754111665602e-09
1768,4.034435968535371e-09
1769,4.042210904831433e-09
1770,3.938187959004434e-09
1771,4.069073049076961e-09
1772,3.877798699739829e-09
1773,4.078774770643828e-09
1774,3.995911894602083e-09
1775,4.031876655230386e-09
1776,4.11736342904198e-09
1777,4.075534008707758e-09
1778,4.08329898238568e-09
1779,3.923942173865567e-09
1780,4.028737583176993e-09
1781,3.953437112724412e-09
1782,3.749307039141855e-09
1783,3.977130196091104e-09
1784,3.982754231721297e-09
1785,3.915030242135706e-09
1786,4.1075603638532106e-09
1787,4.075577895514349e-09
1788,3.885769585800723e-09
1789,4.057515921063684e-09
1790,3.981133841480439e-09
1791,3.927893031540339e-09
1792,4.106861499616916e-09
1793,3.945598117757443e-09
1794,3.952585350120596e-09
1795,3.938646384840189e-09
1796,4.0106223995873435e-09
1797,4.009812878142825e-09
1798,4.124105197698957e-09
1799,4.0346974916503915e-09
1800,3.9170155809127234e-09
1801,3.871835245679954e-09
1802,4.071992863045085e-09
1803,3.975173575257478e-09
1804,3.837180988510274e-09
1805,4.010775429640484e-09
1806,4.005295402157434e-09
1807,3.980962896815617e-09
1808,3.846921902666467e-09
1809,4.0361148336205714e-09
1810,3.899853962847977e-09
1811,3.869565979022756e-09
1812,3.913924298101501e-09
1813,3.959113153965221e-09
1814,4.0549471979019e-09
1815,4.0019230129192926e-09
1816,3.8259468595167355e-09
1817,3.936287948931107e-09
1818,3.826377861129921e-09
1819,3.6008550231416093e-09
1820,3.885107785151583e-09
1821,3.981487246702828e-09
1822,3.918852235774087e-09
1823,3.879893646126702e-09
1824,3.794125887226347e-09
1825,3.906707755258087e-09
1826,3.8567432284728134e-09
